gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Emue_Em0088g2a.t1	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	10.0/10.0
Aque_Aqu2.1.34408_001	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	10.0/10.0
Spur_XM_030991614.1	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	100.0/100.0
Mmus_ENSMUST00000092937	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1	100.0
Tcas_TC002107_001	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	72.0/72.0
Dgig_XM_028540894.1	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	93.0/93.0
Drer_ENSDART00000133743	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1	17.0
Adig_XM_015899428.1	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	93.0/93.0
Vmul_sbMO436446	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	NA	NA
Bolinf_Binf_sb1254335	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	NA	NA
Gracom_Gcom_scaffold2595_01	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	99.0/99.0
Gracom_Gcom_scaffold2596_01	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	99.0/99.0
Scil_scict009817.1	Pkinase.HG2.23:CAMKK1/CAMKK2	99.0	CAMKK1/CAMKK2	99.0/99.0
Gracom_Gcom_C560900_01	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	100.0/100.0
Beraby_Baby_sb330816	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Bralan_BLAG03000836_1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	100.0/100.0
Hsap_ENST00000590333	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1	100.0
Drer_ENSDART00000087570	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK2	100.0
Horcal_Hcv1.av93.c4.g649.i1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Spur_XM_003724609.3	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	52.0/52.0
Skow_XM_006814827.1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	52.0/52.0
Ocar_g2553	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	97.0/97.0
Cint_ENSCINT00000030484	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	76.0/76.0
Hsap_ENST00000382179	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK2	100.0
Aque_Aqu2.1.28483_001	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	97.0/97.0
Dmel_FBtr0089527	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	64.0/64.0
Adig_XM_015902694.1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Coemet_Cmet_scaffold19028_01	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Nvec_v1g112255	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Nemnom_g13280.t1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
HoiH23_PlH23_005404-RA	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	94.0/94.0
Drer_ENSDART00000174161	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK2	100.0
Mlei_ML0613.g2.i1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Lampan_Lpan_7396_01	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Plajan_Pjan_scaffold15485_01	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	97.0/97.0
Drer_ENSDART00000152659	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1	100.0
Drer_ENSDART00000113550	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1	100.0
Dgig_XM_028551410.1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Mmus_ENSMUST00000048248	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1	100.0
Mmus_ENSMUST00000174499	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK2	100.0
Hhon_g09281.t1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	94.0/94.0
TrH2_TrispH2_008270-RA	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	94.0/94.0
Tadh_TriadT49700	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	94.0/94.0
Horcal_Hcv1.av93.c4.g649.i2	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Exapal_XM_021038972.2	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Hvul_g31973_1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Morvir_scaffold281.g19.t1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Tcas_TC015323_001	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	64.0/64.0
Vmul_Simscaffold15450_01	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	99.0/99.0
Spis_XP_022809114_1	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	70.0/70.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA173481	Pkinase.HG2.24:BRSK1/BRSK2	100.0	BRSK1/BRSK2	64.0/64.0
Tetwil_g11378.t2	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Hhon_g03499.t1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Drer_ENSDART00000085531	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1	100.0
Coemet_Cmet_scaffold4716_01	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
HoiH23_PlH23_001535-RA	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Morvir_scaffold534.g3.t1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Hvul_g24153_1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Mmus_ENSMUST00000051186	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1	100.0
Morvir_scaffold367.g23.t1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Horcal_Hcv1.av93.c6.g1062.i1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Spur_XM_030996386.1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
TrH2_TrispH2_001398-RA	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Plajan_Pjan_C564182_01	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	42.0/42.0
Drer_ENSDART00000085668	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA2	100.0
Hsap_ENST00000371244	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA2	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA227168	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Mmus_ENSMUST00000030243	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA2	100.0
Ocar_g3318	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	42.0/42.0
Gracom_Gcom_scaffold1079_01	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Vmul_sbMO437716	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Horcal_Hcv1.av93.c6.g1099.i1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Tcas_TC008646_001	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Cint_ENSCINT00000006320	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Dmel_FBtr0070216	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Spis_XP_022798622_1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	67.0/67.0
Bralan_BLAG13000754_3	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Tadh_TriadT37919	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Nemnom_g12723.t1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	80.0/80.0
Skow_NM_001168029.1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Nvec_v1g171208	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	67.0/67.0
Adig_XM_015904188.1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	67.0/67.0
Cgig_XM_011447764.3	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Beraby_Baby_sb344674	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Dgig_XM_028547776.1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	67.0/67.0
Hsap_ENST00000354209	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1	100.0
Lampan_Lpan_9604_01	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Mlei_ML0569.g33.i1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	76.0/76.0
Aque_Aqu2.1.43959_001	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Emue_Em0002g45a.t1	Pkinase.HG2.25:PRKAA1/PRKAA2	100.0	PRKAA1/PRKAA2	100.0/100.0
Nvec_NVE12763	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Mlei_ML0332.g27.i1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Beraby_Baby_sb337171	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Tetwil_g6439.t1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Aque_Aqu2.1.41356_001	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Beraby_Baby_sb337170	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Scil_scict011956.1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Plajan_Pjan_scaffold1078_01	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Coemet_Cmet_scaffold19937_01	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Gracom_Gcom_C559230_01	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Scil_scict010354.1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Lampan_Lpan_C386133_01	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Emue_Em0786g9a.t1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Gracom_Gcom_C556500_01	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Coemet_Cmet_scaffold19936_01	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Emue_Em0023g56a.t1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Skow_XM_006819770.1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Dgig_XM_028543539.1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Adig_XM_015915148.1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Cgig_XM_020072382.2	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128601	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Exapal_XM_028663180.1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Spis_XP_022799840_1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Nemnom_g13381.t1	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Tcas_TC033742_002	Pkinase.HG2.26:like:HUNK	100.0	NA	NA
Ocar_g4301	Pkinase.HG2.27:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	100.0	NA	NA
Gracom_Gcom_scaffold15378_01	Pkinase.HG2.27:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	100.0	NA	NA
Scil_scict005303.1	Pkinase.HG2.27:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	100.0	NA	NA
Gracom_Gcom_C557192_01	Pkinase.HG2.27:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	100.0	NA	NA
Scil_scict016711.1	Pkinase.HG2.27:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	100.0	NA	NA
Ocar_g4397	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273889	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273884	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Horcal_Hcv1.av93.c2.g801.i1	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273881	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Lampan_Lpan_11138_01	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273887	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273880	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Coemet_Cmet_C601281_01	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273885	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273888	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Vmul_SimC377510	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Mlei_ML3588.g32.i1	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273883	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Bolinf_Binf_sb1273886	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Plajan_Pjan_C556977_01	Pkinase.HG2.28:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	34.0	NA	NA
Spis_XP_022794590_1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Spur_XM_030991327.1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Emue_Em0004g145a.t1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Emue_Em0016g537a.t1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Bolinf_Binf_sb1226137	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Horcal_Hcv1.av93.c6.g1121.i3	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Cgig_XM_011452680.3	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Horcal_Hcv1.av93.c6.g1121.i1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Skow_XM_006818386.1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Bolinf_Binf_sb1305341	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Lampan_Lpan_8441_01	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Bolinf_Binf_sb1226139	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Aque_Aqu2.1.42132_001	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Spur_XM_030984393.1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Coemet_Cmet_C606522_01	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Tetwil_g11733.t2	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Horcal_Hcv1.av93.c6.g1121.i2	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Tetwil_g22963.t1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Aque_Aqu2.1.37216_001	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Bralan_BLAG09001174_1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Bolinf_Binf_sb1226136	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Tetwil_g22962.t1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Bolinf_Binf_sb1226138	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Adig_XM_015904065.1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Dgig_XM_028561604.1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Exapal_XM_021058613.2	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Nvec_v1g85087	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Dgig_XM_028562440.1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Morvir_scaffold297.g6.t1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Nemnom_g3247.t1	Pkinase.HG2.29:like:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	30.0	NA	NA
Emue_Em0004g146a.t1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0/41.0/41.0/41.0/41.0
Morvir_scaffold87.g44.t1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	89.0
Tcas_TC010125_001	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	100.0
Cint_ENSCINT00000023508	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Cgig_XM_011429398.3	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Skow_XM_006819185.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Hsap_ENST00000399635	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK2	100.0
Spur_XM_030981467.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	89.0
Exapal_XM_021043832.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B/TSSK2/TSSK3/TSSK6	100.0/100.0/100.0/100.0
Hvul_g7260_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Skow_XM_002738705.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Drer_ENSDART00000007769	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	99.0
Adig_XM_015899546.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Bralan_BLAG07000994_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	97.0
Mmus_ENSMUST00000000421	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK3	100.0
Cint_ENSCINT00000035912	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B/TSSK2	20.0/20.0
Spis_XP_022780061_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B/TSSK2/TSSK3/TSSK6	100.0/100.0/100.0/100.0
Spis_XP_022801293_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Skow_XM_002738706.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Hvul_g31986_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	89.0
Hsap_ENST00000390666	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B	100.0
Bralan_BLAG01001328_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Nemnom_g13213.t1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	89.0
Adig_XM_015906397.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Bralan_BLAG14000976_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Adig_XM_015902807.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B/TSSK2/TSSK3/TSSK6	100.0/100.0/100.0/100.0
Cint_ENSCINT00000033960	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Spur_XM_782741.3	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Nemnom_g13371.t1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	89.0
Mmus_ENSMUST00000046937	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK1B	100.0
Hsap_ENST00000585580	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK6	100.0
Cgig_XM_034483265.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	97.0
Dgig_XM_028549763.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Morvir_scaffold68.g50.t1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Hvul_g6591_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Exapal_XM_021052577.2	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Exapal_XM_021046845.2	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Tcas_TC031111_001	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Spis_XP_022779141_1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Nvec_v1g216383	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	95.0
Skow_XM_002742361.1	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	97.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA44950	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Dmel_FBtr0083634	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Cgig_XM_011429397.3	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	NA	NA
Spur_XM_011675271.2	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	97.0
Dmel_FBtr0079201	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK4	100.0
Hsap_ENST00000373534	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK3	100.0
Mmus_ENSMUST00000055374	Pkinase.HG2.30:TSSK1B/TSSK2/TSSK3/TSSK4/TSSK6	41.0	TSSK2	100.0
