homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003435	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG003436	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG003437	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG004012	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG004016	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG004020	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG004301	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG004456	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG004723	ALG019	Emue:scaffold_0021 Bralan:chr14 Rhoesc:SWAQ01001676.1
HG002572	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG002929	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG002930	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG002940	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG002941	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG003506	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG003846	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG004059	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG004061	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG004062	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG004743	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG004868	ALG020	Emue:scaffold_0021 Bralan:chr18 Rhoesc:SWAQ01000107.1
HG001494	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG001946	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002058	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002060	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002198	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002199	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002205	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002206	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002387	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002389	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002390	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002392	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002396	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002675	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002677	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002678	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002683	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG002684	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003101	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003102	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003104	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003107	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003108	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003109	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003115	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003116	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003117	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003118	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003120	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003122	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003124	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003125	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003126	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003699	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003700	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003704	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003705	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003706	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003707	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003711	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003714	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003717	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003718	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003722	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003723	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003724	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003726	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003727	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003729	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003730	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003732	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG003734	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004130	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004202	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004203	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004205	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004206	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004209	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004210	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004211	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004216	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004219	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004221	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004563	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004564	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004565	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004569	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004577	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG004819	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG005116	ALG021	Emue:scaffold_0022 Bralan:chr6 Rhoesc:SWAQ01000001.1
HG001163	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG001516	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG001752	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG001974	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002097	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002101	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002464	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002465	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002468	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002759	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002763	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002764	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002765	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002767	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002768	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002769	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002773	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002774	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002775	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002776	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002779	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG002780	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003268	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003271	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003272	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003273	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003274	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003275	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003277	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003279	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003281	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003282	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003283	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003287	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003289	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003290	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003292	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003293	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003297	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003298	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003300	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003900	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003902	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003903	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003905	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003906	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG003908	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG004373	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG004376	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG004377	ALG022	Emue:scaffold_0023 Bralan:chr1 Rhoesc:SWAQ01001681.1
HG001563	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002591	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002597	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002956	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002967	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002969	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002972	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002995	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG002996	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG003527	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG003534	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG003536	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG003539	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG003544	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG003554	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG004502	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG005109	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG005266	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
HG005537	ALG023	Emue:scaffold_0023 Bralan:chr2 Rhoesc:SWAQ01000409.1
