homology_group	ancestral_linkage_group	chromosomes_in_ALG
HG003729	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003730	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003731	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003732	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG003734	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004130	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004202	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004205	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004206	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004209	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004221	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004563	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004564	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004565	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004569	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004577	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004655	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG004819	ALG024	Emue:scaffold_0022 Cgig:NC_047565.1 Hvul_v3:NC_061157.1
HG001516	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG001752	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002096	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002465	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002468	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002727	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002759	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002763	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002764	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002765	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002767	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002769	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002773	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002774	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002775	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002776	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG002804	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003268	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003271	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003273	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003274	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003275	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003277	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003281	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003282	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003287	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003290	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003292	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003293	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003297	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003298	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003300	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003383	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003512	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003903	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003905	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003906	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003908	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG003911	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG004376	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG004377	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG004650	ALG025	Emue:scaffold_0023 Cgig:NC_047563.1 Hvul_v3:NC_061158.1
HG001563	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002590	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002591	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002597	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002956	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002961	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002967	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002969	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002970	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002972	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002995	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG002996	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG003154	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG003527	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG003531	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG003539	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG003544	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG003554	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG004038	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
HG004502	ALG026	Emue:scaffold_0023 Cgig:NC_047568.1 Hvul_v3:NC_061157.1
