peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu
HoiH23_orphan_3080	0	0.0110755463013213	0.01196301037193	0	0	0	0.00782641022129175	0.00671469914790468	0.0265518446894098	0.00760051683514479	0	0.0231956670493952	0
HoiH23_orphan_3081	0.0390122108219873	0	0.03588903111579	0	0.00236492718389201	0	0.0273924357745211	0.00671469914790468	0.0177012297929399	0.0228015505054344	0.0687818730286624	0	0.031252929962184
HoiH23_PlH23_004941	0.0390122108219873	0	0.05981505185965	0.0343772560074255	0.014189563103352	0.00820647490870297	0.0391320511064587	0.107435186366475	0.0221265372411748	0.0456031010108687	0.0491299093061874	0.0463913340987903	0.0729235032450959
HoiH23_PlH23_004942	0	0	0	0	0	0.0328258996348119	0.0156528204425835	0.0470028940353327	0.473507896961141	0.866458919206506	0.0294779455837125	0.765457012630041	0.0729235032450959
HoiH23_PlH23_004945	0.0195061054109936	0.0221510926026426	0.02392602074386	0.0515658840111382	0.00236492718389201	0.0164129498174059	0.0117396153319376	0.020144097443714	0.0265518446894098	0.0304020673405792	0.0294779455837125	0.0115978335246976	0.010417643320728
HoiH23_PlH23_004946	0.0585183162329809	0.0221510926026426	0.017944515557895	0.0515658840111382	0	0	0.0430452562171046	0.020144097443714	0.0221265372411748	0.0228015505054344	0.019651963722475	0	0.020835286641456
HoiH23_PlH23_004950	0.0390122108219873	0.0664532778079279	0.07177806223158	0.0171886280037127	0.00945970873556803	0.00820647490870297	0.0195660255532294	0.0671469914790468	0.0575289968270546	0.0608041346811583	0.0294779455837125	0.0115978335246976	0.0520882166036399
HoiH23_PlH23_004952	0	0.0110755463013213	0	0	0	0	0.00391320511064587	0	0.00442530744823497	0	0.00982598186123748	0	0
HoiH23_PlH23_004954	0	0.0443021852052852	0.03588903111579	0.0171886280037127	0.00472985436778402	0.0246194247261089	0.0273924357745211	0.0268587965916187	0.0132759223447049	0.00760051683514479	0.0442169183755687	0.0115978335246976	0.010417643320728
HoiH23_PlH23_004958	0	0.0221510926026426	0.01196301037193	0	0.00472985436778402	0.00820647490870297	0.00391320511064587	0.0268587965916187	0.0132759223447049	0.00760051683514479	0.0442169183755687	0	0
HoiH23_PlH23_004960	0	0	0	0	0	0	0	0	0	0	0.127737764196087	0.33633717221623	0
HoiH23_PlH23_011918	0.0195061054109936	0	0.005981505185965	0	0	0	0	0	0	0.00760051683514479	0.122824773265469	0.0115978335246976	0.020835286641456
HoiH23_PlH23_011998	0	0	0	0	0	0	0	0	0	0.205213954548909	0.0147389727918562	0	0.0625058599243679
HoiH23_PlH23_011858	0	0	0	0	0	0	0	0.00671469914790468	0	0	0	0	0
HoiH23_PlH23_011471	0	0	0.005981505185965	0	0	0	0.0156528204425835	0	0	0	0	0	0
HoiH23_PlH23_011472	0	0	0.005981505185965	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_012028	0	0.0110755463013213	0.01196301037193	0	0.00236492718389201	0	0.00782641022129175	0.020144097443714	0.00885061489646993	0	0	0.0115978335246976	0
HoiH23_orphan_3084	0	0.0110755463013213	0	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_010966	0.0195061054109936	0	0.005981505185965	0.0343772560074255	0.00709478155167602	0.00820647490870297	0.00782641022129175	0.0134293982958094	0.00885061489646993	0.00760051683514479	0.00491299093061874	0.0115978335246976	0
HoiH23_orphan_3087	0	0	0.01196301037193	0.0171886280037127	0.00236492718389201	0.0164129498174059	0.0117396153319376	0	0.00442530744823497	0.0228015505054344	0.0147389727918562	0	0.010417643320728
HoiH23_PlH23_004881	0.0585183162329809	0.0221510926026426	0.02392602074386	0.068754512014851	0.01182463591946	0	0.0117396153319376	0.00671469914790468	0.0265518446894098	0.00760051683514479	0.0442169183755687	0	0
HoiH23_orphan_3088	0	0	0	0	0	0	0	0	0	0	0	0.0579891676234879	0.010417643320728
HoiH23_PlH23_004882	0	0	0	0	0	0	0.0117396153319376	0.0134293982958094	0.00442530744823497	0.00760051683514479	0	0.28994583811744	0.0520882166036399
HoiH23_PlH23_004883	0	0	0	0	0.00236492718389201	0	0	0	0	0.0152010336702896	0	0	0
HoiH23_PlH23_004885	0	0.0110755463013213	0.01196301037193	0	0.00472985436778402	0	0.00391320511064587	0	0.00885061489646993	0	0	0	0
HoiH23_PlH23_004886	0	0.0332266389039639	0.01196301037193	0.0343772560074255	0.00945970873556803	0.00820647490870297	0.00391320511064587	0.00671469914790468	0	0	0.00982598186123748	0	0.031252929962184
HoiH23_PlH23_004888	0	0	0	0.0171886280037127	0	0	0	0.00671469914790468	0	0	0.00491299093061874	0	0
HoiH23_PlH23_004890	0	0	0	0.0171886280037127	0	0	0	0.00671469914790468	0.00442530744823497	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_004891	0	0	0.029907525929825	0	0.00472985436778402	0	0	0	0.0265518446894098	0.0152010336702896	0.00491299093061874	0	0
HoiH23_PlH23_004892	0.0390122108219873	0.0443021852052852	0.08374107260351	0.0171886280037127	0.00709478155167602	0.0164129498174059	0.0156528204425835	0.0134293982958094	0.0177012297929399	0.0152010336702896	0.019651963722475	0	0.020835286641456
HoiH23_PlH23_004894	0.0390122108219873	0.155057648218498	0.149537629649125	0.0859431400185637	0.00945970873556803	0.0328258996348119	0.152614999315189	0.194726275289236	0.0663796117235245	0.0380025841757239	0.0884338367511374	0.0811848346728831	0.031252929962184
HoiH23_PlH23_004897	0.0195061054109936	0	0.02392602074386	0	0	0	0.316969613962316	0	0	0	0	0	0
HoiH23_PlH23_004898	0	0.0443021852052852	0.041870536301755	0.0515658840111382	0.0236492718389201	0.00820647490870297	0.0273924357745211	0.0402881948874281	0.0309771521376448	0	0.0245649546530937	0.0231956670493952	0.010417643320728
HoiH23_PlH23_004899	0.0975305270549682	0.110755463013213	0.113648598533335	0.0343772560074255	0.0283791262067041	0.0164129498174059	0.105656537987439	0.0872910889227608	0.115057993654109	0.0760051683514479	0.0540429002368062	0.0347935005740928	0.0416705732829119
HoiH23_PlH23_004900	0	0.0110755463013213	0	0	0	0	1.12308986675537	0.020144097443714	0.247817217101158	0	0	0	0.895917325582607
HoiH23_PlH23_004901	0	0	0.005981505185965	0	0	0	0.0430452562171046	0	0	0.00760051683514479	0.00982598186123748	0.0115978335246976	0
HoiH23_PlH23_004903	0.156048843287949	0.188284287122462	0.1196301037193	0.0859431400185637	0.0449336164939481	0.0328258996348119	0.031305640885167	0.0738616906269515	0.154885760688224	0.0608041346811583	0.0736948639592811	0.0927826681975807	0.114594076528008
HoiH23_PlH23_004877	0	0	0.005981505185965	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_004880	0.0390122108219873	0.16613319451982	0.05981505185965	0.103131768022276	0.0378388349422721	0.00820647490870297	0.0391320511064587	0.020144097443714	0.0531036893788196	0.0608041346811583	0.0589558911674249	0.0695870011481855	0.0520882166036399
HoiH23_orphan_3091	0.0195061054109936	0	0	0	0.00236492718389201	0.0164129498174059	0	0	0	0	0	0	0
HoiH23_PlH23_004884	0	0	0.005981505185965	0.0171886280037127	0.00472985436778402	0.00820647490870297	0.00391320511064587	0	0.00442530744823497	0.0228015505054344	0.0245649546530937	0	0
HoiH23_PlH23_004887	0	0	0	0	0	0	0	0	0	0	0.00491299093061874	0	0.010417643320728
HoiH23_orphan_3093	0	0	0.01196301037193	0.0343772560074255	0.00236492718389201	0	0.0117396153319376	0.0134293982958094	0.00442530744823497	0	0.00982598186123748	0	0.020835286641456
HoiH23_orphan_3094	0	0	0.005981505185965	0	0.00236492718389201	0	0	0	0	0	0	0	0
HoiH23_PlH23_004893	0	0	0.005981505185965	0.0343772560074255	0	0	0.00391320511064587	0	0	0	0.00491299093061874	0	0.010417643320728
HoiH23_PlH23_004895	0	0.0110755463013213	0.01196301037193	0	0.0165544902872441	0.00820647490870297	0.00391320511064587	0	0.0221265372411748	0.0304020673405792	0.00491299093061874	0	0
HoiH23_PlH23_004896	0	0	0	0	0	0	0.00782641022129175	0	0	0	0	0	0
HoiH23_orphan_3095	0	0	0.01196301037193	0	0	0	0.00391320511064587	0	0	0.00760051683514479	0	0	0
HoiH23_orphan_3096	0	0	0	0	0	0	0.00782641022129175	0	0.00442530744823497	0	0	0.0695870011481855	0
HoiH23_PlH23_004902	0	0	0	0	0.00236492718389201	0	0.0117396153319376	0.020144097443714	0.00885061489646993	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_011882	0.0390122108219873	0.0110755463013213	0.017944515557895	0	0.0165544902872441	0.0738582741783267	0.0469584613277505	0.11414988551438	0.123908608550579	0.0760051683514479	0.0540429002368062	0.0463913340987903	0.0416705732829119
HoiH23_orphan_3102	0	0	0.017944515557895	0	0	0	0	0.00671469914790468	0.00442530744823497	0	0	0	0
HoiH23_PlH23_011141	0.0390122108219873	0.0443021852052852	0.041870536301755	0.0171886280037127	0.014189563103352	0.0410323745435148	0.0117396153319376	0.0134293982958094	0.0265518446894098	0.0152010336702896	0.0393039274449499	0.0115978335246976	0.020835286641456
HoiH23_orphan_3103	0	0	0.005981505185965	0	0	0	0	0	0	0.00760051683514479	0	0	0
HoiH23_PlH23_011142	0	0.0110755463013213	0.01196301037193	0.0343772560074255	0.00472985436778402	0.00820647490870297	0.0234792306638752	0.0268587965916187	0.0265518446894098	0.0152010336702896	0.0245649546530937	0.0115978335246976	0.010417643320728
HoiH23_orphan_3105	0.0195061054109936	0	0	0	0	0.00820647490870297	0.0117396153319376	0.0134293982958094	0	0	0	0	0
HoiH23_orphan_3106	0	0	0	0	0	0	0	0	0	0	0	0.0115978335246976	0
HoiH23_PlH23_011922	0.292591581164905	0.531626222463423	0.22729719706667	0.704733748152222	0.00236492718389201	0	0.152614999315189	0.141008682105998	0.163736375584694	0.0456031010108687	0.162128700710418	0.568293842710182	0.0520882166036399
HoiH23_PlH23_011070	0.0195061054109936	0.0221510926026426	0.01196301037193	0	0.00472985436778402	0.0164129498174059	0.00782641022129175	0.020144097443714	0.00885061489646993	0.0152010336702896	0.00982598186123748	0.0347935005740928	0.020835286641456
HoiH23_PlH23_011967	0	0	0	0	0	0	0	0	0	0	0	0	0.010417643320728
HoiH23_orphan_3107	0.0195061054109936	0	0	0	0.00236492718389201	0	0	0	0.0132759223447049	0	0.0147389727918562	0	0.010417643320728
HoiH23_PlH23_005037	0.0390122108219873	0.0221510926026426	0.029907525929825	0.068754512014851	0.00709478155167602	0.0328258996348119	0.0156528204425835	0.0470028940353327	0.0265518446894098	0.0228015505054344	0.0638688820980436	0.0231956670493952	0.031252929962184
HoiH23_PlH23_005040	0	0.0110755463013213	0.02392602074386	0.0171886280037127	0	0	0.00782641022129175	0	0.0177012297929399	0.00760051683514479	0.0147389727918562	0.0115978335246976	0
HoiH23_PlH23_005041	0.0780244216439746	0.0443021852052852	0.03588903111579	0.120320396025989	0.0165544902872441	0.0328258996348119	0.0234792306638752	0.0604322923311421	0.0354024595858797	0.0684046515163031	0.019651963722475	0.0231956670493952	0.0520882166036399
HoiH23_orphan_3108	0	0.0332266389039639	0	0.0171886280037127	0	0	0.0195660255532294	0.00671469914790468	0.00442530744823497	0.00760051683514479	0.00982598186123748	0	0.010417643320728
HoiH23_PlH23_005044	0.0195061054109936	0.0443021852052852	0.017944515557895	0.0515658840111382	0.00236492718389201	0.0164129498174059	0.0273924357745211	0.0604322923311421	0.00442530744823497	0.0304020673405792	0.0442169183755687	0.0231956670493952	0.031252929962184
HoiH23_PlH23_005046	0.0195061054109936	0	0.02392602074386	0	0.00236492718389201	0	0.00782641022129175	0.0134293982958094	0.00885061489646993	0.00760051683514479	0.00982598186123748	0.0231956670493952	0
HoiH23_PlH23_005048	0.0390122108219873	0.0110755463013213	0.03588903111579	0.0171886280037127	0	0.00820647490870297	0.00391320511064587	0.020144097443714	0.0132759223447049	0.0152010336702896	0.00982598186123748	0	0
HoiH23_PlH23_005053	0.760738111028752	1.0411013523242	0.77759567417545	0.704733748152222	0.288521116434825	0.262607197078495	0.665244868809799	0.725187507973705	0.71247449916583	0.615641863646728	0.82046948541333	0.858239680827621	0.822993822337511
HoiH23_PlH23_005054	0	0	0	0.0171886280037127	0	0	0.00391320511064587	0.0134293982958094	0.0398277670341147	0.0304020673405792	0	0	0.010417643320728
HoiH23_PlH23_005057	0	0	0	0	0	0	0.00391320511064587	0	0	0	0	0	0
HoiH23_PlH23_005059	0	0	0	0	0	0	0	0	0	0.00760051683514479	0	0	0
HoiH23_PlH23_005061	0	0	0.01196301037193	0.0515658840111382	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_005038	0.0390122108219873	0.0553777315066066	0.029907525929825	0	0.0189194174711361	0	0.093916922655501	0.107435186366475	0.0708049191717595	0.106407235692027	0.0491299093061874	0.0811848346728831	0.0416705732829119
HoiH23_PlH23_005039	0	0	0.01196301037193	0	0	0	0.0117396153319376	0	0	0.00760051683514479	0	0	0
HoiH23_orphan_3110	0	0	0.01196301037193	0	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_005042	0.0780244216439746	0.199359833423784	0.16748214520702	0.206263536044553	0.0260141990228121	0.0410323745435148	0.31305640885167	0.282017364211996	0.0973567638611693	0.129208786197461	0.0933468276817561	0.0927826681975807	0.0520882166036399
HoiH23_PlH23_005045	0.21456715952093	0.498399583559459	0.305056764484215	0.464092956100244	0.0543933252295162	0.123097123630544	0.19957346064294	0.322305559099425	0.252242524549393	0.402827392262674	0.353735347004549	0.243554504018649	0.2604410830182
HoiH23_PlH23_005047	0	0	0.01196301037193	0.0171886280037127	0	0	0.0352188459958129	0	0	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_005049	0	0	0.01196301037193	0	0	0	0.0156528204425835	0.00671469914790468	0	0	0.00491299093061874	0.0115978335246976	0
HoiH23_PlH23_005050	0	0.0110755463013213	0	0.0171886280037127	0.00236492718389201	0	0.0234792306638752	0.0134293982958094	0.00885061489646993	0.00760051683514479	0	0	0
HoiH23_PlH23_005051	0.0195061054109936	0.0332266389039639	0.02392602074386	0.0515658840111382	0.00709478155167602	0.00820647490870297	0.0195660255532294	0.0470028940353327	0.0221265372411748	0.0304020673405792	0.0147389727918562	0.0463913340987903	0.031252929962184
HoiH23_PlH23_005052	0.0195061054109936	0	0.005981505185965	0	0	0	0.0117396153319376	0.020144097443714	0	0	0	0.0115978335246976	0
HoiH23_PlH23_005055	0.0975305270549682	0.155057648218498	0.0777595674175449	0.18907490804084	0	0	0.0156528204425835	0	0.00442530744823497	0	0.112998791404231	0.0115978335246976	0.0625058599243679
HoiH23_PlH23_005056	0	0	0.005981505185965	0.0171886280037127	0.0236492718389201	0	0.00391320511064587	0.00671469914790468	0	0	0.0491299093061874	0.0115978335246976	0
HoiH23_PlH23_005058	0	0	0.01196301037193	0	0	0.00820647490870297	0.00391320511064587	0	0.00442530744823497	0.0152010336702896	0.00491299093061874	0	0
HoiH23_PlH23_005060	0	0	0	0	0	0	0	0	0.00442530744823497	0	0.00491299093061874	0	0
HoiH23_PlH23_005062	0.273085475753911	0.276888657533033	0.005981505185965	0	0.0307440533905961	0.0984776989044356	0.0469584613277505	0.0537175931832374	0.0442530744823497	0.0912062020217375	0.103172809542994	0.0695870011481855	0.0625058599243679
HoiH23_PlH23_011544	0	0	0	0	0	0	0.00391320511064587	0	0	0	0	0	0
HoiH23_PlH23_011545	0	0	0.01196301037193	0	0	0	0.00782641022129175	0.00671469914790468	0.00885061489646993	0.0304020673405792	0.0147389727918562	0.0347935005740928	0.020835286641456
HoiH23_orphan_3111	0	0	0	0	0	0	0.00391320511064587	0	0	0.00760051683514479	0	0	0
HoiH23_PlH23_011621	0	0	0	0	0	0	0	0	0	0	0.00491299093061874	0	0
HoiH23_PlH23_011622	0.0780244216439746	0.199359833423784	0.21533418669474	0.0171886280037127	0.00236492718389201	0	0.567414741043652	0.0402881948874281	0.0309771521376448	0.0304020673405792	0.0736948639592811	0.255152337543347	0.010417643320728
HoiH23_PlH23_011667	0	0	0.005981505185965	0	0.01182463591946	0	0	0.0134293982958094	0.00885061489646993	0.00760051683514479	0.00982598186123748	0	0.010417643320728
HoiH23_PlH23_011668	0	0.0221510926026426	0.029907525929825	0.0171886280037127	0.00709478155167602	0	0.0117396153319376	0	0.0309771521376448	0.0380025841757239	0.0442169183755687	0.0115978335246976	0.020835286641456
HoiH23_PlH23_011510	0	0	0	0	0	0	0.00782641022129175	0.0872910889227608	2.14627411239396	3.92946720376986	0	0	0
HoiH23_PlH23_011167	0	0	0.017944515557895	0	0.00472985436778402	0	0.00391320511064587	0	0.00885061489646993	0.00760051683514479	0.00982598186123748	0	0
HoiH23_orphan_3112	0.0585183162329809	0.0443021852052852	0.0957040829754399	0.103131768022276	0.0165544902872441	0	0.0234792306638752	0.0604322923311421	0.0398277670341147	0.0608041346811583	0.0393039274449499	0.0115978335246976	0.020835286641456
HoiH23_PlH23_011202	0.0195061054109936	0	0	0.0171886280037127	0	0	0	0	0	0	0	0	0
HoiH23_PlH23_011200	0	0	0.005981505185965	0	0	0	0.00391320511064587	0.00671469914790468	0	0	0.00491299093061874	0	0
HoiH23_PlH23_011201	0	0.0110755463013213	0.01196301037193	0	0.00236492718389201	0	0.00782641022129175	0	0.00442530744823497	0.00760051683514479	0.00491299093061874	0.0115978335246976	0
HoiH23_PlH23_011541	0	0.0110755463013213	0.02392602074386	0.0171886280037127	0	0	0	0.0134293982958094	0	0	0.00491299093061874	0	0
HoiH23_PlH23_011953	0	0	0	0	0	0	0	0	0	0	0	0	0.010417643320728
HoiH23_PlH23_011736	0	0	0.005981505185965	0	0.00945970873556803	0	0.0195660255532294	0.0470028940353327	0	0	0	0	0
HoiH23_PlH23_001338	0.0390122108219873	0.0110755463013213	0.017944515557895	0	0.00709478155167602	0.0328258996348119	0.00391320511064587	0.00671469914790468	0.0221265372411748	0.0228015505054344	0.00982598186123748	0.0115978335246976	0.010417643320728
HoiH23_PlH23_001341	0	0	0.017944515557895	0.0343772560074255	0	0	0.0117396153319376	0.00671469914790468	0.0177012297929399	0.0152010336702896	0.0147389727918562	0	0
HoiH23_PlH23_001343	0	0.0775288241092492	0.065796557045615	0.0515658840111382	0.01182463591946	0	0.0391320511064587	0.0335734957395234	0.0442530744823497	0.0608041346811583	0.0393039274449499	0.0231956670493952	0.0937587898865519
HoiH23_PlH23_001345	0	0.0110755463013213	0.041870536301755	0.0343772560074255	0.00472985436778402	0	0.0117396153319376	0	0.0619543042752895	0.0304020673405792	0.0245649546530937	0.0115978335246976	0
HoiH23_orphan_3115	0	0	0	0	0	0	0.00391320511064587	0	0	0	0	0	0
HoiH23_PlH23_001349	0	0.0221510926026426	0.01196301037193	0	0.00945970873556803	0	0.0117396153319376	0.00671469914790468	0.00885061489646993	0.0228015505054344	0.0245649546530937	0.0115978335246976	0.020835286641456
HoiH23_PlH23_001350	0	0	0.01196301037193	0.0171886280037127	0.00236492718389201	0.00820647490870297	0	0.00671469914790468	0	0	0.00982598186123748	0	0
HoiH23_PlH23_001352	0	0.0110755463013213	0.005981505185965	0	0.01182463591946	0.0738582741783267	0	0	0	0	0.00982598186123748	0	0
HoiH23_PlH23_001354	0.0390122108219873	0.0443021852052852	0.017944515557895	0.0343772560074255	0.00236492718389201	0.0246194247261089	0.0352188459958129	0.0335734957395234	0.00442530744823497	0.0228015505054344	0.0245649546530937	0.0231956670493952	0.0625058599243679
HoiH23_PlH23_001356	0	0	0.17944515557895	0	0	0	0	0	0	0.0380025841757239	0.11791178233485	0	0
HoiH23_orphan_3116	0	0	0	0	0.00236492718389201	0	0	0	0	0.00760051683514479	0	0	0.010417643320728
HoiH23_PlH23_001358	0	0	0	0	0	0.0656517992696237	0.0430452562171046	0.00671469914790468	0	0	0	0	0
HoiH23_orphan_3117	0.0585183162329809	0.0443021852052852	0.02392602074386	0.0343772560074255	0.00236492718389201	0	0.00782641022129175	0.020144097443714	0.00885061489646993	0.0152010336702896	0.0147389727918562	0.0115978335246976	0.020835286641456
HoiH23_PlH23_001359	0.897280848905707	1.06325244492685	1.05274491272984	1.28914710027846	0.361833859135477	0.730376266874564	0.618286407482048	0.678184613938372	0.654945502338775	0.630842897317018	1.1791178233485	0.916228848451109	0.604223312602223
HoiH23_PlH23_001360	0	0	0.01196301037193	0	0.00236492718389201	0	0	0	0	0	0	0	0
HoiH23_orphan_3118	0	0	0	0	0.00709478155167602	0	0.00391320511064587	0	0.00442530744823497	0.00760051683514479	0	0	0
HoiH23_PlH23_001363	0	0.0221510926026426	0.029907525929825	0	0.00945970873556803	0	0	0	0.0221265372411748	0	0.0638688820980436	0.0811848346728831	0
HoiH23_PlH23_001365	0	0	0	0	0.0709478155167602	0.0738582741783267	0	0	0.0132759223447049	0	0	0	0.010417643320728
HoiH23_PlH23_001366	0	0	0.01196301037193	0	0.00236492718389201	0.0902712239957326	0	0	0.354024595858797	0.136809303032606	0.0638688820980436	0	0
HoiH23_PlH23_001367	0	0	0	0	0	0.106684173813139	0	0.0671469914790468	0.115057993654109	0.0684046515163031	0.00982598186123748	0	0.031252929962184
HoiH23_PlH23_001369	0.0390122108219873	0.0553777315066066	0.03588903111579	0.0171886280037127	0.0212843446550281	0.0164129498174059	0.0117396153319376	0.00671469914790468	0.00885061489646993	0.0304020673405792	0.0147389727918562	0.0463913340987903	0.010417643320728
HoiH23_orphan_3119	0	0	0	0	0	0	0	0	0	0	0	0	0.010417643320728
HoiH23_PlH23_001371	0	0	0	0	0.00709478155167602	0	0	0	0	0	0	0	0.333364586263296
HoiH23_PlH23_001372	0	0.0332266389039639	0.05981505185965	0.0343772560074255	0.00472985436778402	0.0164129498174059	0.0195660255532294	0.020144097443714	0.0132759223447049	0.0152010336702896	0.019651963722475	0.0347935005740928	0.020835286641456
HoiH23_PlH23_001375	0	0.0110755463013213	0.029907525929825	0.0343772560074255	0.00472985436778402	0	0.0156528204425835	0.0268587965916187	0.0177012297929399	0	0.00491299093061874	0.0347935005740928	0
HoiH23_orphan_3120	0	0	0.01196301037193	0	0	0.00820647490870297	0	0.020144097443714	0	0	0.00491299093061874	0	0
HoiH23_PlH23_001376	0.0195061054109936	0.0332266389039639	0	0	0.00472985436778402	0.0164129498174059	0.031305640885167	0.10072048721857	0.159311068136459	0.129208786197461	0.00491299093061874	0.104380501722278	0.177099936452376
HoiH23_PlH23_001378	0.0390122108219873	0.0443021852052852	0.02392602074386	0.0515658840111382	0.00472985436778402	0.00820647490870297	0.0195660255532294	0.020144097443714	0.0309771521376448	0.0228015505054344	0.0294779455837125	0.0579891676234879	0.010417643320728
HoiH23_PlH23_001383	0	0.0221510926026426	0.101685588161405	0.0859431400185637	0.00472985436778402	0.00820647490870297	0.0273924357745211	0.020144097443714	0.0177012297929399	0.0380025841757239	0.00982598186123748	0.0115978335246976	0.010417643320728
HoiH23_PlH23_001386	0	0	0.017944515557895	0	0	0	0.00782641022129175	0.0134293982958094	0.0132759223447049	0	0.00982598186123748	0.0231956670493952	0
HoiH23_PlH23_001388	0	0	0.005981505185965	0	0	0	0	0.00671469914790468	0	0	0.00491299093061874	0	0
HoiH23_PlH23_001389	0.0780244216439746	0.0886043704105705	0.15551913483509	0.171886280037127	0.101691868907356	0.180542447991465	0.101743332876793	0.188011576141331	0.163736375584694	0.228015505054344	0.122824773265469	0.115978335246976	0.125011719848736
HoiH23_PlH23_001390	0	0	0	0	0.0449336164939481	0.0574453243609208	0.0117396153319376	0.0335734957395234	0.137184530895284	0.159610853538041	0.0245649546530937	0	0.0833411465658239
HoiH23_PlH23_001391	0.0390122108219873	0	0.05981505185965	0.0515658840111382	0.01182463591946	0.00820647490870297	0.0234792306638752	0.0134293982958094	0.0132759223447049	0.0152010336702896	0.0442169183755687	0.127576168771673	0.010417643320728
HoiH23_PlH23_001393	0.0195061054109936	0.0553777315066066	0.03588903111579	0.0171886280037127	0	0.0246194247261089	0.031305640885167	0.0134293982958094	0.0265518446894098	0.0532036178460135	0.0540429002368062	0.0579891676234879	0.020835286641456
HoiH23_orphan_3121	0.0195061054109936	0.0443021852052852	0.053833546673685	0.0171886280037127	0.00472985436778402	0	0.0469584613277505	0.0537175931832374	0.0708049191717595	0.0456031010108687	0.0491299093061874	0	0.020835286641456
HoiH23_PlH23_001396	0	0	0.01196301037193	0.0171886280037127	0.00472985436778402	0	0.0195660255532294	0	0.0177012297929399	0	0.00491299093061874	0	0.010417643320728
HoiH23_orphan_3122	0	0	0.005981505185965	0	0	0	0	0	0	0	0.00982598186123748	0	0
HoiH23_PlH23_001398	0.0780244216439746	0.0553777315066066	0.04785204148772	0.0171886280037127	0.0354739077583801	0.0492388494522178	0.0469584613277505	0.0470028940353327	0.0575289968270546	0.0684046515163031	0.0540429002368062	0.0811848346728831	0.0625058599243679
HoiH23_PlH23_001401	0	0.0332266389039639	0.053833546673685	0.0859431400185637	0.0496634708617322	0.0246194247261089	0.0978301277661469	0.0537175931832374	0.0486783819305846	0.0684046515163031	0.0245649546530937	0.115978335246976	0.010417643320728
HoiH23_PlH23_001403	0	0.0110755463013213	0	0.0171886280037127	0	0	0	0.00671469914790468	0.00442530744823497	0.00760051683514479	0	0.0115978335246976	0
HoiH23_PlH23_001405	0.0585183162329809	0.0664532778079279	0.197389671136845	0	0.0402037621261641	0.0246194247261089	0.129135768651314	0.10072048721857	0.146035145791754	0.220414988219199	0.167041691641037	0.974218016074597	0.0729235032450959
HoiH23_PlH23_001407	0	0	0	0	0.00236492718389201	0	0.0117396153319376	0	0.00442530744823497	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_001408	0	0.0110755463013213	0.017944515557895	0.0171886280037127	0.00472985436778402	0	0.0156528204425835	0	0.00442530744823497	0.0304020673405792	0.0147389727918562	0.0115978335246976	0.010417643320728
HoiH23_PlH23_001410	0	0	0.041870536301755	0.0515658840111382	0.0378388349422721	0.0492388494522178	0.0352188459958129	0.0268587965916187	0.0265518446894098	0	0.0294779455837125	0.0231956670493952	0.010417643320728
HoiH23_PlH23_001412	0	0.0110755463013213	0.02392602074386	0.0343772560074255	0.0165544902872441	0	0.0391320511064587	0.0335734957395234	0.0221265372411748	0.0380025841757239	0.0245649546530937	0.0463913340987903	0.010417643320728
HoiH23_orphan_3124	0.0195061054109936	0.0110755463013213	0.02392602074386	0	0.00472985436778402	0	0.0234792306638752	0	0.00442530744823497	0	0	0	0.010417643320728
HoiH23_PlH23_001415	0	0	0.01196301037193	0	0.00472985436778402	0	0.0234792306638752	0.0268587965916187	0.0132759223447049	0.00760051683514479	0.00491299093061874	0	0
HoiH23_PlH23_001416	0	0	0	0.0171886280037127	0.00236492718389201	0	0	0	0	0	0.00982598186123748	0	0.020835286641456
HoiH23_PlH23_001339	0	0.0221510926026426	0.029907525929825	0.0171886280037127	0.00709478155167602	0.00820647490870297	0.0234792306638752	0.0134293982958094	0.0265518446894098	0.00760051683514479	0.0147389727918562	0	0.031252929962184
HoiH23_PlH23_001340	0	0.0332266389039639	0.041870536301755	0.0343772560074255	0.014189563103352	0.0246194247261089	0.0117396153319376	0.0470028940353327	0.0309771521376448	0.00760051683514479	0.00982598186123748	0.0231956670493952	0.0520882166036399
HoiH23_PlH23_001342	0.0195061054109936	0.0110755463013213	0.041870536301755	0.0515658840111382	0.00236492718389201	0	0.00391320511064587	0.00671469914790468	0.110632686205874	0.00760051683514479	0.0294779455837125	0.0115978335246976	0
HoiH23_PlH23_001344	0.0195061054109936	0.0221510926026426	0.03588903111579	0.0343772560074255	0.00945970873556803	0.0164129498174059	0.0391320511064587	0.0134293982958094	0.0354024595858797	0.0380025841757239	0.0343909365143312	0.0347935005740928	0.020835286641456
