peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_omicron	peptidergic_other_1	peptidergic_other_2
Hhon_g11489.t1	0	0	0	0	0.0173719685914808	0.0160565189466924	0.00346072252964974	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11490.t1	0	0	0	0	0	0	0	0	0	0	0.00970798384591488	0	0	0.0137625411155916	0
Hhon_g11486.t1	0.0401343161781429	0.0234438005213901	0	0	0.0173719685914808	0	0.013842890118599	0.0051133371172028	0.00278519723374211	0.0280339771803426	0.00970798384591488	0	0	0	0
Hhon_g11491.t1	0.0133781053927143	0.00937752020855605	0.00702938282018839	0.0328073225944031	0.0173719685914808	0	0.00692144505929948	0	0.00464199538957018	0.0280339771803426	0.0194159676918298	0.0361650573216159	0	0.0137625411155916	0.126310471138057
Hhon_g11492.t1	0.0401343161781429	0.0187550404171121	0.0140587656403768	0	0.0347439371829616	0.0321130378933847	0.0173036126482487	0	0.00371359631165614	0	0.0194159676918298	0.0241100382144106	0	0.0137625411155916	0.126310471138057
Hhon_g11496.t1	0	0.00468876010427802	0	0	0	0.0321130378933847	0.00346072252964974	0.0051133371172028	0.00371359631165614	0.0280339771803426	0.00970798384591488	0.0361650573216159	0.0201918223119637	0.0275250822311832	0
Hhon_g11493.t1	0.0267562107854286	0.0281325606256681	0.0140587656403768	0.0328073225944031	0	0.0160565189466924	0.0103821675889492	0.0051133371172028	0.00557039446748421	0	0.00970798384591488	0.0482200764288211	0.0201918223119637	0	0.094732853353543
Hhon_g11494.t1	0	0.00468876010427802	0.0140587656403768	0.0984219677832092	0.0694878743659231	0	0.013842890118599	0	0.00835559170122632	0	0.00970798384591488	0.0120550191072053	0.0100959111559818	0	0
Hhon_g11495.t1	0	0	0	0	0	0	0.00692144505929948	0	0.00557039446748421	0	0.00970798384591488	0	0	0	0.0315776177845143
Hhon_g11501.t1	0	0.00468876010427802	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11502.t1	0.0133781053927143	0.0328213207299462	0.0140587656403768	0.0328073225944031	0	0	0.0415286703557969	0.025566685586014	0.0120691880128825	0.0560679543606852	0.0194159676918298	0	0.0302877334679455	0	0
Hhon_g11500.t1	0	0	0.00702938282018839	0	0.0173719685914808	0	0.00346072252964974	0	0	0	0	0.0241100382144106	0	0.0137625411155916	0.0315776177845143
Hhon_g11504.t1	0	0	0	0.131229290377612	0.0694878743659231	0.0160565189466924	0.0622930055336953	0.0051133371172028	0.00371359631165614	0	0	0	0	0	0
Hhon_g11505.t1	0.0267562107854286	0.0187550404171121	0	0	0	0.112395632626847	0.0761358956522943	0.0664733825236364	0	0	0	0	0	0	0
Hhon_g11507.t1	0.0133781053927143	0	0.0140587656403768	0.0328073225944031	0	0.0160565189466924	0.0173036126482487	0.0102266742344056	0.00557039446748421	0	0.0194159676918298	0.0120550191072053	0.0201918223119637	0	0.0631552355690287
Hhon_orphan_2296	0.160537264712571	0.210994204692511	0.238999015886405	0.492109838916046	0.156347717323327	0.465639049454078	0.39798309090972	0.204533484688112	0.102123898570544	0.0841019315410277	0.077663870767319	0.084385133750437	2.96819787985866	0.399113692352156	0.536819502336744
Hhon_g11508.t1	0	0.00468876010427802	0.0140587656403768	0	0	0.0160565189466924	0.013842890118599	0	0.00185679815582807	0	0.00970798384591488	0	0.0302877334679455	0.0275250822311832	0
Hhon_g11506.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0.0315776177845143
Hhon_orphan_2297	0	0	0	0	0	0	0	0	0	0	0	0	0.0201918223119637	0	0
Hhon_orphan_2298	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11510.t1	0.160537264712571	0.145351563232619	0.295234078447912	0.623339129293658	0.729622680842193	0.513808606294155	0.290700692490578	0.224986833156923	0.0742719262331229	0.280339771803426	0.252407579993787	1.04878666232686	0.171630489651691	0.206438116733874	0.0315776177845143
Hhon_g11511.t1	0	0	0	0	0	0	0	0	0.00185679815582807	0	0	0	0	0	0
Hhon_g11513.t1	0.147159159319857	0.271948086048125	0.196822718965275	0.164036612972015	0.312695434646654	0.224791265253693	0.162653958893538	0.138060102164476	0.077985522544779	0.308373748983768	0.116495806150979	0.265210420358516	0.121150933871782	0.192675575618282	0.189465706707086
Hhon_g11514.t1	0.0401343161781429	0.00937752020855605	0.00702938282018839	0	0	0.0160565189466924	0.013842890118599	0	0.00278519723374211	0.0280339771803426	0.0388319353836595	0.0361650573216159	0	0.0275250822311832	0.0315776177845143
Hhon_orphan_2299	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2300	0	0	0	0	0	0	0.00346072252964974	0.0051133371172028	0.000928399077914036	0	0	0	0	0	0
Hhon_orphan_2301	0.0133781053927143	0.00937752020855605	0.00702938282018839	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11515.t1	0	0	0	0	0	0.0160565189466924	0.0484501154150964	0	0.000928399077914036	0.0280339771803426	0	0	0	0.0137625411155916	0
Hhon_orphan_2302	0	0.0187550404171121	0.0210881484605652	0	0.0521159057744424	0.0963391136801541	0.0726751731226445	0	0.0102123898570544	0	0.00970798384591488	0	0.0403836446239273	0	0.0315776177845143
Hhon_g11516.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165150493387099	0.189465706707086
Hhon_orphan_2303	0	0	0	0	0	0	0.0103821675889492	0	0.00185679815582807	0	0	0	0	0	0.0315776177845143
Hhon_g11520.t1	0.0133781053927143	0	0.00702938282018839	0.0328073225944031	0	0	0.00346072252964974	0.0102266742344056	0.000928399077914036	0.0280339771803426	0.00970798384591488	0	0	0.0412876233467748	0.0315776177845143
Hhon_g11522.t1	0.0133781053927143	0	0.0140587656403768	0	0	0	0.00692144505929948	0.0051133371172028	0	0	0	0.0241100382144106	0	0	0
Hhon_g11523.t1	0	0.00468876010427802	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11519.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0.0100959111559818	0	0
Hhon_g11521.t1	0	0	0	0	0	0	0	0.0051133371172028	0.000928399077914036	0	0	0	0	0	0
Hhon_g11524.t1	0.0133781053927143	0	0	0	0	0	0.0103821675889492	0.0153400113516084	0.00371359631165614	0	0	0	0.0100959111559818	0	0
Hhon_orphan_2305	0	0	0.00702938282018839	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g11528.t1	0	0	0	0	0	0	0.155732513834238	0.0051133371172028	0.000928399077914036	0	0	0	0	0.0963377878091411	0
Hhon_g11529.t1	0	0	0.00702938282018839	0	0	0	0.0173036126482487	0.025566685586014	0	0	0	0	0.0302877334679455	0.165150493387099	0.0315776177845143
Hhon_orphan_2306	0	0	0.00702938282018839	0	0	0	0.415286703557969	0.0051133371172028	0	0	0	0	0	0.0550501644623663	0
Hhon_g11530.t1	0	0	0.0140587656403768	0	0	0	0.0103821675889492	0	0	0	0	0	0	0	0
Hhon_g11532.t1	0.0133781053927143	0.00937752020855605	0.00702938282018839	0	0	0	0.00346072252964974	0.0051133371172028	0.00371359631165614	0	0	0	0	0	0
Hhon_g11534.t1	0	0	0	0	0.0173719685914808	0	0	0	0.000928399077914036	0	0	0	0.0100959111559818	0.0137625411155916	0
Hhon_g11535.t1	0.0267562107854286	0.0281325606256681	0.0281175312807536	0.0328073225944031	0.0173719685914808	0.0481695568400771	0.0207643351778984	0.0460200340548252	0.0102123898570544	0.0280339771803426	0.0291239515377446	0.0241100382144106	0.0302877334679455	0.0275250822311832	0.0315776177845143
Hhon_g11537.t1	0	0	0.00702938282018839	0	0.0173719685914808	0	0.0103821675889492	0	0.00185679815582807	0.0280339771803426	0.00970798384591488	0	0	0.0275250822311832	0
Hhon_g11539.t1	0.0267562107854286	0.0187550404171121	0.0421762969211303	0.0328073225944031	0.0347439371829616	0.0321130378933847	0.0103821675889492	0.025566685586014	0.00928399077914036	0.0280339771803426	0.0388319353836595	0.0361650573216159	0.0302877334679455	0.0137625411155916	0.0315776177845143
Hhon_g11536.t1	0	0	0	0	0	0	0.00346072252964974	0	0.00185679815582807	0	0.00970798384591488	0	0	0	0
Hhon_g11538.t1	0	0.00937752020855605	0.00702938282018839	0.0656146451888061	0	0	0.00692144505929948	0.0051133371172028	0.00185679815582807	0.0280339771803426	0.0194159676918298	0.0120550191072053	0.0403836446239273	0.0137625411155916	0
Hhon_g11540.t1	0	0	0	0	0	0	0	0.0102266742344056	0.0157827843245386	0	0	0	0	0	0
Hhon_g11541.t1	0	0	0.0773232110220723	0	0	0	0.00346072252964974	0	0.00464199538957018	0.0280339771803426	0.0291239515377446	0.0120550191072053	0	0	0
Hhon_orphan_2307	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0.0275250822311832	0
Hhon_g11543.t1	0	0	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11547.t1	0	0	0	0	0.0173719685914808	0	0.00346072252964974	0.0051133371172028	0	0	0	0	0	0	0
Hhon_g11548.t1	0	0	0	0	0.0173719685914808	0.0481695568400771	0	0	0	0	0	0	0	0	0
Hhon_orphan_2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2309	0	0	0.0210881484605652	0	0	0.0160565189466924	0.00692144505929948	0	0.00557039446748421	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2310	0	0	0	0	0	0	0	0	0	0	0.0194159676918298	0	0.0201918223119637	0.0275250822311832	0
Hhon_g11550.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2311	0	0.00468876010427802	0	0.0656146451888061	0	0.0160565189466924	0.0207643351778984	0.0715867196408392	0.0111407889349684	0.0560679543606852	0	0	0.0201918223119637	0.0275250822311832	0
Hhon_orphan_2312	0.0267562107854286	0	0.0492056797413187	0.0328073225944031	0	0	0.013842890118599	0.0051133371172028	0.00278519723374211	0	0.0194159676918298	0.0482200764288211	0.0302877334679455	0	0
Hhon_g11560.t1	0.147159159319857	0.248504285526735	0.210881484605652	0.459302516321643	0.382183309012577	0.224791265253693	0.152271791304589	0.076700056758042	0.0640595363760685	0.280339771803426	0.184451693072383	0.0482200764288211	0.201918223119637	0.123862870040324	0.0631552355690287
Hhon_g11561.t1	0	0.0281325606256681	0.00702938282018839	0.0328073225944031	0.0347439371829616	0.0321130378933847	0.0207643351778984	0.0051133371172028	0.00649879354539825	0	0.0194159676918298	0.0241100382144106	0	0	0.0315776177845143
Hhon_g11562.t1	0.0802686323562857	0.154729083441175	0.133558273583579	0.0656146451888061	0.104231811548885	0.144508670520231	0.117664566008091	0.102266742344056	0.0529187474411	0.11213590872137	0.155327741534638	0.168770267500874	0.121150933871782	0.0275250822311832	0.0631552355690287
Hhon_g11555.t1	0	0.00468876010427802	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11556.t1	0.0535124215708571	0.0187550404171121	0.0281175312807536	0.0328073225944031	0.0347439371829616	0.0160565189466924	0.0173036126482487	0.0153400113516084	0.00928399077914036	0.11213590872137	0.0194159676918298	0.0241100382144106	0.0100959111559818	0.0275250822311832	0.0315776177845143
Hhon_g11557.t1	0.0133781053927143	0.103152722294117	0.0843525938422607	0.360880548538434	0.295323466055173	0.176621708413616	0.103821675889492	0.025566685586014	0.0389927612723895	0.140169885901713	0.223283628456042	0.2290453630369	0.0302877334679455	0.110100328924733	0.126310471138057
Hhon_g11558.t1	0.0535124215708571	0.0937752020855605	0.133558273583579	0.0984219677832092	0.0868598429574039	0.0642260757867694	0.0692144505929948	0.0664733825236364	0.0232099769478509	0.224271817442741	0.0970798384591488	0.0723301146432317	0.0504795557799091	0.0688127055779579	0.0631552355690287
Hhon_g11559.t1	0.187293475498	0.37978956844652	0.379586672290173	0.492109838916046	0.43429921478702	0.160565189466924	0.252632744664431	0.209646821805315	0.130904269985879	0.392475680524796	0.475691208449829	0.458090726073801	0.282685512367491	0.440401315698931	0.442086648983201
Hhon_g11563.t1	0.280940213247	0.248504285526735	0.26008716434697	0.196843935566418	0.243207560280731	0.224791265253693	0.155732513834238	0.143173439281678	0.078913921622693	0.336407726164111	0.252407579993787	0.168770267500874	0.131246845027764	0.302775904543015	0.2210433244916
Hhon_orphan_2313	0.0401343161781429	0.0140662803128341	0.0210881484605652	0.0328073225944031	0	0.0481695568400771	0.0242250577075482	0.0051133371172028	0.00464199538957018	0.0280339771803426	0.00970798384591488	0.0120550191072053	0.0100959111559818	0.0688127055779579	0
Hhon_g11564.t1	0.187293475498	0.135974043024063	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_orphan_2314	0	0.00468876010427802	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11566.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2316	0	0	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11571.t1	0	0.0515763611470583	0.147617039223956	0.0328073225944031	0.104231811548885	0.256904303147078	0.0969002308301927	0.0818133938752448	0.0603459400644123	0	0.0194159676918298	0	0	0.0550501644623663	0.126310471138057
Hhon_g11573.t1	0.160537264712571	0.323524447195184	0.358498523829608	0.656146451888061	0.295323466055173	0.353243416827232	0.283779247431279	0.204533484688112	0.148543852466246	0.672815452328222	0.165035725380553	0.216990343929695	0.131246845027764	0.316538445658606	0.347353795629658
Hhon_orphan_2317	0	0	0	0	0	0	0	0	0	0	0	0	0.0100959111559818	0	0
Hhon_g11575.t1	0	0.00468876010427802	0.0351469141009419	0	0	0	0.0103821675889492	0.0051133371172028	0.00742719262331229	0	0	0	0	0.0137625411155916	0
Hhon_g11576.t1	0	0.0140662803128341	0.0140587656403768	0	0	0	0.0103821675889492	0.0051133371172028	0.00278519723374211	0	0	0	0	0	0
Hhon_g11572.t1	0.0133781053927143	0.00468876010427802	0.0140587656403768	0.0656146451888061	0.0521159057744424	0	0.0103821675889492	0.0051133371172028	0.00278519723374211	0	0.0291239515377446	0.0241100382144106	0.0100959111559818	0.0688127055779579	0.0315776177845143
Hhon_orphan_2318	0	0	0	0	0	0	0.00346072252964974	0	0.00185679815582807	0	0	0	0	0	0
Hhon_g11577.t1	0	0	0	0	0	0	0	0.0051133371172028	0	0	0	0	0	0.0137625411155916	0
Hhon_g11580.t1	0	0	0.00702938282018839	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11578.t1	0	0	0	0.0328073225944031	0	0	0.00346072252964974	0.0051133371172028	0.000928399077914036	0	0	0	0	0.0137625411155916	0
Hhon_g11579.t1	0	0	0	0	0	0	0	0	0	0	0	0.0241100382144106	0	0	0
Hhon_g11583.t1	0	0	0	0	0	0	0	0	0.000928399077914036	0	0.0194159676918298	0.0120550191072053	0.0100959111559818	0	0
Hhon_g11588.t1	0	0.0187550404171121	0	0	0	0	0.00346072252964974	0	0.00278519723374211	0	0.0194159676918298	0	0.0302877334679455	0	0
Hhon_g11584.t1	0.0133781053927143	0.00937752020855605	0	0	0	0	0.00346072252964974	0.0051133371172028	0.00371359631165614	0	0	0.0120550191072053	0	0	0
Hhon_g11585.t1	0	0	0.00702938282018839	0	0.0173719685914808	0	0	0	0.00185679815582807	0	0.0194159676918298	0.0241100382144106	0	0	0
Hhon_g11587.t1	0.0401343161781429	0	0	0	0	0	0	0.0102266742344056	0.00464199538957018	0	0.00970798384591488	0	0	0	0
Hhon_orphan_2320	0.0133781053927143	0.00937752020855605	0	0	0	0	0	0	0.000928399077914036	0	0.00970798384591488	0	0	0.0137625411155916	0
Hhon_g11590.t1	0	0.00468876010427802	0	0	0	0	0	0	0.000928399077914036	0	0	0.0241100382144106	0.0100959111559818	0.0137625411155916	0
Hhon_g11591.t1	0	0	0	0	0	0	0	0	0	0	0	0	0.0100959111559818	0	0
Hhon_g11592.t1	0	0	0	0	0.138975748731846	0	0.0207643351778984	0	0.00278519723374211	0	0.0194159676918298	0.0120550191072053	0	0	0
Hhon_orphan_2321	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11593.t1	0	0	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0.00970798384591488	0.0241100382144106	0	0	0
Hhon_orphan_2322	0	0.00468876010427802	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_g11595.t1	0	0	0.00702938282018839	0.0328073225944031	0	0.0160565189466924	0	0	0.00185679815582807	0	0.00970798384591488	0	0	0	0
Hhon_g11596.t1	0.0133781053927143	0	0	0	0	0	0	0.0051133371172028	0	0	0	0	0.0100959111559818	0	0
Hhon_g11597.t1	0	0	0.0421762969211303	0.0656146451888061	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0.0241100382144106	0	0	0
Hhon_g11598.t1	0	0	0.00702938282018839	0	0	0	0	0	0	0	0	0.0241100382144106	0	0	0
Hhon_g11599.t1	0	0	0.0140587656403768	0	0	0	0.0103821675889492	0.0051133371172028	0.00278519723374211	0	0.00970798384591488	0.0241100382144106	0	0	0
Hhon_g11600.t1	0.0133781053927143	0.0140662803128341	0.00702938282018839	0.0328073225944031	0	0	0.0242250577075482	0.0051133371172028	0.00371359631165614	0	0.0388319353836595	0.0120550191072053	0.0302877334679455	0.0137625411155916	0
Hhon_orphan_2323	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_orphan_2324	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_orphan_2325	0	0.00937752020855605	0.0140587656403768	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0.0194159676918298	0	0.0201918223119637	0	0
Hhon_g11601.t1	0.0535124215708571	0.00468876010427802	0	0	0.0173719685914808	0	0.00692144505929948	0	0.00649879354539825	0.0280339771803426	0	0.0241100382144106	0.0100959111559818	0	0
Hhon_g11602.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0275250822311832	0
Hhon_g11603.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289013363427423	0.0315776177845143
Hhon_g11604.t1	0	0	0	0	0.0173719685914808	0	0.00692144505929948	0	0.00185679815582807	0	0	0	0	0	0
Hhon_g11605.t1	0	0.00468876010427802	0	0	0	0.0160565189466924	0	0	0	0	0	0	0	0	0
Hhon_orphan_2328	0	0	0	0	0	0	0.00692144505929948	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11606.t1	0	0	0	0	0	0	0	0	0.00185679815582807	0	0	0	0	0	0
Hhon_g11607.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0.0194159676918298	0	0	0	0
Hhon_g11611.t1	0.0133781053927143	0.0187550404171121	0	0	0	0	0.00346072252964974	0	0	0	0.00970798384591488	0	0	0.0275250822311832	0
Hhon_orphan_2329	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11612.t1	0	0.00468876010427802	0	0	0	0	0	0.0051133371172028	0	0	0	0.0120550191072053	0.0100959111559818	0	0
Hhon_g11613.t1	0	0	0	0	0	0	0	0.0051133371172028	0.000928399077914036	0	0	0	0	0	0
Hhon_g11614.t1	0	0.00937752020855605	0	0	0	0	0	0	0.00185679815582807	0	0	0	0	0	0
Hhon_orphan_2331	0.0133781053927143	0.0187550404171121	0	0	0	0	0.0173036126482487	0	0	0	0.0388319353836595	0.0964401528576423	0.0403836446239273	0.0688127055779579	0.0631552355690287
Hhon_orphan_2332	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11615.t1	0	0	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11617.t1	0	0	0.00702938282018839	0	0	0	0.0103821675889492	0	0.00185679815582807	0	0.0194159676918298	0	0	0	0
Hhon_g11619.t1	0.0133781053927143	0	0.0140587656403768	0	0	0.0481695568400771	0.00692144505929948	0.0102266742344056	0	0	0	0	0.0100959111559818	0.0963377878091411	0.0315776177845143
Hhon_orphan_2333	0	0.00468876010427802	0	0	0	0	0	0	0.00185679815582807	0	0	0	0.0100959111559818	0	0
Hhon_g11622.t1	0	0.0375100808342242	0.168705187684521	0.164036612972015	0.0868598429574039	0.0321130378933847	0.179957571541786	0.204533484688112	0.0557039446748421	0.336407726164111	0.077663870767319	0.0120550191072053	0.151438667339727	0.426638774583339	0.284198560060629
Hhon_orphan_2334	0	0.00937752020855605	0.0562350625615071	0	0.0521159057744424	0.0642260757867694	0.00692144505929948	0.0051133371172028	0.00928399077914036	0.0841019315410277	0.0194159676918298	0	0	0.0825752466935495	0
Hhon_g11621.t1	0	0.00937752020855605	0.0421762969211303	0	0.0173719685914808	0.0321130378933847	0.0173036126482487	0.0051133371172028	0.000928399077914036	0.0560679543606852	0.00970798384591488	0	0	0.0137625411155916	0
Hhon_orphan_2335	0	0	0.00702938282018839	0	0	0	0.0103821675889492	0.0102266742344056	0.00185679815582807	0.0280339771803426	0	0	0	0.0550501644623663	0
Hhon_orphan_2336	0	0	0	0	0	0	0	0.0102266742344056	0.00371359631165614	0	0	0	0	0	0.0315776177845143
Hhon_g11623.t1	0	0.0140662803128341	0.00702938282018839	0.0328073225944031	0.0521159057744424	0.0160565189466924	0.00346072252964974	0.0153400113516084	0.00464199538957018	0	0.0291239515377446	0.0241100382144106	0.0100959111559818	0.0412876233467748	0.0315776177845143
Hhon_g11624.t1	0.0802686323562857	0.0328213207299462	0.0632644453816955	0.0328073225944031	0.0521159057744424	0.0802825947334618	0.0380679478261471	0.0204533484688112	0.0167111834024526	0.0560679543606852	0.0679558869214042	0.0964401528576423	0	0.0688127055779579	0.0315776177845143
Hhon_g11625.t1	0.133781053927143	0.0703314015641704	0.400674820750738	0.360880548538434	0.833854492391078	0.112395632626847	0.0553715604743958	0	0	0	0.00970798384591488	0.0723301146432317	0	0	0
Hhon_g11626.t1	0	0	0	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_orphan_2337	0	0	0	0	0	0	0	0.0102266742344056	0	0	0	0	0	0	0
Hhon_g11628.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2339	0	0	0.0140587656403768	0	0	0	0	0	0	0	0	0	0	0.0137625411155916	0
Hhon_orphan_2340	0	0	0	0	0	0	0.00692144505929948	0	0	0	0	0	0	0	0
Hhon_orphan_2341	0	0.00468876010427802	0	0	0	0	0	0	0	0	0	0	0	0	0
Hhon_orphan_2342	0	0	0.00702938282018839	0	0	0	0	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11631.t1	0	0	0.00702938282018839	0	0	0	0	0	0.00464199538957018	0	0.00970798384591488	0	0	0	0
Hhon_g11629.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11630.t1	0	0	0	0	0	0	0.00346072252964974	0	0.00928399077914036	0	0.00970798384591488	0	0.060575466935891	0	0
Hhon_g11633.t1	0	0.00937752020855605	0.00702938282018839	0	0	0.0160565189466924	0.00692144505929948	0	0.00185679815582807	0.0280339771803426	0.0194159676918298	0.0120550191072053	0	0.0137625411155916	0
Hhon_g11638.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11639.t1	0	0	0	0.0328073225944031	0	0.0321130378933847	0	0	0	0	0	0	0	0	0
Hhon_g11640.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_orphan_2343	0.0133781053927143	0.00468876010427802	0	0	0	0.0160565189466924	0	0.0102266742344056	0.00278519723374211	0	0	0	0	0.0137625411155916	0
Hhon_g11645.t1	0.0401343161781429	0.0421988409385022	0.0421762969211303	0	0.121603780140366	0.0642260757867694	0.013842890118599	0.0357933598204196	0.0696299308435527	0	0.0194159676918298	0.0723301146432317	0	0.0275250822311832	0.347353795629658
Hhon_orphan_2344	0	0.0140662803128341	0	0	0.0347439371829616	0.0321130378933847	0.013842890118599	0.0051133371172028	0.0213531787920228	0	0.00970798384591488	0.0482200764288211	0	0	0.0631552355690287
Hhon_g11646.t1	0	0.0234438005213901	0.140587656403768	0	0.0868598429574039	0	0.0276857802371979	0.0051133371172028	0.0102123898570544	0.0280339771803426	0.0485399192295744	0.0241100382144106	0.0807672892478546	0.0137625411155916	0.094732853353543
Hhon_orphan_2345	0	0.0140662803128341	0.196822718965275	0.0328073225944031	0.0868598429574039	0.0160565189466924	0.0311465027668477	0.0204533484688112	0.0102123898570544	0.0841019315410277	0.0194159676918298	0.0241100382144106	0.0504795557799091	0	0.126310471138057
Hhon_g11647.t1	0	0	0.0140587656403768	0.0328073225944031	0	0	0	0	0.00185679815582807	0	0	0	0.0504795557799091	0	0
Hhon_g11648.t1	0.0133781053927143	0	0	0	0.0173719685914808	0	0	0	0.00742719262331229	0.0841019315410277	0.0291239515377446	0	0.0100959111559818	0.137625411155916	0.315776177845143
Hhon_g11653.t1	0	0	0	0	0	0	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11654.t1	0	0	0	0	0	0	0.00346072252964974	0	0.000928399077914036	0	0	0	0	0	0
Hhon_g11655.t1	0.0133781053927143	0.00468876010427802	0.0421762969211303	0	0.0347439371829616	0	0.013842890118599	0.0051133371172028	0.00278519723374211	0	0	0	0	0	0
Hhon_g11656.t1	0	0	0	0	0	0	0	0	0.00185679815582807	0	0	0	0	0	0
Hhon_orphan_2346	0	0	0	0	0.0347439371829616	0	0	0	0	0	0	0	0	0	0
Hhon_g11659.t1	0.909711166704571	0.970573341585551	0.674820750738085	0.656146451888061	0.608018900701828	0.417469492614001	1.21471360790706	2.17316827481119	0.161541439557042	0.897087269770962	0.553355079217148	0.675081070003496	0.2221100454316	0.853277549166678	0.852595680181887
Hhon_g11660.t1	0.120402948534429	0.117219002606951	0.0843525938422607	0.0656146451888061	0.0868598429574039	0.0802825947334618	0.214564796838284	0.327253575500979	0.0194963806361948	0.0841019315410277	0.116495806150979	0.120550191072053	0.060575466935891	0.110100328924733	0.0631552355690287
Hhon_orphan_2349	0	0	0	0	0	0	0.0103821675889492	0	0.000928399077914036	0	0	0	0	0	0
Hhon_orphan_2350	0	0.00937752020855605	0	0	0	0	0.00692144505929948	0	0	0	0.00970798384591488	0.0120550191072053	0	0	0.0315776177845143
Hhon_orphan_2351	0	0	0	0	0	0.0160565189466924	0.00346072252964974	0	0	0	0	0	0	0	0
Hhon_g11661.t1	0	0	0	0	0.0173719685914808	0	0.00346072252964974	0.0051133371172028	0	0	0	0	0.0201918223119637	0.0137625411155916	0
Hhon_g11662.t1	0.0535124215708571	0.0515763611470583	0.112470125123014	0	0.0521159057744424	0	0.0207643351778984	0.0204533484688112	0.00464199538957018	0.0280339771803426	0.0582479030754893	0.0120550191072053	0.0100959111559818	0.110100328924733	0
Hhon_g11663.t1	0.147159159319857	0.0797089217727264	0.091381976662449	0.0328073225944031	0.0173719685914808	0	0.152271791304589	0.0051133371172028	0.00742719262331229	0.0280339771803426	0.0582479030754893	0.0602750955360264	0	0.0412876233467748	0
Hhon_orphan_2354	0.0535124215708571	0.0375100808342242	0.0281175312807536	0	0.0173719685914808	0.0321130378933847	0.0103821675889492	0.0051133371172028	0.0102123898570544	0.0280339771803426	0.0388319353836595	0	0	0.0275250822311832	0.0315776177845143
Hhon_orphan_2355	0	0	0	0	0	0	0.00692144505929948	0.0102266742344056	0	0	0	0	0	0	0
Hhon_g11665.t1	0	0	0	0	0	0	0.00346072252964974	0.0204533484688112	0.000928399077914036	0	0	0	0	0	0
