lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
HoiH23_PlH23_004687	242	127	32	113	431	128	594	192
HoiH23_orphan_2964	7	0	2	0	17	4	22	10
HoiH23_PlH23_004688	3481	2065	478	1423	6684	2064	10202	3229
HoiH23_orphan_2965	21050	9304	4136	6241	36196	15507	70443	24449
HoiH23_PlH23_004689	183	83	33	62	349	151	625	204
HoiH23_PlH23_011473	41	33	6	14	94	32	156	48
HoiH23_orphan_2967	18	9	3	7	33	8	71	15
HoiH23_PlH23_011474	2	0	1	0	3	2	7	5
HoiH23_PlH23_011068	97	51	30	29	174	73	343	106
HoiH23_PlH23_011069	141	78	21	43	250	118	459	140
HoiH23_orphan_2968	2	0	0	3	4	0	11	3
HoiH23_orphan_2969	0	0	0	0	5	1	8	3
HoiH23_PlH23_011846	19	9	7	2	48	24	65	24
HoiH23_orphan_2970	2	2	2	1	3	3	8	2
HoiH23_orphan_2971	2	0	0	2	4	1	14	3
HoiH23_PlH23_011694	315	177	53	122	619	243	1115	380
HoiH23_PlH23_011695	453	240	89	181	965	420	1676	573
HoiH23_orphan_2972	4	4	1	2	10	6	18	2
HoiH23_PlH23_010856	98	52	14	25	179	61	317	110
HoiH23_PlH23_010857	46	23	7	23	103	30	150	57
HoiH23_PlH23_011076	76	56	14	24	150	44	295	88
HoiH23_PlH23_011485	331	193	70	137	747	256	1222	374
HoiH23_PlH23_011486	148	77	10	59	310	125	474	189
HoiH23_PlH23_011642	1	0	0	0	1	0	4	0
HoiH23_orphan_2973	61	43	5	33	155	79	268	83
HoiH23_PlH23_011624	4	1	0	2	4	1	6	1
HoiH23_PlH23_011109	13	5	3	5	14	5	24	16
HoiH23_PlH23_011108	4	0	1	1	5	2	15	3
HoiH23_orphan_2974	4	1	0	2	7	0	18	4
HoiH23_PlH23_000588	198	121	31	89	443	166	738	286
HoiH23_PlH23_000590	630	341	100	236	1221	402	1952	679
HoiH23_PlH23_000592	154	94	25	56	274	87	419	144
HoiH23_orphan_2975	14	9	5	11	43	16	68	14
HoiH23_PlH23_000594	45	39	7	17	118	49	192	63
HoiH23_PlH23_000595	171	89	24	73	354	139	548	179
HoiH23_PlH23_000596	322	216	59	141	695	260	1174	420
HoiH23_PlH23_000598	163	88	21	60	261	99	453	148
HoiH23_PlH23_000600	742	423	116	300	1451	536	2385	821
HoiH23_PlH23_000602	482	281	73	231	939	331	1466	516
HoiH23_PlH23_000603	628	373	78	295	1236	419	1952	645
HoiH23_PlH23_000606	314	169	51	116	600	186	921	298
HoiH23_orphan_2976	9	2	0	0	12	8	15	2
HoiH23_PlH23_000608	308	179	53	133	615	241	967	348
HoiH23_orphan_2977	9	7	3	7	20	8	35	16
HoiH23_PlH23_000611	77	30	12	29	149	68	290	87
HoiH23_PlH23_000612	108	55	16	46	183	76	333	112
HoiH23_PlH23_000613	200	111	40	67	405	137	699	226
HoiH23_orphan_2978	169	96	31	75	354	125	620	191
HoiH23_PlH23_000617	120	49	16	36	235	89	330	131
HoiH23_PlH23_000619	80	53	15	31	143	51	243	79
HoiH23_PlH23_000621	116	69	19	51	242	86	370	129
HoiH23_PlH23_000624	39	14	4	16	78	37	138	37
HoiH23_PlH23_000626	55	44	6	21	130	40	203	71
HoiH23_PlH23_000628	207	102	31	61	378	144	623	211
HoiH23_PlH23_000629	7	3	0	0	6	6	14	7
HoiH23_PlH23_000630	0	0	1	0	1	0	1	0
HoiH23_PlH23_000632	66	34	11	36	130	48	210	77
HoiH23_PlH23_000633	307	185	36	121	539	209	895	345
HoiH23_PlH23_000636	118	69	16	56	258	79	385	138
HoiH23_PlH23_000637	16	22	10	2	20	18	68	16
HoiH23_PlH23_000639	85	53	11	39	160	44	243	69
HoiH23_PlH23_000641	453	238	56	176	876	275	1235	394
HoiH23_PlH23_000642	54	27	9	17	110	60	228	68
HoiH23_PlH23_000643	271	145	45	106	484	172	756	286
HoiH23_PlH23_000646	236	124	41	78	438	166	793	269
HoiH23_orphan_2979	4	0	0	2	8	3	12	3
HoiH23_PlH23_000650	44	22	4	17	77	39	126	40
HoiH23_orphan_2980	22	13	2	14	48	12	72	26
HoiH23_PlH23_000651	2689	1593	277	1070	5125	1543	7564	2337
HoiH23_PlH23_000652	230	161	30	81	428	111	577	192
HoiH23_PlH23_000653	1736	1141	94	727	3224	740	4076	1199
HoiH23_PlH23_000654	3971	2521	489	1563	6285	2640	11812	3820
HoiH23_PlH23_000657	254	155	43	100	499	192	750	256
HoiH23_PlH23_000659	12	2	6	3	11	7	19	10
HoiH23_PlH23_000660	75	39	9	30	152	60	288	98
HoiH23_PlH23_000661	93	53	9	21	173	76	323	116
HoiH23_PlH23_000663	106	39	13	34	155	62	284	98
HoiH23_PlH23_000664	68	35	8	21	97	36	170	53
HoiH23_PlH23_000667	102	55	11	39	178	60	294	80
HoiH23_PlH23_000669	132	89	21	76	260	88	356	120
HoiH23_PlH23_000671	334	167	46	149	624	286	1136	398
HoiH23_PlH23_000678	146	75	17	53	270	72	417	141
HoiH23_PlH23_000680	261	145	41	100	527	191	886	275
HoiH23_PlH23_000681	43	21	5	7	74	26	136	44
HoiH23_orphan_2981	1	0	2	1	2	1	12	5
HoiH23_PlH23_000685	54	17	10	19	125	42	174	56
HoiH23_PlH23_000686	56	38	14	33	115	36	227	71
HoiH23_PlH23_000689	375	181	52	139	715	265	1205	398
HoiH23_PlH23_000692	1106	568	216	380	2124	953	4046	1381
HoiH23_PlH23_000694	346	184	42	121	684	212	892	328
HoiH23_PlH23_000696	121	67	12	64	247	83	365	114
HoiH23_PlH23_000698	151	69	29	64	283	77	454	158
HoiH23_PlH23_000701	125	70	13	58	222	89	393	96
HoiH23_PlH23_000703	439	267	72	150	856	315	1414	491
HoiH23_orphan_2982	16	17	1	4	25	10	69	21
HoiH23_PlH23_000705	153	97	20	77	302	111	508	152
HoiH23_orphan_2983	1	4	0	3	16	4	18	4
HoiH23_PlH23_000589	508	309	86	200	975	424	1691	544
HoiH23_PlH23_000591	43	40	3	22	115	41	187	62
HoiH23_PlH23_000593	237	151	46	121	497	181	815	247
HoiH23_PlH23_000597	61	62	16	45	146	46	240	79
HoiH23_PlH23_000599	11211	6630	1761	4922	22512	8380	38228	12515
HoiH23_orphan_2984	2	0	0	1	1	0	0	0
HoiH23_PlH23_000601	297	173	45	116	631	205	888	322
HoiH23_PlH23_000604	145	85	25	72	291	111	391	144
HoiH23_PlH23_000605	332	192	59	139	650	248	1229	384
HoiH23_PlH23_000607	322	180	49	119	624	234	1059	361
HoiH23_PlH23_000609	501	262	79	239	1033	339	1498	520
HoiH23_PlH23_000610	1852	1069	294	721	3542	1337	6015	2025
HoiH23_PlH23_000614	88	56	21	37	180	61	254	78
HoiH23_PlH23_000615	52	30	13	13	118	54	186	68
HoiH23_PlH23_000616	69	49	17	49	155	61	284	89
HoiH23_PlH23_000618	47	18	6	23	85	33	164	57
HoiH23_PlH23_000620	255	128	47	106	482	206	915	353
HoiH23_PlH23_000622	72	39	20	26	143	68	273	103
HoiH23_PlH23_000623	107	45	16	32	202	75	300	126
HoiH23_PlH23_000625	152	98	24	70	330	94	519	180
HoiH23_PlH23_000627	273	166	49	127	562	230	1029	349
HoiH23_PlH23_000631	418	244	67	186	884	339	1481	474
HoiH23_PlH23_000634	0	0	0	0	0	0	0	1
HoiH23_PlH23_000635	959	559	196	386	1950	766	3389	1181
HoiH23_PlH23_000638	438	228	62	162	838	311	1309	416
HoiH23_PlH23_000640	136	91	29	48	261	114	489	153
HoiH23_PlH23_000644	38	26	8	19	50	31	106	40
HoiH23_PlH23_000645	166	95	24	72	315	137	538	155
HoiH23_PlH23_000647	362	199	56	149	776	306	1231	443
HoiH23_PlH23_000648	40	26	6	12	91	24	139	47
HoiH23_PlH23_000649	29	22	5	9	64	17	117	36
HoiH23_orphan_2985	5	8	0	1	13	4	20	9
HoiH23_PlH23_000655	2298	1387	177	978	4179	941	5231	1454
HoiH23_PlH23_000656	112	67	15	37	205	74	366	133
HoiH23_PlH23_000662	54	38	6	20	87	34	149	55
HoiH23_PlH23_000665	114	76	7	33	231	61	337	105
HoiH23_PlH23_000666	126	64	16	52	239	68	353	121
HoiH23_PlH23_000668	98	41	15	37	176	64	298	99
HoiH23_PlH23_000670	156	100	27	81	322	121	572	167
HoiH23_PlH23_000672	32	25	6	15	90	25	106	42
HoiH23_PlH23_000673	276	152	37	110	560	129	588	199
HoiH23_PlH23_000674	71	27	17	20	126	54	213	56
HoiH23_PlH23_000675	101	62	23	44	217	91	345	124
HoiH23_PlH23_000676	73	42	24	36	156	49	213	76
HoiH23_PlH23_000677	81	43	25	30	158	62	311	108
HoiH23_PlH23_000679	21	8	2	14	35	7	57	17
HoiH23_PlH23_000682	612	274	127	174	1094	466	2142	716
HoiH23_PlH23_000684	22	10	2	10	56	41	90	37
HoiH23_PlH23_000687	188	151	36	103	425	157	736	241
HoiH23_PlH23_000688	0	0	0	0	1	1	0	0
HoiH23_orphan_2986	357	194	65	147	748	296	1380	431
HoiH23_PlH23_000690	178	116	20	95	348	135	562	190
HoiH23_PlH23_000691	1099	642	196	425	2200	852	3801	1326
HoiH23_PlH23_000693	194	77	22	69	326	121	527	180
HoiH23_PlH23_000695	178	94	20	65	274	94	464	166
HoiH23_PlH23_000697	146	77	12	50	239	91	401	120
HoiH23_PlH23_000699	48	37	3	16	104	24	161	48
HoiH23_PlH23_000700	133	87	17	67	290	89	369	121
HoiH23_PlH23_000702	239	132	29	86	466	160	724	256
HoiH23_PlH23_000704	168	115	12	83	319	86	416	112
HoiH23_PlH23_000706	800	414	118	323	1493	564	2624	893
HoiH23_PlH23_003872	34	16	4	11	69	33	158	60
HoiH23_PlH23_003874	450	225	61	164	813	219	1189	384
HoiH23_PlH23_003875	46	32	10	27	137	39	140	44
HoiH23_PlH23_003880	204	115	24	81	425	153	619	224
HoiH23_PlH23_003881	163	95	26	73	387	104	551	160
HoiH23_PlH23_003883	104	62	11	41	215	50	357	130
HoiH23_PlH23_003884	8	1	1	0	13	3	26	4
HoiH23_PlH23_003890	167	84	31	73	334	118	548	190
HoiH23_PlH23_003891	771	459	92	299	1497	534	2572	851
HoiH23_PlH23_003892	129	93	15	65	234	103	409	148
HoiH23_PlH23_003894	276	141	64	113	560	238	1037	350
HoiH23_PlH23_003896	729	449	127	283	1424	635	2671	881
HoiH23_orphan_2987	1	0	0	0	0	0	2	0
HoiH23_PlH23_003898	12934	7189	2170	5532	25745	9719	44574	14955
HoiH23_PlH23_003900	58	39	5	20	87	49	209	74
HoiH23_orphan_2988	1	4	1	0	8	5	14	7
HoiH23_PlH23_003901	15	5	4	10	33	21	56	32
HoiH23_PlH23_003903	42	23	5	16	67	21	87	33
HoiH23_PlH23_003873	125	71	18	52	277	76	363	115
HoiH23_PlH23_003876	6	9	0	7	12	2	37	7
HoiH23_PlH23_003877	2	0	0	0	3	4	4	1
HoiH23_PlH23_003878	353	189	48	129	625	215	1086	381
HoiH23_PlH23_003879	180	95	41	83	362	168	622	247
HoiH23_PlH23_003882	103	46	14	37	166	60	294	74
HoiH23_orphan_2990	2	3	1	4	6	1	12	4
HoiH23_PlH23_003886	11	12	3	11	29	9	53	24
HoiH23_orphan_2992	8	6	2	5	26	10	47	18
HoiH23_PlH23_003887	64	33	5	21	82	33	175	58
HoiH23_PlH23_003888	62	42	10	34	121	30	136	71
HoiH23_PlH23_003889	195	94	28	97	348	91	506	157
HoiH23_orphan_2993	21	6	1	8	36	14	77	26
HoiH23_PlH23_003893	114	71	22	48	238	75	356	117
HoiH23_PlH23_003895	5989	3260	857	2278	11437	4253	19112	6138
HoiH23_PlH23_003897	119	80	14	51	263	75	383	129
HoiH23_PlH23_003899	236	103	30	68	425	159	722	228
HoiH23_orphan_2994	2	2	0	0	5	1	5	2
HoiH23_PlH23_003904	79	44	12	32	149	61	249	86
HoiH23_PlH23_011459	15	9	1	8	40	8	47	19
HoiH23_orphan_2995	4	5	0	5	14	2	13	4
HoiH23_orphan_2996	3	2	0	2	10	2	4	5
HoiH23_orphan_2997	9	4	1	5	30	15	41	20
HoiH23_PlH23_011826	0	0	0	0	0	0	1	0
HoiH23_PlH23_011827	0	0	0	0	1	0	0	0
HoiH23_PlH23_011322	61	34	11	19	127	54	204	71
HoiH23_orphan_2998	5	1	1	1	17	11	23	8
HoiH23_PlH23_011224	6004	3512	438	3324	12905	2709	13870	4287
HoiH23_PlH23_011225	24	8	1	6	49	15	74	25
HoiH23_PlH23_011155	0	0	0	0	3	0	2	0
HoiH23_PlH23_011156	8	3	0	5	13	10	31	10
HoiH23_PlH23_011814	0	0	0	0	0	1	0	0
HoiH23_PlH23_011428	4	4	2	3	9	2	16	1
HoiH23_PlH23_011941	10	7	1	1	28	3	35	12
HoiH23_PlH23_011306	59	40	12	26	153	40	215	77
HoiH23_PlH23_011307	156	65	21	47	256	114	463	160
HoiH23_PlH23_003556	303	186	36	123	582	183	914	283
HoiH23_PlH23_003558	86	56	13	26	166	48	251	100
HoiH23_PlH23_003560	342	183	56	124	584	266	1188	389
HoiH23_PlH23_003562	3416	1890	536	1292	6568	2694	11780	3808
HoiH23_orphan_2999	23	6	2	15	42	14	66	17
HoiH23_PlH23_003564	72	45	6	37	120	45	210	73
HoiH23_orphan_3000	32	12	2	20	50	14	89	32
HoiH23_PlH23_003569	139	90	39	55	310	112	571	168
HoiH23_PlH23_003571	6	7	3	5	34	14	36	9
HoiH23_PlH23_003574	84	50	9	30	131	41	261	85
HoiH23_PlH23_003575	67	31	15	25	135	51	232	73
HoiH23_PlH23_003577	66	33	9	33	127	51	183	66
HoiH23_PlH23_003578	74	53	17	43	153	65	284	85
HoiH23_PlH23_003579	88	40	19	33	159	67	309	98
HoiH23_PlH23_003582	256	132	47	83	458	175	792	276
HoiH23_PlH23_003583	55	46	10	39	141	47	192	54
HoiH23_PlH23_003584	10	7	4	8	32	14	51	27
HoiH23_PlH23_003585	11	9	3	6	30	12	58	17
HoiH23_PlH23_003586	39	25	8	18	76	31	155	49
HoiH23_PlH23_003587	0	0	0	0	1	0	2	0
HoiH23_orphan_3001	17	26	3	8	50	30	91	37
HoiH23_PlH23_003593	40	20	4	9	55	18	100	31
HoiH23_PlH23_003594	14	15	2	10	42	6	57	12
HoiH23_orphan_3002	2	4	2	3	6	8	12	3
HoiH23_PlH23_003596	42	16	6	14	85	19	104	32
HoiH23_PlH23_003557	127	60	18	52	246	83	397	123
HoiH23_PlH23_003559	72	80	10	56	212	73	292	92
HoiH23_PlH23_003563	56	38	7	32	135	37	216	67
HoiH23_PlH23_003565	5	0	2	2	7	4	12	6
HoiH23_PlH23_003566	108	62	18	41	218	68	325	125
HoiH23_PlH23_003567	84	61	17	50	215	86	430	120
HoiH23_PlH23_003568	90	56	11	46	157	47	262	97
HoiH23_PlH23_003570	7678	4152	1117	3079	14769	5314	24346	8093
HoiH23_PlH23_003572	131	82	14	37	211	77	362	130
HoiH23_PlH23_003573	335	195	38	149	669	211	950	279
HoiH23_orphan_3003	0	0	0	1	3	2	3	2
HoiH23_PlH23_003576	167	82	14	70	299	93	421	125
HoiH23_PlH23_003580	239	120	52	81	466	182	846	272
HoiH23_PlH23_003581	194	127	18	109	435	108	549	167
HoiH23_PlH23_003589	473	237	76	135	906	395	1616	520
HoiH23_PlH23_003590	313	184	60	88	555	244	1157	369
HoiH23_PlH23_003591	1518	876	287	518	2813	1045	5379	1702
HoiH23_PlH23_003592	24	17	5	7	50	22	84	29
HoiH23_PlH23_003595	128	44	29	32	231	70	373	127
HoiH23_PlH23_003597	33	10	2	18	60	21	86	32
HoiH23_orphan_3004	3	0	0	1	8	0	9	3
HoiH23_PlH23_011630	0	2	0	0	3	0	7	3
HoiH23_PlH23_011077	501	266	72	213	1012	334	1612	555
HoiH23_PlH23_011078	45	33	8	13	81	27	145	55
HoiH23_PlH23_011820	0	0	1	0	1	0	1	0
HoiH23_PlH23_011821	8	6	0	7	12	4	32	15
HoiH23_orphan_3005	8	5	0	5	16	6	29	16
HoiH23_PlH23_011138	78	52	8	43	124	35	223	94
HoiH23_PlH23_011139	92	54	18	44	212	74	293	123
HoiH23_PlH23_011140	245	141	38	87	474	158	792	258
HoiH23_PlH23_011039	64	48	8	29	161	46	232	64
HoiH23_PlH23_011040	105	67	13	47	220	75	383	137
HoiH23_PlH23_011663	1	0	0	0	0	0	0	1
HoiH23_PlH23_011614	136	98	24	37	268	114	520	173
HoiH23_orphan_3006	125	48	31	53	216	98	408	118
HoiH23_orphan_3007	12	11	2	9	37	11	54	16
HoiH23_PlH23_012017	3	5	4	2	18	7	20	7
HoiH23_PlH23_011191	45	20	3	22	81	23	81	30
HoiH23_PlH23_011192	6	4	0	1	9	3	9	3
HoiH23_orphan_3008	46	21	3	21	56	25	121	28
HoiH23_PlH23_004790	44	18	5	16	74	16	94	42
HoiH23_orphan_3009	0	2	0	0	5	0	5	0
HoiH23_PlH23_004791	66	64	24	47	173	43	216	84
HoiH23_PlH23_004792	85	44	18	38	190	60	297	84
HoiH23_PlH23_004793	45	23	10	21	90	33	147	55
HoiH23_PlH23_004794	380	252	62	152	793	258	1187	367
HoiH23_orphan_3010	10	3	0	8	24	4	20	5
HoiH23_orphan_3011	4	0	0	1	2	4	11	2
HoiH23_PlH23_004795	8	5	0	4	6	7	27	10
HoiH23_PlH23_004798	1834	1097	264	717	3443	1099	5484	1743
HoiH23_PlH23_004800	30	19	5	21	86	31	121	28
HoiH23_PlH23_004801	356	179	58	137	659	297	1158	414
HoiH23_PlH23_004802	203	110	33	85	380	129	560	215
HoiH23_PlH23_004803	754	499	115	312	1466	497	2401	767
HoiH23_PlH23_004804	1350	797	198	622	2561	828	3975	1348
HoiH23_PlH23_004805	375	234	66	176	821	323	1428	431
HoiH23_PlH23_004806	132	76	19	54	224	60	324	106
HoiH23_PlH23_004808	38	13	5	13	70	31	121	41
HoiH23_orphan_3012	13	6	2	14	28	10	50	7
HoiH23_PlH23_004813	240	153	31	93	452	159	684	249
HoiH23_PlH23_004814	82	56	8	37	186	64	313	94
HoiH23_PlH23_004815	2455	1544	294	1219	5093	1555	7296	2475
HoiH23_PlH23_004816	187	101	23	87	406	133	523	183
HoiH23_orphan_3014	30	8	5	2	33	16	82	30
HoiH23_orphan_3015	4	3	2	3	13	1	30	5
HoiH23_PlH23_004796	45	24	4	15	88	42	129	57
HoiH23_PlH23_004797	230	115	41	83	459	173	751	244
HoiH23_PlH23_004799	57	43	10	30	145	37	198	52
HoiH23_PlH23_004807	536	309	66	241	1008	287	1469	484
HoiH23_PlH23_004809	128	77	14	56	236	81	359	129
HoiH23_PlH23_004810	104	61	16	32	216	82	381	137
HoiH23_orphan_3016	4	4	1	3	11	8	18	6
HoiH23_PlH23_004811	25	13	4	9	41	12	69	19
HoiH23_PlH23_004812	19	13	3	10	50	13	57	27
HoiH23_PlH23_004817	6418	3709	827	2974	13152	4480	20492	6788
HoiH23_PlH23_011371	67	53	9	37	138	39	198	72
HoiH23_orphan_3018	2	0	0	0	5	2	10	2
HoiH23_PlH23_011373	0	1	0	0	3	1	2	0
HoiH23_orphan_3019	78	45	20	18	170	87	304	103
HoiH23_PlH23_011484	2	1	3	1	7	1	13	3
HoiH23_orphan_3020	5	3	0	3	12	4	24	7
HoiH23_PlH23_011469	123	75	16	34	207	80	327	116
HoiH23_PlH23_011470	90	75	17	40	215	69	303	95
HoiH23_PlH23_011377	126	79	20	50	239	87	361	102
HoiH23_PlH23_011378	94	60	7	31	170	49	215	76
HoiH23_orphan_3021	154	83	27	60	312	123	577	194
HoiH23_PlH23_011933	2	6	0	2	8	2	12	1
HoiH23_PlH23_011836	17	10	1	2	19	13	45	14
HoiH23_orphan_3022	70	45	10	32	153	35	211	64
HoiH23_PlH23_011715	351	179	47	132	693	274	1210	383
HoiH23_PlH23_011716	100	48	9	33	162	51	277	105
HoiH23_PlH23_011566	41	25	9	12	89	43	165	50
HoiH23_orphan_3024	0	1	0	2	10	3	15	2
HoiH23_PlH23_011567	233	127	33	74	386	144	654	242
HoiH23_orphan_3025	7	5	2	4	15	5	26	9
HoiH23_PlH23_011942	70	61	13	26	147	63	280	99
HoiH23_PlH23_005739	40	11	3	15	89	17	119	45
HoiH23_PlH23_005740	49	31	8	19	85	16	133	41
HoiH23_PlH23_005741	89	57	87	53	136	81	499	146
HoiH23_orphan_3026	7	2	1	3	20	11	37	15
HoiH23_PlH23_005744	24	23	1	12	41	15	81	24
HoiH23_orphan_3027	125	55	26	78	289	69	416	173
HoiH23_PlH23_005745	255	165	45	96	505	171	943	308
HoiH23_PlH23_005746	173	90	27	79	344	78	346	135
HoiH23_PlH23_005747	20	19	5	14	43	16	48	24
HoiH23_PlH23_005748	591	295	107	235	1215	459	2177	771
HoiH23_orphan_3028	78	55	12	34	178	62	245	115
HoiH23_PlH23_005750	492	311	64	226	1037	338	1471	540
HoiH23_PlH23_005754	98	45	7	35	168	45	250	64
HoiH23_PlH23_005755	588	385	94	254	1130	356	1868	626
HoiH23_orphan_3029	9	5	4	2	12	4	24	9
HoiH23_PlH23_005756	196	91	26	49	291	131	594	218
HoiH23_PlH23_005758	217	113	24	81	396	124	599	190
HoiH23_orphan_3030	5	6	1	1	31	3	43	10
HoiH23_PlH23_005760	0	0	0	0	0	0	0	1
HoiH23_PlH23_005761	14	8	0	2	27	21	52	14
HoiH23_PlH23_005763	104	55	23	51	200	73	315	100
HoiH23_PlH23_005766	33	20	13	17	103	32	162	45
HoiH23_orphan_3031	5	3	1	0	2	2	6	1
HoiH23_PlH23_005742	47	24	1	25	94	7	168	34
HoiH23_PlH23_005743	207	45	11	58	288	217	507	297
HoiH23_orphan_3032	0	0	1	1	4	2	4	2
HoiH23_PlH23_005749	72	47	12	37	141	54	260	83
HoiH23_orphan_3033	22	27	3	11	58	37	92	48
HoiH23_PlH23_005751	252	146	33	92	481	169	747	247
HoiH23_PlH23_005752	54	47	9	23	110	49	161	66
HoiH23_orphan_3034	1	2	0	1	6	2	3	1
HoiH23_orphan_3035	7	4	0	1	6	2	17	6
HoiH23_PlH23_005757	107	61	14	47	223	49	299	106
HoiH23_orphan_3036	0	1	0	1	3	0	2	0
HoiH23_PlH23_005759	158	102	25	58	266	90	467	154
HoiH23_orphan_3037	19	8	1	5	35	13	52	17
HoiH23_PlH23_005762	101	43	9	44	174	69	274	116
HoiH23_PlH23_005765	48	24	5	24	80	21	111	36
HoiH23_PlH23_005767	168	95	32	59	328	105	579	187
HoiH23_PlH23_005768	31	19	5	10	55	17	100	38
HoiH23_PlH23_011374	3	1	2	0	10	1	6	3
HoiH23_PlH23_011375	85	53	6	33	157	53	243	71
HoiH23_PlH23_011278	35	20	1	8	59	10	71	23
HoiH23_orphan_3038	1	2	2	1	5	0	12	5
HoiH23_PlH23_011118	1964	1366	164	979	3945	574	3353	930
HoiH23_orphan_3039	16	7	3	8	12	4	34	10
HoiH23_orphan_3040	741	524	91	432	1540	264	1628	560
HoiH23_PlH23_011504	359	203	67	132	744	278	1224	425
HoiH23_orphan_3041	81	66	12	36	150	49	261	74
HoiH23_PlH23_011707	14	9	3	7	32	8	60	15
HoiH23_PlH23_011635	0	0	0	0	0	2	0	1
HoiH23_PlH23_011116	365	181	59	129	729	255	1286	357
HoiH23_PlH23_011117	51	29	3	27	87	30	181	53
HoiH23_orphan_3043	1387	907	189	656	2707	1136	4166	1379
HoiH23_PlH23_011879	17	10	5	9	38	15	89	32
HoiH23_orphan_3044	2	6	2	0	3	1	5	4
HoiH23_PlH23_006071	58	40	12	20	108	51	240	53
HoiH23_PlH23_006072	998	617	167	441	1954	739	3274	1162
HoiH23_PlH23_006074	145	75	21	64	295	127	485	157
HoiH23_PlH23_006075	35	22	11	22	74	29	94	49
HoiH23_orphan_3045	4	3	1	4	9	3	21	8
HoiH23_orphan_3046	1	3	0	0	2	2	6	2
HoiH23_PlH23_006079	804	565	114	448	1630	309	1839	597
HoiH23_PlH23_006080	72	58	12	46	157	46	223	74
HoiH23_orphan_3047	24	11	5	4	23	11	38	17
HoiH23_orphan_3048	0	1	2	0	5	0	9	5
HoiH23_orphan_3049	25	15	3	13	69	15	73	25
HoiH23_orphan_3050	15	9	4	5	30	7	36	6
HoiH23_PlH23_006082	221	114	36	96	462	172	786	276
HoiH23_PlH23_006084	254	174	44	94	574	179	950	335
HoiH23_PlH23_006085	97	55	8	32	209	88	387	146
HoiH23_PlH23_006088	54	36	7	27	138	50	187	61
HoiH23_PlH23_006089	38	28	7	25	103	33	151	40
HoiH23_PlH23_006090	280	191	43	110	541	203	932	263
HoiH23_PlH23_006093	2	0	0	0	1	2	3	0
HoiH23_PlH23_006094	1158	645	197	440	2127	819	3859	1280
HoiH23_PlH23_006070	5	2	0	0	6	2	8	8
HoiH23_orphan_3052	3	3	0	0	2	1	5	1
HoiH23_PlH23_006073	72	42	7	29	113	58	229	66
HoiH23_PlH23_006076	73	50	14	43	173	82	325	52
HoiH23_orphan_3053	0	1	0	1	1	1	4	1
HoiH23_PlH23_006077	5	0	0	0	11	7	14	7
HoiH23_PlH23_006078	12	10	2	11	39	8	47	4
HoiH23_PlH23_006081	97	50	13	21	134	59	282	117
HoiH23_orphan_3054	6	3	2	2	11	4	24	5
HoiH23_orphan_3055	4	2	1	0	1	0	3	0
HoiH23_PlH23_006083	41	32	6	20	91	27	151	51
HoiH23_PlH23_006086	128	66	15	57	285	111	530	195
HoiH23_orphan_3056	126	76	19	43	217	81	385	124
HoiH23_PlH23_006091	72	34	14	24	143	46	260	77
HoiH23_PlH23_006092	0	0	0	0	6	0	8	1
HoiH23_PlH23_011308	6	4	2	4	16	10	38	11
HoiH23_PlH23_011309	12	3	5	2	11	5	32	8
HoiH23_PlH23_011367	12	4	1	5	18	7	31	11
HoiH23_PlH23_011368	43	25	7	14	98	38	161	44
HoiH23_PlH23_011369	338	186	57	127	646	223	995	360
HoiH23_PlH23_011696	1	0	1	0	5	0	1	1
HoiH23_orphan_3057	2	0	2	1	3	1	4	3
HoiH23_PlH23_011407	191	125	40	89	413	149	676	227
HoiH23_PlH23_011784	0	0	0	0	1	0	1	0
HoiH23_PlH23_011785	0	0	0	1	0	0	1	1
HoiH23_PlH23_011370	2	0	0	1	3	0	4	0
HoiH23_PlH23_011713	7	5	0	1	17	3	19	8
HoiH23_PlH23_011842	0	0	0	0	1	0	0	0
HoiH23_PlH23_011843	2	0	0	0	2	0	2	0
HoiH23_PlH23_004359	38	24	3	19	68	19	93	20
HoiH23_PlH23_004360	8	8	0	2	19	9	39	5
HoiH23_PlH23_004361	868	432	164	292	1635	722	3003	924
HoiH23_PlH23_004363	101	49	14	49	206	70	386	112
HoiH23_PlH23_004364	3668	2019	580	1467	7005	2480	11710	3824
HoiH23_PlH23_004366	25	13	3	8	41	19	82	35
HoiH23_PlH23_004368	14	9	1	5	40	12	45	15
HoiH23_PlH23_004369	8	9	0	3	27	7	40	10
HoiH23_PlH23_004370	8	6	1	4	13	7	27	10
HoiH23_PlH23_004371	59	56	13	34	177	43	273	107
HoiH23_PlH23_004374	49	33	5	25	116	38	164	64
HoiH23_hyp_clust68	1	3	46	6	34	0	143	3
HoiH23_PlH23_004375	149	65	21	52	252	83	434	124
HoiH23_orphan_3059	7	2	1	3	8	2	10	10
HoiH23_PlH23_004377	57	24	9	16	95	24	131	48
HoiH23_PlH23_004378	20	15	2	7	40	19	76	33
HoiH23_PlH23_004380	26	14	2	10	78	16	79	36
HoiH23_PlH23_004384	48	25	12	26	113	40	195	61
HoiH23_orphan_3060	6	4	3	1	11	10	19	5
HoiH23_PlH23_004386	60	27	8	26	73	42	137	57
HoiH23_PlH23_004387	101	58	16	44	148	66	266	91
HoiH23_PlH23_004362	374	240	38	146	745	221	1127	369
