#OG_name	Emue.fasta	Lcom.fasta	Aque.fasta	Bralan.fasta	Tetwil.fasta	Spur.fasta	Morvir.fasta	Spis.fasta	Gasp.fasta	Acagra.fasta	Fspp.fasta	Hsap.fasta	Cgig.fasta	Dgig.fasta	Hvul.fasta	Bolinf.fasta	Horcal.fasta	Amil.fasta	Pbac.fasta	Exapal.fasta	Cscu.fasta	Pocdam.fasta	Adig.fasta	Xesp.fasta	Nemnom.fasta	Skow.fasta	Opea.fasta	Spolac.fasta	Gfas.fasta	Nvec.fasta	Sanmal.fasta	Mertsp.fasta	Codhol.fasta	Coeast.fasta	Rhoesc.fasta	Stycar.fasta	Ctel.fasta	Xestes.fasta	Acaspe.fasta	Eupdun.fasta	Salurc.fasta	Stedip.fasta	Beraby.fasta	Plajan.fasta	Saldol.fasta	Chem.fasta	Helnan.fasta	Halamb.fasta	Gracom.fasta	Aaur.fasta	Tcas.fasta	HoiH23.fasta	TrH2.fasta	Salkve.fasta	Hhon.fasta	Drygla.fasta	Diagra.fasta	Didcos.fasta	Salmac.fasta	Dpul.fasta	Scil.fasta	HoiH04.fasta	Mylflu.fasta	Coemet.fasta	Leuniv.fasta	Salinf.fasta	Mlei.fasta	Microa.fasta	Sros.fasta	Chofle.fasta	Plespi.fasta	Choper.fasta	Vmul.fasta	Tadh.fasta	HoiH06.fasta	Lampan.fasta	Salpun.fasta	Mbre.fasta	Ocar.fasta	Clacor.fasta	HoiH11.fasta
OG_6415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0
OG_6416	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6417	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG_6418	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	2	1	2	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	3	1	0	0	0
OG_6419	0	0	0	2	0	0	0	6	16	0	13	0	0	0	0	0	0	17	0	0	0	3	15	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG_6421	1	2	2	9	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	5	0	36	2	0	1	2	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0
OG_6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	2	0	0	4	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OG_6424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
OG_6425	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	5	1	1	1	0	0	0	1	2	1	1	0	2	0	1	2	3	1	1	0	1	2	1	1	1	1	1	1	1	0	0	1	2	1	1	0	1	3	0	0	1	0	1	0	2	0	1	1	1	0	0	1	1	0
OG_6426	0	0	0	13	0	1	1	2	1	0	1	0	0	2	1	0	0	2	0	1	0	1	2	3	1	0	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG_6427	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	0	1	0	2	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	2	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1
OG_6428	3	6	3	2	1	3	2	2	1	2	1	4	2	2	3	9	6	2	1	2	2	2	4	2	2	2	1	6	2	2	1	4	1	3	2	2	2	1	1	5	1	4	6	0	1	2	2	2	1	3	2	1	1	3	1	1	2	5	1	2	1	1	2	2	3	1	2	1	1	2	0	1	4	0	1	5	2	0	0	1	1
OG_6429	0	3	0	2	0	2	2	6	5	3	6	3	3	2	1	0	3	5	3	3	1	5	4	3	3	2	0	0	3	3	2	0	3	0	2	0	1	0	1	0	1	1	1	1	1	1	1	0	1	2	2	1	1	1	2	0	1	2	1	1	1	2	1	2	1	1	1	1	1	1	0	1	2	2	1	1	1	1	0	0	1
OG_6430	5	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	6	0	0	2	0	1	12	0	12	14	0	1	9	0	8	2	4	0	0	0	0	4	0	0	7	9	7	0	3	0	5	0	4	3	0	5	4	4	1	5	0	0	0	0	3	2	1	1	0
OG_6431	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	0	5	4	0	0	3	0	3	1	0	0	0	0	0	5	0	0	2	3	7	0	0	0	4	0	0	1	0	2	2	4	1	2	0	0	0	0	4	1	0	1	0
OG_6432	0	0	0	1	0	0	1	3	1	0	2	0	0	0	1	2	1	1	3	1	1	3	0	0	0	0	0	0	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	5	4	0	3	1	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	4	2	1	0	0	0	0	2
OG_6433	0	0	0	1	0	1	5	4	4	1	4	1	0	4	3	0	0	2	0	4	1	4	4	4	4	1	0	0	4	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6434	1	0	1	0	1	0	0	1	1	0	1	0	1	2	0	0	1	2	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	22	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0
OG_6436	0	2	1	2	2	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0	1	0	2	2	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0
OG_6437	1	0	4	2	0	0	3	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	4	1	0	0	0	1	2	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	4	0	4	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG_6438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	7	0	6	11	0	0	5	0	9	0	0	0	0	0	0	6	0	0	7	8	4	0	0	0	5	0	0	3	0	3	3	5	0	3	0	0	0	0	7	3	0	0	0
OG_6439	1	3	4	1	1	1	1	3	2	1	2	5	1	1	1	0	0	3	0	3	4	2	1	1	1	1	4	1	2	2	1	0	6	0	1	0	1	1	2	0	2	1	0	2	2	1	1	1	3	1	1	1	1	0	1	0	5	2	0	1	1	1	0	0	2	0	0	1	1	1	1	2	0	2	1	0	1	0	1	2	1
OG_6440	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6441	9	1	1	0	5	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	5	15	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0
OG_6442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	2	0	0	1	0	1	1	1	0	1	0	0	0	0	2	1	0	0	0
OG_6443	2	0	2	2	0	2	0	1	2	1	1	3	4	0	0	0	0	1	0	0	2	1	1	1	0	2	0	2	0	2	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	0	1	0	0	10	4	3	0	5	0	0	1	1	2	0	3	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	1	0	0	0
OG_6444	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6445	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	1	0	2	2	2	0	2	0	0	0	0	2	2	0	0	0
OG_6446	0	0	1	3	1	2	2	1	1	0	1	3	1	1	1	0	0	0	0	1	1	1	1	1	2	1	0	1	1	1	2	0	0	0	2	1	2	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6447	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG_6448	1	2	1	2	2	2	1	2	1	1	2	3	0	2	1	1	1	5	0	2	1	1	2	1	1	1	1	2	0	2	2	0	0	0	1	0	4	0	0	0	0	3	3	1	3	1	0	1	1	2	2	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	2	0
OG_6449	0	2	0	2	1	0	0	2	2	1	1	0	2	1	0	0	2	0	2	2	0	2	2	0	1	1	1	0	3	0	1	0	0	0	1	0	1	0	0	0	1	0	4	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
OG_6450	2	2	1	1	1	1	1	2	1	1	2	2	1	0	0	0	0	1	0	2	0	1	1	0	0	0	1	0	2	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
OG_6451	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	1	1	0	2	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0
OG_6452	0	0	0	0	0	0	2	6	5	7	6	0	9	1	0	0	0	6	0	4	0	5	3	0	0	0	1	0	6	3	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0
OG_6453	0	0	0	0	0	0	2	10	7	0	4	0	0	0	0	0	0	21	0	0	0	0	1	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6454	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6455	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6456	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6457	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	4	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6462	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6463	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
OG_6464	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	1	0	1	2	0	0	1	1	3	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0
OG_6465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	3	3	1	0	0	0	1	0	0	1	0	2	1	4	0	4	0	0	0	0	0	2	0	0	0
OG_6466	0	0	0	1	1	1	186	1	0	1	0	0	1	1	3	0	0	1	2	1	0	1	2	1	1	1	1	0	0	1	2	0	0	1	1	0	1	0	0	0	0	0	2	1	0	2	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0
OG_6467	1	4	1	1	2	1	1	0	1	1	1	1	1	1	2	3	1	1	2	1	1	1	2	3	1	1	2	3	1	1	1	1	1	3	1	1	1	0	1	4	1	5	0	2	2	3	1	3	2	1	1	1	1	1	1	7	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	3	1	1	1	3	0	1	1	0
OG_6468	1	0	1	0	2	4	0	2	23	0	14	0	23	18	0	0	0	25	0	7	0	0	8	1	1	1	0	0	6	3	1	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6469	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	5	0	0	1	0	3	0	0	0	0	0	0	2	0	0	2	2	1	0	0	0	2	0	0	2	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0
OG_6470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
OG_6471	9	6	6	8	6	12	9	6	6	8	7	8	5	14	7	0	0	4	0	5	11	6	4	7	14	12	2	2	6	4	10	0	0	0	13	3	7	6	0	0	0	0	0	0	0	3	0	3	2	15	5	2	2	0	2	0	0	0	0	7	5	2	0	0	3	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0
OG_6472	0	0	0	0	0	1	0	7	6	0	7	0	0	0	0	0	0	3	0	3	0	7	6	1	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_6473	2	2	1	3	1	1	1	1	2	2	1	2	1	1	1	0	1	1	0	2	2	1	1	1	4	1	1	5	1	4	3	0	0	0	2	1	1	2	0	0	0	0	0	2	0	1	0	1	2	1	1	1	1	0	1	0	0	0	0	1	2	1	0	0	3	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1
OG_6474	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG_6475	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
OG_6476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
OG_6477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
OG_6478	8	2	3	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	2	0	0	1	1	0	1	0	0	1	0	1	2	0	0	1	2	0	0	0	0	1	0	0	1	1	2	0	2	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	2	0	1	3	0
OG_6479	0	1	1	1	1	1	1	2	1	1	1	0	1	2	1	0	0	1	0	2	1	2	1	1	3	1	0	0	1	1	2	0	0	0	2	0	0	0	0	0	1	0	0	2	2	1	0	1	0	2	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG_6480	0	0	0	1	0	2	1	0	0	2	0	1	2	0	0	0	1	0	0	0	1	0	0	0	1	3	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OG_6481	3	1	2	2	2	1	1	3	5	2	4	1	1	2	4	1	1	5	1	2	1	2	1	1	0	2	2	2	1	2	1	0	1	1	0	1	2	5	2	0	1	4	1	3	2	2	4	1	0	1	1	1	1	0	1	1	1	2	1	1	0	1	1	1	0	0	1	2	7	2	2	1	2	1	1	1	0	0	2	1	1
OG_6482	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0
OG_6483	1	4	4	1	4	1	2	11	8	2	7	1	2	5	5	4	1	7	2	4	2	9	9	3	2	1	2	4	4	4	2	2	2	3	2	3	1	4	1	0	1	0	0	1	4	4	1	10	5	7	2	5	4	1	6	2	1	2	1	8	1	6	3	2	2	0	0	0	0	1	2	0	1	4	4	1	2	0	3	3	1
OG_6484	2	3	1	1	0	2	1	1	1	1	2	1	1	1	0	0	2	1	2	1	0	1	1	1	1	1	3	1	1	1	1	0	0	0	1	1	1	2	0	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	0
OG_6485	0	4	1	1	1	1	1	1	1	2	1	1	1	1	2	0	0	1	0	2	0	1	1	0	1	1	0	2	1	1	1	0	6	0	1	1	1	8	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
OG_6486	36	5	0	1	2	1	3	12	3	7	4	0	1	0	4	0	0	5	0	1	29	2	14	0	4	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	1	1	0	1	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OG_6487	3	4	1	1	0	1	1	2	2	1	2	1	1	1	0	2	1	1	0	1	1	2	1	1	1	1	2	4	1	1	1	0	2	0	1	1	1	2	1	1	4	2	1	1	4	1	1	4	3	1	1	1	1	3	1	0	2	2	1	1	3	1	2	1	2	2	1	1	2	1	2	0	2	1	1	1	1	1	3	2	0
OG_6488	0	0	1	1	1	0	0	1	0	1	1	1	1	1	2	0	0	1	0	1	1	1	1	1	1	0	0	2	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG_6489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	30	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	13	0	0	2	0	0	0	0	0
OG_6490	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	2	0	1	2	2	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	3	0	2	1	0	1	1	1	1	0	0
OG_6491	1	1	1	1	2	1	0	1	1	1	1	2	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	2	0	2	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	2	1	1	1	1	1	0	1	2	0	1	2	3	2	0	0	1	1	0	0	1	0	1	0
OG_6492	2	0	2	2	1	1	2	1	1	0	1	2	2	1	1	0	0	1	0	1	1	1	1	1	2	1	0	0	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
