#OG_name	protein_names
OG_259	Tadh_TriadT57213 Spis_XP_022792814_1 Mmus_ENSMUST00000031097 Nvec_v1g171779 Nvec_v1g222546 Spolac_c100019_g1_i1_m.21269c100019-g1 Spolac_c100019_g1_i2_m.21270c100019-g1 Spolac_c100019_g1_i3_m.21273c100019-g1 Dmel_FBtr0100368 Mlei_ML3763.g8.i1 HoiH23_PlH23_005515-RA TrH2_TrispH2_003292-RA Hhon_g04646.t1 Hvul_g9013_1 Aque_Aqu2.1.29525_001
OG_260	Tadh_TriadT26710 Aque_Aqu2.1.42715_001 Spis_XP_022797382_1 Mmus_ENSMUST00000002091 Mmus_ENSMUST00000020979 Hvul_g27435_1 Nvec_NVE13984 Spolac_c101035_g1_i1_m.24308c101035-g1 Dmel_FBtr0072583 Mlei_ML0702.g76.i1 HoiH23_PlH23_009345-RA TrH2_TrispH2_003302-RA Hhon_g04656.t1 Hvul_g27432_1
OG_261	Tadh_TriadT57226 Aque_Aqu2.1.32231_001 Spis_XP_022787198_1 Mmus_ENSMUST00000038439 Hvul_g13523_1 Nvec_v1g13780 HoiH23_PlH23_007281-RA Spolac_c104100_g1_i1_m.38157c104100-g1 Spolac_c104100_g1_i4_m.38163c104100-g1 Dmel_FBtr0082365 TrH2_TrispH2_003305-RA Hhon_g04659.t1 Mlei_ML0507.g4.i1
OG_262	Aque_Aqu2.1.09038_001 Aque_Aqu2.1.30755_001 Aque_Aqu2.1.23078_001 Aque_Aqu2.1.23080_001 Aque_Aqu2.1.32279_001 Aque_Aqu2.1.32280_001 Aque_Aqu2.1.24335_001 Aque_Aqu2.1.07702_001 Aque_Aqu2.1.02552_001 Aque_Aqu2.1.40257_001 Aque_Aqu2.1.42996_001 Aque_Aqu2.1.22763_001 Aque_Aqu2.1.12573_001 Aque_Aqu2.1.12574_001 Aque_Aqu2.1.34748_001 Aque_Aqu2.1.10314_001 Aque_Aqu2.1.24683_001 Aque_Aqu2.1.24693_001 Aque_Aqu2.1.05955_001 Aque_Aqu2.1.39585_001 Aque_Aqu2.1.39586_001 Spis_XP_022784586_1 Spis_XP_022785142_1 Spis_XP_022793396_1 Spis_XP_022804047_1 Spis_XP_022807326_1 Spis_XP_022808640_1 Spis_XP_022809256_1 Spis_Spis22176_1 Spis_Spis22908_1 Spis_Spis24780_1 Hvul_g33002_1 Hvul_g20438_1 Aque_Aqu2.1.21691_001 Aque_Aqu2.1.27661_001 Aque_Aqu2.1.27662_001 Spis_XP_022797033_1 Spis_XP_022809728_1 Aque_Aqu2.1.05661_001 Spis_XP_022808778_1 Aque_Aqu2.1.11539_001 Spis_XP_022787546_1 Spis_XP_022810201_1 Spis_Spis18751_1 Aque_Aqu2.1.15639_001 Aque_Aqu2.1.00243_001 Aque_Aqu2.1.42353_001 Aque_Aqu2.1.39550_001 Aque_Aqu2.1.22717_001 Aque_Aqu2.1.12269_001 Spis_XP_022809368_1 Spolac_c105177_g1_i1_m.44788c105177-g1 Aque_Aqu2.1.40592_001 Aque_Aqu2.1.14954_001 Aque_Aqu2.1.06069_001 Aque_Aqu2.1.38306_001 Spis_Spis5148_1 Spis_Spis8212_1 Aque_Aqu2.1.11127_001 Spolac_c104458_g6_i1_m.40662c104458-g6 Spolac_c86272_g2_i1_m.3915c86272-g2 Spolac_c94325_g1_i1_m.9928c94325-g1 Spis_Spis20447_1 Aque_Aqu2.1.09037_001 Aque_Aqu2.1.35599_001 Spolac_c92870_g1_i1_m.8245c103372-g3 Spis_XP_022784754_1 Spis_XP_022786636_1 Spis_Spis5947_1 Spis_Spis21444_1 Spis_XP_022791988_1 Spolac_c100049_g1_i2_m.21357c100049-g1 Spolac_c100049_g1_i3_m.21359c100049-g1 Aque_Aqu2.1.04961_001 Aque_Aqu2.1.31533_001 Aque_Aqu2.1.34951_001 Spis_Spis8549_1 Spis_Spis24431_1 Spis_XP_022808367_1 Aque_Aqu2.1.02774_001 Hhon_g01258.t1 Aque_Aqu2.1.16106_001 Aque_Aqu2.1.02403_001 Aque_Aqu2.1.00927_001 Spis_XP_022810382_1 Aque_Aqu2.1.19937_001 Aque_Aqu2.1.07781_001 Aque_Aqu2.1.40265_001 Aque_Aqu2.1.12885_001 Aque_Aqu2.1.23436_001 Spis_Spis4892_1 Hvul_g256_1 Hvul_g1808_1 Mlei_ML0213.g2.i1 Mlei_ML0741.g2.i1 Aque_Aqu2.1.09550_001 Aque_Aqu2.1.01021_001 Spis_XP_022785748_1 Mlei_ML0847.g1.i1 Aque_Aqu2.1.24175_001 Aque_Aqu2.1.43886_001 Aque_Aqu2.1.19023_001 Aque_Aqu2.1.20169_001 Aque_Aqu2.1.03106_001 Spolac_c111891_g1_i1_m.45965c111891-g1 Mlei_ML0176.g3.i1 Spolac_c86045_g1_i1_m.3870c86045-g1 Mlei_ML2749.g1.i1 Spis_Spis24706_1 Aque_Aqu2.1.05509_001 Hvul_g1530_1 Spolac_c91686_g1_i1_m.7137c77548-g1 Mlei_ML3301.g1.i1 Spis_XP_022778299_1 Spis_XP_022796603_1 Spis_XP_022779630_1 Mlei_ML2798.g34.i1 Spis_Spis14270_1 Hvul_g30555_1 Spolac_c98133_g3_i1_m.16523c108338-g1 Aque_Aqu2.1.13575_001 Aque_Aqu2.1.12270_001 Hvul_g19527_1 Aque_Aqu2.1.22189_001 Spis_XP_022792295_1 Spolac_c99545_g4_i1_m.19960c97248-g1 Aque_Aqu2.1.08805_001 Aque_Aqu2.1.26287_001 Hvul_g16683_1 Spis_XP_022808781_1 Aque_Aqu2.1.10492_001 Aque_Aqu2.1.23200_001 Nvec_NVE14057 Spolac_c94978_g2_i1_m.10804c94978-g2 Aque_Aqu2.1.12324_001 Spis_XP_022803054_1 Hvul_g766_1 Spis_Spis25059_1 Spis_XP_022791984_1 Spis_XP_022800062_1 Tadh_wf_g12312.t1 Aque_Aqu2.1.22006_001 Spolac_c104876_g1_i1_m.44010c104876-g1 Spolac_c79360_g1_i1_m.2342c79360-g1 Aque_Aqu2.1.08747_001 Spis_XP_022779375_1 Spis_XP_022806125_1 Spis_XP_022808820_1 Nvec_NVE22536 Nvec_NVE20289 Aque_Aqu2.1.04960_001 Spolac_c102878_g2_i1_m.31426c102878-g2 Spolac_c104027_g6_i2_m.37721c104027-g6NA Hhon_g04424.t1 Spolac_c107329_g1_i1_m.45263c107329-g1 Aque_Aqu2.1.29023_001 Spis_XP_022784366_1 Hvul_g24202_1 Hvul_g22092_1 Spis_Spis18974_1 Spolac_c92926_g2_i1_m.8334c77548-g1 Aque_Aqu2.1.08535_001 Hvul_g14243_1 Spis_XP_022784582_1 Spis_XP_022807804_1 Aque_Aqu2.1.00171_001 Aque_Aqu2.1.12325_001 Spis_XP_022795607_1 Spolac_c43723_g1_i1_m.1284c43723-g1 Spolac_c97454_g2_i4_m.15059c97454-g2 Spolac_c90427_g1_i1_m.6309c90427-g1 Spis_XP_022808195_1 Aque_Aqu2.1.12178_001 TrH2_hyp_clust5522.t1 Hvul_g28634_1 Spolac_c98133_g2_i2_m.16520c108338-g1 Aque_Aqu2.1.17687_001 Hvul_g2279_1 Spis_Spis18822_1 Tadh_wf_g12150.t1 Hvul_g28123_1 Spolac_c104876_g1_i3_m.44014c104876-g1 Mlei_ML0304.g18.i1 Aque_Aqu2.1.19883_001 Aque_Aqu2.1.13005_001 Spolac_c102297_g2_i1_m.28747c102297-g2 TrH2_TrispH2_012085-RA Aque_Aqu2.1.40591_001 Spis_XP_022788128_1 Spis_XP_022798138_1 Spis_Spis939_1 Spis_Spis18749_1 Hvul_g25802_1 Aque_Aqu2.1.03231_001 Spis_XP_022796604_1 Nvec_v1g220616 Spis_Spis6360_1 Aque_Aqu2.1.14444_001 Spolac_c104876_g1_i1_m.44009c104876-g1 Spolac_c98133_g2_i3_m.16521c108338-g1 Hvul_g8961_1 Nvec_NVE19643 Aque_Aqu2.1.11492_001 Hvul_g28633_1 Mlei_ML1430.g33.i1 Hvul_g30561_1 Spolac_c100049_g1_i1_m.21356c100049-g1 Spis_XP_022791503_1 Tadh_wf_g12289.t1 Spis_XP_022800043_1 Spis_XP_022805873_1 Spolac_c91499_g1_i1_m.6949c91499-g1 Spis_XP_022806486_1 Tadh_wf_g9641.t1 Spolac_c101622_g2_i2_m.26220c100756-g1 Mlei_ML0278.g3.i1 Mlei_ML0508.g21.i1 Tadh_wf_g9940.t1 Spolac_c104458_g5_i1_m.40661c104458-g5 Hvul_g21222_1 Spolac_c39955_g1_i1_m.1039c39955-g1 Spolac_c94280_g1_i1_m.9867c100756-g1 Hvul_g4423_1 Spis_XP_022777529_1 Spis_Spis15572_1 Spis_Spis17901_1 Spis_Spis19867_1 Aque_Aqu2.1.22007_001 Aque_Aqu2.1.16786_001 Hvul_g764_1 Hvul_g10245_1 Spolac_c100479_g1_i1_m.22555c100479-g1 Spis_Spis9532_1 Spolac_c45188_g1_i1_m.1316c104458-g3 Aque_Aqu2.1.41727_001 Tadh_wf_g12532.t1 Aque_Aqu2.1.13922_001 Spis_XP_022805757_1 Nvec_v1g211592 Spis_Spis19551_1 Hvul_g31356_1 Aque_Aqu2.1.02009_001 Spis_XP_022783172_1 Spolac_c97248_g1_i1_m.14584c97248-g1 Hvul_g7664_1 Hvul_g4951_1 Spis_XP_022781426_1 Spis_XP_022802839_1 Spis_XP_022788250_1 Hvul_g13292_1 Mlei_ML0074.g2.i1 Aque_Aqu2.1.03445_001 Hhon_g00886.t1 Hvul_g1529_1 Spolac_c91711_g1_i1_m.7158c39955-g1 Spolac_c97454_g2_i2_m.15058c97454-g2 Mlei_ML0278.g2.i1 Spis_XP_022810639_1 Mlei_ML0894.g11.i1 Spis_XP_022779776_1 Spis_Spis8986_1 Hvul_g15757_1 Nvec_NVE15524 Nvec_v1g46173 Spolac_c35348_g1_i1_m.785c35348-g1 Aque_Aqu2.1.12873_001 Aque_Aqu2.1.23120_001 Aque_Aqu2.1.19373_001 Spis_Spis3827_1 Spis_Spis20382_1 Spis_XP_022808875_1 Mlei_ML1006.g1.i1 Spis_XP_022801588_1 Spis_Spis1044_1 Spis_XP_022807438_1 Hvul_g11161_1 Spolac_c88860_g1_i1_m.5281c102297-g2 Spis_Spis22081_1 Spis_Spis13405_1 Hvul_g58_1 Spolac_c97248_g1_i2_m.14587c97248-g1 Spolac_c97677_g2_i1_m.15535c91043-g1 Tadh_wf_g12157.t1 Hvul_g13291_1 Spis_Spis23006_1 Spis_XP_022804326_1 Aque_Aqu2.1.23079_001 Mlei_ML4576.g1.i1 Hvul_g7663_1 Aque_Aqu2.1.30602_001 Spis_XP_022799773_1 Mlei_ML0576.g17.i1 Mlei_ML5036.g1.i1 Aque_Aqu2.1.40258_001 Aque_Aqu2.1.30604_001 Spolac_c87968_g1_i1_m.4631c35348-g1 Spis_Spis24375_1 Hvul_g11265_1 Hvul_g5983_1 Aque_Aqu2.1.24722_001 Hvul_g27246_1 Spis_Spis25410_1 Spis_Spis21303_1 Hvul_g11677_1 TrH2_TrispH2_008037-RA Hhon_g09055.t1 Aque_Aqu2.1.01587_001 Spolac_c86532_g1_i1_m.3968c86532-g1 Spolac_c98149_g2_i1_m.16556c88090-g1 Spis_Spis25266_1 Hvul_g24519_1 Aque_Aqu2.1.30973_001 Mlei_ML2814.g1.i1 Hvul_g20437_1 Aque_Aqu2.1.27675_001 Spis_XP_022810383_1 Spis_Spis13684_1 Mlei_ML4251.g2.i1 Aque_Aqu2.1.01545_001 Spis_XP_022777921_1 Spis_XP_022795608_1 Spolac_c86689_g1_i2_m.4005c86689-g1 Spolac_c97454_g2_i1_m.15056c97454-g2 Spolac_c98149_g2_i2_m.16557c88090-g1 TrH2_TrispH2_010080-RA Hvul_g765_1 Aque_Aqu2.1.41754_001 Spis_XP_022808256_1 Spis_Spis14534_1 Spis_Spis22212_1 Spis_Spis22634_1 Mlei_ML0178.g9.i1 TrH2_TrispH2_012050-RA Nvec_v1g117048 Spis_Spis20075_1 Spis_XP_022803357_1 Spis_Spis21860_1 Aque_Aqu2.1.31708_001 Spis_Spis13685_1 Spis_Spis24582_1 Spis_XP_022786638_1 Hvul_g27247_1 Spis_XP_022790439_1 Spis_Spis15368_1 Spis_Spis20604_1 Aque_Aqu2.1.22186_001 Aque_Aqu2.1.31081_001 Aque_Aqu2.1.06111_001 Nvec_NVE4891 Spis_XP_022798053_1 Hvul_g22582_1 Hvul_g12746_1 Mlei_ML2539.g2.i1 Aque_Aqu2.1.29743_001 Aque_Aqu2.1.17358_001 Spolac_c99494_g1_i2_m.19817c92283-g1 Spolac_c104458_g3_i4_m.40658c104458-g3 Aque_Aqu2.1.07703_001 Aque_Aqu2.1.17263_001 Spis_XP_022784355_1 Hvul_g16832_1 TrH2_TrispH2_011270-RA Spis_Spis19539_1 Spis_XP_022796583_1 Spolac_c104876_g1_i2_m.44013c104876-g1 Aque_Aqu2.1.32314_001 Spis_XP_022790234_1 Spis_Spis10471_1 Hvul_g7746_1 Hvul_g19528_1 Aque_Aqu2.1.19374_001 Spis_XP_022788169_1 Spis_Spis8741_1 Nvec_v1g91199 Hvul_g24517_1 Spis_XP_022798026_1 Spis_Spis20002_1 Aque_Aqu2.1.25899_001 Spolac_c104841_g1_i1_m.43737c104841-g1 Spis_Spis2079_1 Spolac_c88970_g1_i1_m.5340c105177-g1 Aque_Aqu2.1.40061_001 Spis_Spis18818_1 Spolac_c94611_g1_i1_m.10313c94611-g1 Nvec_v1g48076 Aque_Aqu2.1.30615_001 Spis_XP_022796430_1 Hvul_g688_1 Mmus_ENSMUST00000149046 Spis_XP_022807308_1 Spis_Spis23320_1 Hvul_g14378_1 Hvul_g7665_1 Hvul_g15798_1 Spolac_c98133_g1_i1_m.16519c108338-g1 Hvul_g30503_1 Aque_Aqu2.1.08437_001 Hvul_g11164_1 Hvul_g31329_1 Hvul_g12552_1 Aque_Aqu2.1.19837_001 Aque_Aqu2.1.11841_001 Nvec_v1g207531 Hvul_g16682_1 Spis_Spis24169_1 Spis_XP_022777483_1 Hvul_g30069_1 Hvul_g17904_1 Nvec_v1g210356 Spis_Spis10548_1 Hvul_g2368_1 Spis_Spis23799_1 Spolac_c104271_g1_i1_m.39316c102495-g1 Spolac_c99386_g1_i1_m.19546c99386-g1 Hvul_g11264_1 Nvec_v1g206660 Spis_Spis24187_1 Spis_XP_022795609_1 Hvul_g11162_1 Aque_Aqu2.1.33262_001 Aque_Aqu2.1.11352_001 Aque_Aqu2.1.20739_001 Aque_Aqu2.1.20746_001 Aque_Aqu2.1.19375_001 Aque_Aqu2.1.19376_001 Tadh_wf_g12398.t1 Aque_Aqu2.1.30795_001 Aque_Aqu2.1.14319_001 Aque_Aqu2.1.35600_001 Aque_Aqu2.1.23050_001 Aque_Aqu2.1.22173_001 Aque_Aqu2.1.32303_001 Aque_Aqu2.1.32329_001 Aque_Aqu2.1.34058_001 Aque_Aqu2.1.42354_001 Aque_Aqu2.1.30603_001 Aque_Aqu2.1.38228_001 Aque_Aqu2.1.08573_001 Aque_Aqu2.1.42997_001 Aque_Aqu2.1.22764_001 Aque_Aqu2.1.38891_001 Aque_Aqu2.1.31730_001 Aque_Aqu2.1.31731_001 Aque_Aqu2.1.36086_001 Aque_Aqu2.1.40168_001 Aque_Aqu2.1.16143_001 Aque_Aqu2.1.10301_001 Aque_Aqu2.1.33853_001 Aque_Aqu2.1.31301_001 Aque_Aqu2.1.44597_001 Aque_Aqu2.1.25272_001 Aque_Aqu2.1.25273_001 Aque_Aqu2.1.17629_001 Aque_Aqu2.1.43211_001 Aque_Aqu2.1.35696_001 Aque_Aqu2.1.17940_001 Aque_Aqu2.1.40590_001 Spis_XP_022783273_1 Spis_XP_022792658_1 Spis_XP_022796124_1 Spis_XP_022797451_1 Spis_XP_022797858_1 Spis_XP_022797971_1 Spis_XP_022807761_1 Spis_XP_022809521_1 Spis_Spis928_1 Spis_Spis2139_1 Spis_Spis6634_1 Spis_Spis7525_1 Spis_Spis8803_1 Spis_Spis9119_1 Spis_Spis13099_1 Spis_Spis13641_1 Spis_Spis14029_1 Spis_Spis15961_1 Spis_Spis16428_1 Spis_Spis16463_1 Spis_Spis17774_1 Spis_Spis19096_1 Spis_Spis21767_1 Spis_Spis22083_1 Spis_Spis23206_1 Hvul_g14242_1 Hvul_g1809_1 Hvul_g23287_1 Spolac_c104841_g2_i1_m.43739c104841-g2NA Spolac_c106688_g1_i1_m.45138c106688-g1 Spolac_c106962_g1_i1_m.45187c106962-g1 Spolac_c40188_g1_i1_m.1054c40188-g1 Spolac_c81442_g1_i1_m.2862c81442-g1NA Spolac_c83984_g1_i1_m.3356c83984-g1 Spolac_c92055_g2_i1_m.7471c92055-g2 Spolac_c92926_g3_i1_m.8335c77548-g1 Spolac_c93708_g1_i2_m.9163c93708-g1NA Spolac_c94819_g1_i1_m.10583c94819-g1 Spolac_c96645_g2_i2_m.13463c96645-g2 Spolac_c97454_g2_i1_m.15055c97454-g2 Tadh_wf_g2730.t1
OG_263	Aque_Aqu2.1.42059_001 Spis_XP_022780359_1 Spolac_c104570_g1_i1_m.41465c104570-g1 Mlei_ML0096.g16.i1 Dmel_FBtr0073596 Hvul_g30954_1 Mmus_ENSMUST00000075666 Tadh_TriadT54641 HoiH23_PlH23_000483-RA Hhon_g01190.t1 TrH2_TrispH2_009876-RA Nvec_NVE10422
OG_264	Tadh_TriadT26180 Aque_Aqu2.1.26007_001 Mmus_ENSMUST00000030662 Hvul_g14426_1 Nvec_v1g105021 Nvec_v1g2234 Spolac_c92950_g2_i1_m.8353c92950-g2 HoiH23_PlH23_010580-RA TrH2_TrispH2_006625-RA Hhon_g03650.t1 Spolac_c95012_g1_i1_m.10851c92950-g2 Mlei_ML0028.g4.i1 Spis_XP_022780881_1
OG_265	Aque_Aqu2.1.42071_001 Tadh_TriadT61988 Spis_XP_022799875_1 Mmus_ENSMUST00000115154 Nvec_v1g188757 Spolac_c102014_g1_i1_m.27613c102014-g1 HoiH23_PlH23_008084-RA TrH2_TrispH2_010755-RA Hhon_g08901.t1 Hvul_g3974_1
OG_266	Tadh_TriadT8416 Aque_Aqu2.1.16671_001 Spis_XP_022803732_1 Mmus_ENSMUST00000020397 Nvec_v1g86522 Dmel_FBtr0087986 Mlei_ML0513.g35.i1 HoiH23_PlH23_005164-RA TrH2_TrispH2_006631-RA Hhon_g03644.t1 Hvul_g23543_1
OG_267	Tadh_TriadT57253 Aque_Aqu2.1.26809_001 Spis_XP_022795541_1 Mmus_ENSMUST00000000594 Nvec_v1g210739 Spolac_c98624_g1_i1_m.17641c98624-g1 Mlei_ML0473.g17.i1 HoiH23_PlH23_005162-RA TrH2_TrispH2_006633-RA Hvul_g24940_1
OG_268	Tadh_TriadT57259 Aque_Aqu2.1.36769_001 Spis_XP_022807972_1 Mmus_ENSMUST00000031388 Hvul_g14977_1 Nvec_v1g95934 Nvec_v1g96025 Spolac_c101217_g1_i1_m.24900c101217-g1 Dmel_FBtr0331158 HoiH23_PlH23_005156-RA TrH2_TrispH2_006639-RA Hhon_g03638.t1 Mlei_ML0953.g24.i1
OG_269	Aque_Aqu2.1.42090_001 Mmus_ENSMUST00000050646 Spolac_c88861_g1_i1_m.5282c100745-g1 TrH2_TrispH2_004809-RA Tadh_TriadT54077 Nvec_v1g240214 HoiH23_PlH23_008171-RA Dmel_FBtr0081178 Spis_XP_022797398_1 Mlei_ML0021.g29.i1 Mlei_ML2365.g1.i1 Spis_XP_022778297_1 Hhon_g02805.t1 Spis_XP_022805164_1 Spis_XP_022809805_1 Spis_XP_022804948_1 Spis_XP_022805162_1 Nvec_v1g239890 Hvul_g30372_1 Spis_XP_022799963_1 Spis_XP_022808290_1 Spis_XP_022799969_1 Spis_XP_022778298_1 Spis_XP_022803381_1 Spis_XP_022805163_1 Spis_XP_022807056_1 Spis_XP_022808283_1
OG_270	Aque_Aqu2.1.38739_001 Aque_Aqu2.1.38714_001 Aque_Aqu2.1.38740_001 Aque_Aqu2.1.06805_001 Aque_Aqu2.1.00550_001 Aque_Aqu2.1.26305_001 Spis_XP_022781032_1 Mmus_ENSMUST00000034365 Hvul_g21279_1 Nvec_v1g143091 Spolac_c99672_g1_i1_m.20292c99672-g1 Spolac_c99672_g1_i4_m.20293c99672-g1 HoiH23_PlH23_000739-RA TrH2_TrispH2_000213-RA Hhon_g04506.t1 Tadh_TriadT52557 Hvul_g21283_1
OG_271	Aque_Aqu2.1.42089_001 Tadh_TriadT27169 Hvul_g22005_1 Spolac_c93722_g1_i1_m.9184c93722-g1 HoiH23_PlH23_010288-RA TrH2_TrispH2_004563-RA Hhon_g06914.t1 Mmus_ENSMUST00000030915 Spis_XP_022786942_1 Nvec_v1g127305
OG_272	Aque_Aqu2.1.42097_001 Spis_XP_022788834_1 Spis_XP_022788862_1 Mmus_ENSMUST00000027027 Nvec_v1g180108 Spolac_c99925_g1_i1_m.20980c99925-g1 Spolac_c99925_g1_i2_m.20983c99925-g1 Spolac_c99925_g1_i3_m.20984c99925-g1 Dmel_FBtr0074071 Mlei_ML0763.g4.i1 HoiH23_PlH23_000203-RA TrH2_TrispH2_001130-RA Hhon_g04331.t1 Tadh_TriadT25069 Hvul_g835_1
OG_273	Tadh_TriadT26416 Aque_Aqu2.1.01113_001 Aque_Aqu2.1.03337_001 Spis_XP_022808274_1 Mmus_ENSMUST00000001002 Hvul_g32749_1 Spolac_c54279_g1_i1_m.1526c54279-g1 Spolac_c87979_g1_i1_m.4640c54279-g1 Spolac_c94402_g2_i1_m.10030c54279-g1 Dmel_FBtr0070140 Mlei_ML2278.g2.i1 HoiH23_PlH23_005137-RA TrH2_TrispH2_006660-RA Hhon_g03618.t1 Aque_Aqu2.1.34337_001 Nvec_v1g104656 Hvul_g32742_1 Aque_Aqu2.1.21451_001 Aque_Aqu2.1.21452_001 Spolac_c96628_g1_i2_m.13431c96628-g1NA Spolac_c96628_g1_i3_m.13432c96628-g1NA
OG_274	Tadh_TriadT57283 Aque_Aqu2.1.37509_001 Spis_XP_022787149_1 Mmus_ENSMUST00000093191 Nvec_NVE22006 Spolac_c99450_g1_i1_m.19692c103484-g1 HoiH23_PlH23_005134-RA TrH2_TrispH2_006663-RA Hhon_g03615.t1 Hvul_g11270_1
OG_275	Aque_Aqu2.1.42116_001 Spis_XP_022804307_1 Mmus_ENSMUST00000031556 Mmus_ENSMUST00000039581 Mmus_ENSMUST00000064200 Hvul_g5418_1 Nvec_v1g238404 Mlei_ML2399.g11.i1 Mlei_ML2399.g12.i1 Mlei_ML2399.g13.i1 HoiH23_PlH23_002999-RA TrH2_TrispH2_008546-RA Hhon_g10410.t1 Hvul_g9807_1
OG_276	Tadh_TriadT26230 Hvul_g29048_1 Tadh_TriadT49836 Hvul_g1134_1 Hvul_g1135_1 TrH2_TrispH2_012190-RA Mmus_ENSMUST00000021187 Hvul_g1138_1 Nvec_v1g88291 HoiH23_PlH23_009794-RA HoiH23_PlH23_010211-RA TrH2_TrispH2_009221-RA TrH2_TrispH2_012196-RA Tadh_TriadT37121 Hhon_g01142.t1 TrH2_TrispH2_010360-RA Tadh_TriadT32037 Spis_XP_022777920_1 Tadh_TriadT28989 Hhon_g01141.t1 Tadh_TriadT57288 TrH2_TrispH2_006666-RA TrH2_TrispH2_006667-RA Mmus_ENSMUST00000161204 Mmus_ENSMUST00000021548 Aque_Aqu2.1.35245_001 Tadh_TriadT34455 Tadh_TriadT34454 Aque_Aqu2.1.36446_001 Nvec_v1g190533 Nvec_v1g172167 Spolac_c103023_g2_i1_m.32136c103023-g2 Spolac_c103023_g2_i3_m.32138c103023-g2 Spolac_c103023_g2_i4_m.32141c103023-g2 Spolac_c96537_g1_i2_m.13283c96537-g1 Spolac_c99342_g1_i1_m.19436c99342-g1 HoiH23_PlH23_009793-RA HoiH23_PlH23_011181-RA HoiH23_PlH23_010828-RA HoiH23_PlH23_006878-RA HoiH23_PlH23_006879-RA TrH2_TrispH2_009045-RA TrH2_TrispH2_009048-RA TrH2_TrispH2_009050-RA TrH2_TrispH2_011454-RA TrH2_TrispH2_012123-RA TrH2_TrispH2_012184-RA Hhon_g00797.t1 Hhon_g01140.t1 Hhon_g03052.t1 Hhon_g03054.t1 Hhon_g03079.t1 Hhon_g03080.t1 Tadh_TriadT19476 Tadh_TriadT18543 Tadh_TriadT52834 Tadh_TriadT19714 TrH2_TrispH2_009224-RA Tadh_TriadT50666 TrH2_TrispH2_001974-RA Hhon_g03612.t1 TrH2_TrispH2_012124-RA Aque_Aqu2.1.23422_001 Aque_Aqu2.1.36445_001 Aque_Aqu2.1.35244_001 Aque_Aqu2.1.31158_001 Aque_Aqu2.1.31159_001 Spis_XP_022782304_1 Spis_XP_022809380_1 Spis_XP_022810396_1 Spis_XP_022810407_1 Mmus_ENSMUST00000008579 Mmus_ENSMUST00000020947 Tadh_TriadT27275 TrH2_TrispH2_010361-RA TrH2_TrispH2_001973-RA Hhon_g03611.t1 Tadh_TriadT57289 TrH2_TrispH2_009047-RA TrH2_TrispH2_009049-RA Dmel_FBtr0088923 Dmel_FBtr0088922 Aque_Aqu2.1.23421_001 Dmel_FBtr0088919 Dmel_FBtr0336998 Dmel_FBtr0083582 Dmel_FBtr0088921 HoiH23_PlH23_010210-RA HoiH23_PlH23_005863-RA Spolac_c86363_g1_i1_m.3930c86363-g1 Dmel_FBtr0070903 HoiH23_PlH23_011782-RA Mmus_ENSMUST00000077235 Spolac_c81972_g1_i2_m.2967c81972-g1 Mlei_ML1705.g5.i1 Spolac_c96537_g1_i1_m.13282c96537-g1 Hvul_g1136_1 TrH2_TrispH2_009046-RA Spis_XP_022807461_1 Hvul_g15603_1 Nvec_v1g87569 TrH2_TrispH2_011455-RA Hvul_g1137_1 HoiH23_PlH23_010829-RA
OG_277	Aque_Aqu2.1.42135_001 Spis_XP_022797434_1 Mmus_ENSMUST00000021306 Nvec_v1g189775 Nvec_NVE22910 Spolac_c101798_g1_i1_m.26805c101798-g1 Spolac_c101798_g1_i1_m.26806c101798-g1 Spolac_c104164_g1_i1_m.38566c101798-g1 Dmel_FBtr0085257 Mlei_ML0828.g4.i1 HoiH23_PlH23_005666-RA TrH2_TrispH2_008586-RA Hhon_g08387.t1 Tadh_TriadT22861 Mlei_ML0453.g1.i1 Hvul_g32758_1 Hvul_g11928_1
OG_278	Tadh_TriadT63997 Aque_Aqu2.1.38362_001 Spis_XP_022809060_1 Mmus_ENSMUST00000002845 Spolac_c97681_g1_i1_m.15541c97681-g1NA Dmel_FBtr0077964 HoiH23_PlH23_001410-RA TrH2_TrispH2_005052-RA Hhon_g03589.t1 Nvec_v1g197956
OG_279	Tadh_TriadT57313 Mmus_ENSMUST00000046266 Hvul_g32290_1 Nvec_NVE6843 Spolac_c95974_g2_i1_m.12334c93637-g1 Hhon_g03592.t1 Spolac_c95974_g1_i1_m.12329c93637-g1 Spis_XP_022789468_1 Aque_Aqu2.1.32262_001 Spolac_c95974_g1_i2_m.12332c93637-g1 Dmel_FBtr0082125 HoiH23_PlH23_001413-RA TrH2_TrispH2_005049-RA Mmus_ENSMUST00000108509 Aque_Aqu2.1.32263_001
