gene	orthogroup	species
Mmus_ENSMUST00000197992	OG_4540	Mmus
Mmus_ENSMUST00000080780	OG_4540	Mmus
Mmus_ENSMUST00000040084	OG_4540	Mmus
Mmus_ENSMUST00000059562	OG_4540	Mmus
Mmus_ENSMUST00000162280	OG_4540	Mmus
Mmus_ENSMUST00000054274	OG_4540	Mmus
Dmel_FBtr0072393	OG_4540	Dmel
Dmel_FBtr0072836	OG_4540	Dmel
Nvec_v1g92964	OG_4540	Nvec
Nvec_v1g193447	OG_4540	Nvec
Nvec_v1g189585	OG_4540	Nvec
Nvec_v1g214444	OG_4540	Nvec
Hvul_g16869_1	OG_4540	Hvul
Spis_XP_022790255_1	OG_4540	Spis
Spis_XP_022784074_1	OG_4540	Spis
Spis_XP_022781165_1	OG_4540	Spis
Spis_XP_022794852_1	OG_4540	Spis
Mlei_ML4233.g9.i1	OG_4540	Mlei
Mlei_ML0739.g3.i1	OG_4540	Mlei
Spolac_c96313_g1	OG_4540	Spolac
Tadh_TriadT21914	OG_4541	Tadh
TrH2_TrispH2_004866-RA	OG_4541	TrH2
Hhon_g06312.t1	OG_4541	Hhon
HoiH23_PlH23_001322-RA	OG_4541	HoiH23
Mmus_ENSMUST00000096224	OG_4541	Mmus
Mmus_ENSMUST00000020706	OG_4541	Mmus
Mmus_ENSMUST00000114913	OG_4541	Mmus
Dmel_FBtr0307368	OG_4541	Dmel
Dmel_FBtr0073992	OG_4541	Dmel
Nvec_v1g234384	OG_4541	Nvec
Hvul_g8505_1	OG_4541	Hvul
Spis_XP_022805937_1	OG_4541	Spis
Tadh_TriadT49736	OG_4547	Tadh
TrH2_TrispH2_000001-RA	OG_4547	TrH2
Hhon_g04042.t1	OG_4547	Hhon
HoiH23_PlH23_000841-RA	OG_4547	HoiH23
Mmus_ENSMUST00000059352	OG_4547	Mmus
Mmus_ENSMUST00000031694	OG_4547	Mmus
Mmus_ENSMUST00000072232	OG_4547	Mmus
Mmus_ENSMUST00000005769	OG_4547	Mmus
Mmus_ENSMUST00000064433	OG_4547	Mmus
Mmus_ENSMUST00000095655	OG_4547	Mmus
Mmus_ENSMUST00000107773	OG_4547	Mmus
Dmel_FBtr0306686	OG_4547	Dmel
Nvec_v1g102755	OG_4547	Nvec
Hvul_g3247_1	OG_4547	Hvul
Hvul_g33731_1	OG_4547	Hvul
Hvul_g25742_1	OG_4547	Hvul
Hvul_g449_1	OG_4547	Hvul
Hvul_g24070_1	OG_4547	Hvul
Spis_XP_022800176_1	OG_4547	Spis
Mlei_ML0804.g2.i1	OG_4547	Mlei
Spolac_c101907_g1	OG_4547	Spolac
Spolac_c101907_g1	OG_4547	Spolac
Nvec_v1g74684	OG_4551	Nvec
Nvec_v1g198364	OG_4551	Nvec
Hvul_g2415_1	OG_4551	Hvul
Hvul_g14723_1	OG_4551	Hvul
Hvul_g2417_1	OG_4551	Hvul
Spis_XP_022782129_1	OG_4551	Spis
Spis_XP_022801197_1	OG_4551	Spis
Spis_XP_022782151_1	OG_4551	Spis
Spis_XP_022782258_1	OG_4551	Spis
Spis_XP_022782195_1	OG_4551	Spis
Spis_XP_022782119_1	OG_4551	Spis
Spis_XP_022782221_1	OG_4551	Spis
Mlei_ML0069.g36.i1	OG_4551	Mlei
Mlei_ML0805.g1.i1	OG_4551	Mlei
Mmus_ENSMUST00000038275	OG_4554	Mmus
Dmel_FBtr0330229	OG_4554	Dmel
Nvec_v1g206419	OG_4554	Nvec
Nvec_v1g97258	OG_4554	Nvec
Nvec_NVE20352	OG_4554	Nvec
Nvec_v1g185341	OG_4554	Nvec
Hvul_g28121_1	OG_4554	Hvul
Hvul_g12223_1	OG_4554	Hvul
Spis_XP_022790050_1	OG_4554	Spis
Spis_XP_022786567_1	OG_4554	Spis
Spis_XP_022786201_1	OG_4554	Spis
Spolac_c103309_g1	OG_4554	Spolac
Spolac_c100848_g1	OG_4554	Spolac
Spolac_c103309_g1	OG_4554	Spolac
Spolac_c100848_g2	OG_4554	Spolac
Spolac_c102874_g1	OG_4554	Spolac
Tadh_TriadT57070	OG_4556	Tadh
Tadh_TriadT57071	OG_4556	Tadh
TrH2_TrispH2_002407-RA	OG_4556	TrH2
Hhon_g07503.t1	OG_4556	Hhon
HoiH23_PlH23_010967-RA	OG_4556	HoiH23
HoiH23_PlH23_003248-RA	OG_4556	HoiH23
Mmus_ENSMUST00000144479	OG_4556	Mmus
Mmus_ENSMUST00000223166	OG_4556	Mmus
Dmel_FBtr0301929	OG_4556	Dmel
Nvec_v1g83063	OG_4556	Nvec
Nvec_v1g3739	OG_4556	Nvec
Nvec_NVE22360	OG_4556	Nvec
Nvec_v1g83210	OG_4556	Nvec
Hvul_g21001_1	OG_4556	Hvul
Hvul_g20998_1	OG_4556	Hvul
Spis_XP_022787154_1	OG_4556	Spis
Mlei_ML1021.g4.i1	OG_4556	Mlei
Spolac_c105186_g1	OG_4556	Spolac
Spolac_c5999_g1	OG_4556	Spolac
Spolac_c110493_g1	OG_4556	Spolac
Tadh_wf_g6497.t1	OG_4557	Tadh
Tadh_TriadT57627	OG_4557	Tadh
Tadh_TriadT57628	OG_4557	Tadh
Tadh_wf_g5748.t1	OG_4557	Tadh
Tadh_TriadT60048	OG_4557	Tadh
TrH2_TrispH2_009694-RA	OG_4557	TrH2
TrH2_TrispH2_011736-RA	OG_4557	TrH2
TrH2_TrispH2_011737-RA	OG_4557	TrH2
TrH2_TrispH2_003724-RA	OG_4557	TrH2
TrH2_TrispH2_011300-RA	OG_4557	TrH2
Hhon_g10749.t1	OG_4557	Hhon
Hhon_g08752.t1	OG_4557	Hhon
Hhon_g03456.t1	OG_4557	Hhon
Hhon_g08750.t1	OG_4557	Hhon
Hhon_g03455.t1	OG_4557	Hhon
Hhon_g03453.t1	OG_4557	Hhon
Hhon_g08753.t1	OG_4557	Hhon
Hhon_g11386.t1	OG_4557	Hhon
Hhon_g08751.t1	OG_4557	Hhon
Hhon_g03454.t1	OG_4557	Hhon
HoiH23_PlH23_007145-RA	OG_4557	HoiH23
HoiH23_PlH23_007146-RA	OG_4557	HoiH23
HoiH23_PlH23_007147-RA	OG_4557	HoiH23
HoiH23_PlH23_007148-RA	OG_4557	HoiH23
HoiH23_PlH23_004339-RA	OG_4557	HoiH23
HoiH23_PlH23_006092-RA	OG_4557	HoiH23
Nvec_v1g213372	OG_4557	Nvec
Tadh_TriadT55789	OG_4569	Tadh
TrH2_TrispH2_005340-RA	OG_4569	TrH2
Hhon_g00973.t1	OG_4569	Hhon
HoiH23_PlH23_001642-RA	OG_4569	HoiH23
Mmus_ENSMUST00000022793	OG_4569	Mmus
Dmel_FBtr0081144	OG_4569	Dmel
Nvec_NVE24637	OG_4569	Nvec
Hvul_g22270_1	OG_4569	Hvul
Spis_XP_022796832_1	OG_4569	Spis
Mlei_ML0711.g39.i1	OG_4569	Mlei
Mlei_ML3593.g17.i1	OG_4569	Mlei
Spolac_c103665_g2	OG_4569	Spolac
Spolac_c103665_g2	OG_4569	Spolac
Tadh_TriadT52533	OG_4570	Tadh
Tadh_TriadT54331	OG_4570	Tadh
TrH2_TrispH2_000190-RA	OG_4570	TrH2
TrH2_TrispH2_003893-RA	OG_4570	TrH2
Hhon_g04481.t1	OG_4570	Hhon
Hhon_g02358.t1	OG_4570	Hhon
HoiH23_PlH23_000762-RA	OG_4570	HoiH23
HoiH23_PlH23_011057-RA	OG_4570	HoiH23
Mmus_ENSMUST00000113581	OG_4570	Mmus
Nvec_v1g195674	OG_4570	Nvec
Spis_XP_022791482_1	OG_4570	Spis
Spis_XP_022797381_1	OG_4570	Spis
Mlei_ML0737.g6.i1	OG_4570	Mlei
Mlei_ML0737.g5.i1	OG_4570	Mlei
Mlei_ML2345.g2.i1	OG_4570	Mlei
Mlei_ML0517.g9.i1	OG_4570	Mlei
Spolac_c102998_g1	OG_4570	Spolac
Spolac_c102998_g1	OG_4570	Spolac
Spolac_c102998_g1	OG_4570	Spolac
Spolac_c101963_g1	OG_4570	Spolac
Spolac_c101963_g1	OG_4570	Spolac
Spolac_c101963_g2	OG_4570	Spolac
Tadh_TriadT58114	OG_4571	Tadh
TrH2_TrispH2_000583-RA	OG_4571	TrH2
Hhon_g00105.t1	OG_4571	Hhon
HoiH23_PlH23_002828-RA	OG_4571	HoiH23
Mmus_ENSMUST00000105525	OG_4571	Mmus
Nvec_v1g104652	OG_4571	Nvec
Nvec_v1g29680	OG_4571	Nvec
Hvul_g20615_1	OG_4571	Hvul
Spis_XP_022799835_1	OG_4571	Spis
Spolac_c100299_g1	OG_4571	Spolac
Mmus_ENSMUST00000031446	OG_4574	Mmus
Mmus_ENSMUST00000119026	OG_4574	Mmus
Mmus_ENSMUST00000044441	OG_4574	Mmus
Mmus_ENSMUST00000054245	OG_4574	Mmus
Mmus_ENSMUST00000025645	OG_4574	Mmus
Dmel_FBtr0339697	OG_4574	Dmel
Spis_XP_022782624_1	OG_4574	Spis
Spolac_c103046_g3	OG_4574	Spolac
Spolac_c95232_g3	OG_4574	Spolac
Spolac_c94941_g2	OG_4574	Spolac
Spolac_c95385_g1	OG_4574	Spolac
Spolac_c103046_g6	OG_4574	Spolac
Spolac_c104587_g1	OG_4574	Spolac
Spolac_c102597_g5	OG_4574	Spolac
Spolac_c103046_g6	OG_4574	Spolac
Spolac_c103046_g8	OG_4574	Spolac
Spolac_c86821_g2	OG_4574	Spolac
Tadh_wf_g9288.t1	OG_4580	Tadh
Tadh_wf_g3891.t1	OG_4580	Tadh
Tadh_wf_g9287.t1	OG_4580	Tadh
Tadh_wf_g3889.t1	OG_4580	Tadh
Tadh_wf_g9285.t1	OG_4580	Tadh
Tadh_wf_g3890.t1	OG_4580	Tadh
Tadh_wf_g9284.t1	OG_4580	Tadh
Tadh_wf_g9286.t1	OG_4580	Tadh
Tadh_wf_g3888.t1	OG_4580	Tadh
TrH2_TrispH2_000891-RA	OG_4580	TrH2
TrH2_TrispH2_009975-RA	OG_4580	TrH2
TrH2_TrispH2_012167-RA	OG_4580	TrH2
TrH2_TrispH2_000890-RA	OG_4580	TrH2
TrH2_TrispH2_003401-RA	OG_4580	TrH2
TrH2_TrispH2_000884-RA	OG_4580	TrH2
TrH2_TrispH2_009970-RA	OG_4580	TrH2
TrH2_TrispH2_000885-RA	OG_4580	TrH2
TrH2_TrispH2_009972-RA	OG_4580	TrH2
TrH2_TrispH2_000888-RA	OG_4580	TrH2
TrH2_TrispH2_009974-RA	OG_4580	TrH2
TrH2_TrispH2_000886-RA	OG_4580	TrH2
Hhon_g07238.t1	OG_4580	Hhon
Hhon_g07236.t1	OG_4580	Hhon
Hhon_g07239.t1	OG_4580	Hhon
Hhon_g07664.t1	OG_4580	Hhon
Hhon_g07235.t1	OG_4580	Hhon
Hhon_g09920.t1	OG_4580	Hhon
Hhon_g09922.t1	OG_4580	Hhon
Hhon_g09921.t1	OG_4580	Hhon
Hhon_g09923.t1	OG_4580	Hhon
HoiH23_PlH23_011918-RA	OG_4580	HoiH23
HoiH23_PlH23_011157-RA	OG_4580	HoiH23
HoiH23_PlH23_011160-RA	OG_4580	HoiH23
HoiH23_PlH23_009151-RA	OG_4580	HoiH23
HoiH23_PlH23_011158-RA	OG_4580	HoiH23
HoiH23_PlH23_011997-RA	OG_4580	HoiH23
HoiH23_PlH23_004044-RA	OG_4580	HoiH23
HoiH23_PlH23_005684-RA	OG_4580	HoiH23
HoiH23_PlH23_011941-RA	OG_4580	HoiH23
Nvec_v1g4007	OG_4580	Nvec
Nvec_v1g90480	OG_4580	Nvec
Spis_XP_022807058_1	OG_4580	Spis
Tadh_TriadT58523	OG_4583	Tadh
TrH2_TrispH2_010828-RA	OG_4583	TrH2
TrH2_TrispH2_005350-RA	OG_4583	TrH2
Hhon_g02241.t1	OG_4583	Hhon
Hhon_g02242.t1	OG_4583	Hhon
HoiH23_PlH23_003490-RA	OG_4583	HoiH23
Mmus_ENSMUST00000116229	OG_4583	Mmus
Mmus_ENSMUST00000081933	OG_4583	Mmus
Mmus_ENSMUST00000040498	OG_4583	Mmus
Nvec_v1g103789	OG_4583	Nvec
Nvec_v1g151378	OG_4583	Nvec
Spis_XP_022787775_1	OG_4583	Spis
Spis_XP_022791119_1	OG_4583	Spis
Spis_XP_022791110_1	OG_4583	Spis
Spis_XP_022807468_1	OG_4583	Spis
Spis_XP_022807474_1	OG_4583	Spis
Spis_XP_022787724_1	OG_4583	Spis
Spolac_c101650_g5	OG_4583	Spolac
Spolac_c101650_g5	OG_4583	Spolac
Spolac_c104575_g2	OG_4583	Spolac
Spolac_c104575_g3	OG_4583	Spolac
Spolac_c99849_g1	OG_4583	Spolac
Spolac_c99849_g1	OG_4583	Spolac
Spolac_c104635_g1	OG_4583	Spolac
Spolac_c95675_g2	OG_4583	Spolac
Spolac_c104635_g1	OG_4583	Spolac
Spolac_c104635_g1	OG_4583	Spolac
Tadh_TriadT63986	OG_4584	Tadh
Tadh_TriadT23659	OG_4584	Tadh
TrH2_TrispH2_002430-RA	OG_4584	TrH2
Hhon_g08244.t1	OG_4584	Hhon
Hhon_g06258.t1	OG_4584	Hhon
HoiH23_PlH23_008789-RA	OG_4584	HoiH23
HoiH23_PlH23_003229-RA	OG_4584	HoiH23
Mmus_ENSMUST00000110351	OG_4584	Mmus
Mmus_ENSMUST00000130411	OG_4584	Mmus
Mmus_ENSMUST00000053819	OG_4584	Mmus
Dmel_FBtr0308195	OG_4584	Dmel
Nvec_v1g85456	OG_4584	Nvec
Nvec_v1g136664	OG_4584	Nvec
Nvec_v1g108976	OG_4584	Nvec
Nvec_v1g199162	OG_4584	Nvec
Nvec_v1g230980	OG_4584	Nvec
Nvec_v1g26678	OG_4584	Nvec
Hvul_g29130_1	OG_4584	Hvul
Hvul_g26616_1	OG_4584	Hvul
Hvul_g2323_1	OG_4584	Hvul
Hvul_g29527_1	OG_4584	Hvul
Spis_XP_022799122_1	OG_4584	Spis
Spis_XP_022780528_1	OG_4584	Spis
Spis_XP_022796108_1	OG_4584	Spis
Spis_XP_022780165_1	OG_4584	Spis
Mlei_ML1207.g45.i1	OG_4584	Mlei
Mlei_ML3233.g1.i1	OG_4584	Mlei
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c112772_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c100948_g1	OG_4584	Spolac
Spolac_c103599_g3	OG_4584	Spolac
Spolac_c103599_g3	OG_4584	Spolac
Spolac_c103599_g3	OG_4584	Spolac
Spolac_c103599_g3	OG_4584	Spolac
Spolac_c103599_g3	OG_4584	Spolac
Spolac_c103599_g3	OG_4584	Spolac
Tadh_wf_g3280.t1	OG_4586	Tadh
Tadh_wf_g12128.t1	OG_4586	Tadh
Tadh_TriadT58778	OG_4586	Tadh
Tadh_TriadT54494	OG_4586	Tadh
Tadh_TriadT62788	OG_4586	Tadh
Tadh_TriadT58779	OG_4586	Tadh
Tadh_TriadT58781	OG_4586	Tadh
Tadh_TriadT35067	OG_4586	Tadh
Tadh_TriadT58780	OG_4586	Tadh
Tadh_wf_g3279.t1	OG_4586	Tadh
TrH2_TrispH2_001221-RA	OG_4586	TrH2
TrH2_TrispH2_012054-RA	OG_4586	TrH2
TrH2_TrispH2_011971-RA	OG_4586	TrH2
TrH2_TrispH2_011972-RA	OG_4586	TrH2
TrH2_TrispH2_012073-RA	OG_4586	TrH2
TrH2_TrispH2_012183-RA	OG_4586	TrH2
TrH2_TrispH2_001219-RA	OG_4586	TrH2
TrH2_TrispH2_010154-RA	OG_4586	TrH2
TrH2_TrispH2_011993-RA	OG_4586	TrH2
TrH2_TrispH2_012074-RA	OG_4586	TrH2
TrH2_TrispH2_012053-RA	OG_4586	TrH2
TrH2_TrispH2_010155-RA	OG_4586	TrH2
TrH2_TrispH2_001220-RA	OG_4586	TrH2
TrH2_TrispH2_012186-RA	OG_4586	TrH2
TrH2_TrispH2_011973-RA	OG_4586	TrH2
TrH2_TrispH2_012202-RA	OG_4586	TrH2
Hhon_g04201.t1	OG_4586	Hhon
Hhon_g04131.t1	OG_4586	Hhon
Hhon_g04200.t1	OG_4586	Hhon
Hhon_g08278.t1	OG_4586	Hhon
Hhon_g08275.t1	OG_4586	Hhon
Hhon_g08276.t1	OG_4586	Hhon
Hhon_g04202.t1	OG_4586	Hhon
Hhon_g08277.t1	OG_4586	Hhon
Hhon_g11414.t1	OG_4586	Hhon
Hhon_g07865.t1	OG_4586	Hhon
Hhon_g04129.t1	OG_4586	Hhon
Hhon_g04130.t1	OG_4586	Hhon
HoiH23_PlH23_011350-RA	OG_4586	HoiH23
HoiH23_PlH23_003057-RA	OG_4586	HoiH23
HoiH23_PlH23_003056-RA	OG_4586	HoiH23
HoiH23_PlH23_011998-RA	OG_4586	HoiH23
HoiH23_PlH23_011352-RA	OG_4586	HoiH23
HoiH23_PlH23_012011-RA	OG_4586	HoiH23
HoiH23_PlH23_011349-RA	OG_4586	HoiH23
HoiH23_PlH23_011935-RA	OG_4586	HoiH23
HoiH23_PlH23_011348-RA	OG_4586	HoiH23
HoiH23_PlH23_011084-RA	OG_4586	HoiH23
HoiH23_PlH23_011083-RA	OG_4586	HoiH23
HoiH23_PlH23_007215-RA	OG_4586	HoiH23
HoiH23_PlH23_010386-RA	OG_4586	HoiH23
HoiH23_PlH23_007216-RA	OG_4586	HoiH23
HoiH23_PlH23_007218-RA	OG_4586	HoiH23
HoiH23_PlH23_007219-RA	OG_4586	HoiH23
HoiH23_PlH23_011347-RA	OG_4586	HoiH23
HoiH23_PlH23_011346-RA	OG_4586	HoiH23
HoiH23_PlH23_003055-RA	OG_4586	HoiH23
HoiH23_PlH23_011351-RA	OG_4586	HoiH23
Mmus_ENSMUST00000098263	OG_4586	Mmus
Mmus_ENSMUST00000098264	OG_4586	Mmus
Nvec_NVE19835	OG_4586	Nvec
Spis_XP_022780645_1	OG_4586	Spis
Spis_XP_022800552_1	OG_4586	Spis
Mlei_ML0157.g39.i1	OG_4586	Mlei
Mmus_ENSMUST00000037526	OG_4591	Mmus
Mmus_ENSMUST00000100330	OG_4591	Mmus
Nvec_v1g244932	OG_4591	Nvec
Nvec_NVE11304	OG_4591	Nvec
Spis_XP_022789149_1	OG_4591	Spis
Spis_XP_022790585_1	OG_4591	Spis
Spis_XP_022789123_1	OG_4591	Spis
Spis_XP_022790583_1	OG_4591	Spis
Spis_XP_022807974_1	OG_4591	Spis
Spis_XP_022789121_1	OG_4591	Spis
Spis_XP_022807977_1	OG_4591	Spis
Spis_XP_022810060_1	OG_4591	Spis
Spis_XP_022810058_1	OG_4591	Spis
Spis_XP_022787868_1	OG_4591	Spis
Spis_XP_022807979_1	OG_4591	Spis
Spis_XP_022807976_1	OG_4591	Spis
Spis_XP_022789150_1	OG_4591	Spis
Spis_XP_022789126_1	OG_4591	Spis
Spis_XP_022807975_1	OG_4591	Spis
Spolac_c89894_g1	OG_4591	Spolac
Tadh_TriadT60944	OG_4594	Tadh
Tadh_TriadT60945	OG_4594	Tadh
TrH2_TrispH2_006973-RA	OG_4594	TrH2
Hhon_g05434.t1	OG_4594	Hhon
HoiH23_PlH23_009745-RA	OG_4594	HoiH23
Mmus_ENSMUST00000033427	OG_4594	Mmus
Mmus_ENSMUST00000114239	OG_4594	Mmus
Mmus_ENSMUST00000015449	OG_4594	Mmus
Mmus_ENSMUST00000100070	OG_4594	Mmus
Dmel_FBtr0084301	OG_4594	Dmel
Dmel_FBtr0330388	OG_4594	Dmel
Dmel_FBtr0330381	OG_4594	Dmel
Nvec_NVE6359	OG_4594	Nvec
Nvec_v1g241576	OG_4594	Nvec
Nvec_NVE5319	OG_4594	Nvec
Nvec_v1g145248	OG_4594	Nvec
Nvec_v1g159822	OG_4594	Nvec
Hvul_g7009_1	OG_4594	Hvul
Spis_XP_022781136_1	OG_4594	Spis
Spis_XP_022803976_1	OG_4594	Spis
Mlei_ML0794.g2.i1	OG_4594	Mlei
Spolac_c98982_g1	OG_4594	Spolac
Spolac_c104110_g1	OG_4594	Spolac
Nvec_v1g48148	OG_4599	Nvec
Nvec_v1g131647	OG_4599	Nvec
Nvec_v1g129797	OG_4599	Nvec
Nvec_v1g65317	OG_4599	Nvec
Nvec_v1g48144	OG_4599	Nvec
Nvec_v1g219392	OG_4599	Nvec
Nvec_v1g55996	OG_4599	Nvec
Spis_XP_022797454_1	OG_4599	Spis
Tadh_TriadT8990	OG_4600	Tadh
TrH2_TrispH2_007301-RA	OG_4600	TrH2
Hhon_g04119.t1	OG_4600	Hhon
HoiH23_PlH23_003047-RA	OG_4600	HoiH23
Mmus_ENSMUST00000036884	OG_4600	Mmus
Nvec_v1g19278	OG_4600	Nvec
Hvul_g30955_1	OG_4600	Hvul
Spis_XP_022780365_1	OG_4600	Spis
Spolac_c102282_g1	OG_4600	Spolac
Mmus_ENSMUST00000043050	OG_4604	Mmus
Mmus_ENSMUST00000070890	OG_4604	Mmus
Mmus_ENSMUST00000040110	OG_4604	Mmus
Mmus_ENSMUST00000053017	OG_4604	Mmus
Mmus_ENSMUST00000078686	OG_4604	Mmus
Mmus_ENSMUST00000099546	OG_4604	Mmus
Mmus_ENSMUST00000027249	OG_4604	Mmus
Dmel_FBtr0300716	OG_4604	Dmel
Dmel_FBtr0079082	OG_4604	Dmel
Dmel_FBtr0080947	OG_4604	Dmel
Nvec_v1g93663	OG_4604	Nvec
Nvec_v1g155125	OG_4604	Nvec
Nvec_v1g219850	OG_4604	Nvec
Nvec_v1g24654	OG_4604	Nvec
Nvec_v1g79982	OG_4604	Nvec
Nvec_v1g209434	OG_4604	Nvec
Nvec_v1g213054	OG_4604	Nvec
Hvul_g22379_1	OG_4604	Hvul
Hvul_g1718_1	OG_4604	Hvul
Hvul_g22372_1	OG_4604	Hvul
Hvul_g24108_1	OG_4604	Hvul
Hvul_g22382_1	OG_4604	Hvul
Hvul_g25105_1	OG_4604	Hvul
Hvul_g12992_1	OG_4604	Hvul
Hvul_g22378_1	OG_4604	Hvul
Spis_XP_022777724_1	OG_4604	Spis
Spis_XP_022789531_1	OG_4604	Spis
Spis_XP_022793760_1	OG_4604	Spis
Spis_XP_022798735_1	OG_4604	Spis
Spis_XP_022799085_1	OG_4604	Spis
Spis_XP_022795886_1	OG_4604	Spis
Spis_XP_022781036_1	OG_4604	Spis
Spis_XP_022805347_1	OG_4604	Spis
Spis_XP_022797726_1	OG_4604	Spis
Spis_XP_022789372_1	OG_4604	Spis
Mlei_ML0101.g22.i1	OG_4604	Mlei
Mlei_ML0788.g3.i1	OG_4604	Mlei
Mlei_ML0156.g23.i1	OG_4604	Mlei
Mlei_ML4245.g2.i1	OG_4604	Mlei
Mlei_ML0760.g16.i1	OG_4604	Mlei
Mlei_ML4513.g10.i1	OG_4604	Mlei
Mlei_ML2582.g30.i1	OG_4604	Mlei
Mlei_ML3274.g14.i1	OG_4604	Mlei
Mlei_ML0872.g14.i1	OG_4604	Mlei
Mlei_ML0711.g42.i1	OG_4604	Mlei
Mlei_ML0163.g64.i1	OG_4604	Mlei
Mlei_ML0711.g40.i1	OG_4604	Mlei
Mlei_ML2582.g26.i1	OG_4604	Mlei
Mlei_ML2582.g27.i1	OG_4604	Mlei
Mlei_ML2213.g30.i1	OG_4604	Mlei
Mlei_ML3274.g42.i1	OG_4604	Mlei
Mlei_ML0471.g7.i1	OG_4604	Mlei
Mlei_ML0297.g2.i1	OG_4604	Mlei
Mlei_ML2582.g28.i1	OG_4604	Mlei
Mlei_ML0711.g41.i1	OG_4604	Mlei
Mlei_ML0683.g6.i1	OG_4604	Mlei
Mlei_ML1740.g7.i1	OG_4604	Mlei
Mlei_ML0123.g9.i1	OG_4604	Mlei
Mlei_ML0744.g10.i1	OG_4604	Mlei
Mlei_ML1381.g12.i1	OG_4604	Mlei
Mlei_ML0744.g9.i1	OG_4604	Mlei
Mlei_ML0744.g11.i1	OG_4604	Mlei
Mlei_ML1608.g4.i1	OG_4604	Mlei
Mlei_ML2574.g6.i1	OG_4604	Mlei
Mlei_ML1022.g26.i1	OG_4604	Mlei
Mlei_ML2582.g29.i1	OG_4604	Mlei
Spolac_c93205_g1	OG_4604	Spolac
Spolac_c81482_g1	OG_4604	Spolac
Spolac_c96379_g1	OG_4604	Spolac
Spolac_c96379_g2	OG_4604	Spolac
Spolac_c96379_g2	OG_4604	Spolac
Spolac_c85912_g1	OG_4604	Spolac
Spolac_c96879_g1	OG_4604	Spolac
Spolac_c91306_g2	OG_4604	Spolac
Tadh_TriadT53655	OG_4605	Tadh
TrH2_TrispH2_002360-RA	OG_4605	TrH2
Hhon_g01479.t1	OG_4605	Hhon
HoiH23_PlH23_001967-RA	OG_4605	HoiH23
Spolac_c100725_g1	OG_4605	Spolac
Tadh_TriadT58453	OG_4608	Tadh
Tadh_TriadT61749	OG_4608	Tadh
TrH2_TrispH2_007819-RA	OG_4608	TrH2
Hhon_g03331.t1	OG_4608	Hhon
HoiH23_PlH23_003773-RA	OG_4608	HoiH23
Mmus_ENSMUST00000068700	OG_4608	Mmus
Nvec_v1g100139	OG_4608	Nvec
Hvul_g24645_1	OG_4608	Hvul
Spis_XP_022792946_1	OG_4608	Spis
Mlei_ML0030.g12.i1	OG_4608	Mlei
Tadh_TriadT19410	OG_4609	Tadh
TrH2_TrispH2_000007-RA	OG_4609	TrH2
Hhon_g04025.t1	OG_4609	Hhon
HoiH23_PlH23_000857-RA	OG_4609	HoiH23
Mmus_ENSMUST00000110416	OG_4609	Mmus
Dmel_FBtr0084016	OG_4609	Dmel
Nvec_v1g120073	OG_4609	Nvec
Hvul_g11652_1	OG_4609	Hvul
Hvul_g13845_1	OG_4609	Hvul
Spis_XP_022797676_1	OG_4609	Spis
Mlei_ML3061.g27.i1	OG_4609	Mlei
Spolac_c99917_g2	OG_4609	Spolac
Spolac_c86191_g2	OG_4609	Spolac
Tadh_wf_g2209.t1	OG_4610	Tadh
Tadh_TriadT63658	OG_4610	Tadh
Tadh_TriadT52869	OG_4610	Tadh
TrH2_TrispH2_002627-RA	OG_4610	TrH2
TrH2_TrispH2_002628-RA	OG_4610	TrH2
TrH2_TrispH2_004188-RA	OG_4610	TrH2
Hhon_g05320.t1	OG_4610	Hhon
Hhon_g05318.t1	OG_4610	Hhon
Hhon_g05319.t1	OG_4610	Hhon
HoiH23_PlH23_008333-RA	OG_4610	HoiH23
HoiH23_PlH23_008334-RA	OG_4610	HoiH23
Mmus_ENSMUST00000109896	OG_4610	Mmus
Mmus_ENSMUST00000085314	OG_4610	Mmus
Mmus_ENSMUST00000184271	OG_4610	Mmus
Dmel_FBtr0310625	OG_4610	Dmel
Nvec_NVE9608	OG_4610	Nvec
Hvul_g15350_1	OG_4610	Hvul
Spis_XP_022794324_1	OG_4610	Spis
Tadh_TriadT27805	OG_4611	Tadh
TrH2_TrispH2_000546-RA	OG_4611	TrH2
Hhon_g00144.t1	OG_4611	Hhon
HoiH23_PlH23_009031-RA	OG_4611	HoiH23
Mmus_ENSMUST00000109611	OG_4611	Mmus
Mmus_ENSMUST00000074171	OG_4611	Mmus
Mmus_ENSMUST00000161028	OG_4611	Mmus
Nvec_v1g86315	OG_4611	Nvec
Hvul_g22919_1	OG_4611	Hvul
Hvul_g22922_1	OG_4611	Hvul
Hvul_g32756_1	OG_4611	Hvul
Hvul_g22917_1	OG_4611	Hvul
Hvul_g22925_1	OG_4611	Hvul
Hvul_g22923_1	OG_4611	Hvul
Hvul_g22924_1	OG_4611	Hvul
Hvul_g5610_1	OG_4611	Hvul
Hvul_g4473_1	OG_4611	Hvul
Hvul_g22920_1	OG_4611	Hvul
