	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
TrH2_peptidergic_omicron	0.0	0.0014066741747070172	0.0	0.0	0.00034137379221390647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03524973641678827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9593054504695786	0.019052754594482108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014173615716536076	0.0	0.0	0.000967963128947349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010866724357395559	0.0	0.0	0.0	0.0	0.0024937042081324386	0.0	0.0	0.0	0.0	0.0	0.908259383870939	0.015692021465326486	0.0	0.0	0.0	0.0	0.0	5.7129236517481694e-05	0.0	0.0	0.0	0.0	0.0	0.0005583365900355006	0.0	0.0	0.0	0.027593328071296677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010653556972556051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9250091876209829	0.0	0.0	0.0002502591238819834	0.0	0.0	0.0	0.0	0.0016455976011257418	0.0	0.0
TrH2_peptidergic_progenitors	0.0	0.00040750622323895805	0.0	0.0007587828850088745	0.01703831315624565	0.5004519558311173	0.0	0.0	0.005172620330070883	0.011504016469827663	0.0	0.00762890700014056	0.0	0.0360321153201966	0.0	0.0	0.0	0.0003745929082303685	0.007376314366407712	0.0	4.414262085348884e-05	0.0	0.018821825441921923	0.19096230471213874	0.0	0.0	0.07086135360549557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004434634763977029	0.0003508271024232642	1.189227595912904e-05	0.4266866100475495	0.0	0.0	0.0	0.004973580557021154	0.0	0.016414010686247666	0.0002114054213612048	0.007768326191185197	0.0	0.0	0.026090436144652732	0.0	0.0	0.0030744140095656574	0.0	0.0	0.007985089770516002	0.0	0.0	0.016424859941800544	0.0	0.0	0.3873313529851316	0.0	0.0	0.0	0.0015208886224528117	0.0	0.0	0.0	0.0	0.00023703243877884174	9.108359935835118e-05	0.0	0.0	0.0006691533591762399	0.04073748335790727	0.4049082089188958	0.0	0.0	0.0	0.0059490465308718755	0.0	0.01430220698282082	0.0	0.0	0.026622034722257	0.0	0.0	0.0009084140515948341	0.0	0.005060988020376743	0.0	0.0	0.0	0.41483724905855435	0.0	0.0	0.023171527577806748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_theta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07861547404666719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015482974445819742	0.90691188617391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021857490179406007	0.0	0.0	0.0031019610552878493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007009657089601785	0.0	0.0	0.004307701906857891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9210169425392165	0.697975868047517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026970692556263593	0.0	0.0	0.0	4.1170833347711015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9536751072839806	0.0	0.37061314462331024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004848140708163117	0.0	0.0
TrH2_peptidergic_zeta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004440238961208469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013304887872087785	0.0	0.0	0.0	0.0	0.013525741860198547	0.0	0.9806039035736747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006821215454992067	0.0	0.001305186028417538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012625201769034266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9893256632671952	0.0023510473525061508	0.0	0.0	0.0	0.0	0.0	0.007245276567078607	0.0	0.0	2.7230504152558495e-05	0.001372365930375796	0.0	0.0	0.0	0.0	0.0	0.010739220916687112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025120025629516717	0.0	0.0	0.0	0.004048005111776597	0.0	0.9941488332096393	0.0001322820650079341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069783210204792685	0.0	0.0
TrH2_trans_epithelia_dorsal_ventral	0.18301115435383417	0.0	0.0	0.0021536220307084818	0.007042709904534974	0.3099188184611411	0.00477971883411007	0.0	0.0	0.002543387500820816	0.0	0.0	0.0	0.010096605718283136	0.0	0.0	0.006568745054104059	0.0027610015664661525	0.0018945469752473451	0.0	0.0	0.000313250572957301	0.012288949170091271	0.008897844208570267	0.005225451786299897	0.002607162031847167	0.31015848248946437	0.0007771750242493516	0.0002963263447526165	0.01020798377399597	0.0006574141094757738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09781842399669678	0.0008919615729418176	0.001058071345293452	0.39908611307815456	0.006714479010331519	0.0	0.006356942797284227	0.0	0.009344064775725393	0.00269383882145591	0.0	0.0	0.0	0.0	0.01357701816741505	0.0	0.0	0.009092764281176585	0.0003371168164451684	0.0	0.0037004401589317906	0.0	0.0	0.012445058180792501	0.0005249109721891538	0.0	0.0001704634446591982	5.734188328270649e-05	0.02820422397308308	0.005593987145834674	0.04167270140670106	0.0	0.0006376735791601746	0.00034372203240562086	0.0	0.0	0.06235453252908941	0.0	0.12430003656922382	0.003346024686748583	0.09912057912270425	0.31123013151281803	0.00626589614728979	0.0	0.0	0.0	0.009680020156718382	0.00244581489348629	0.0	0.0	0.0035232939790175405	0.0	0.0	0.004479194959934808	0.0004581498721870093	0.002404123247541734	0.0008252898381994392	0.0	0.0	0.0005569877079352139	0.0003098090788558217	0.005308363403408069	0.025219442595219493	0.0	0.0005438055607101902	0.002537099783801787	0.0	0.0	0.0	0.0	0.08467293235954867	0.003521027575370142	0.0
TrH2_trans_epithelia_ventral_peptidergic	0.0029069417608269584	0.001910083182223701	0.0008006683660753819	0.011104912019949226	0.020453328018754567	0.17364895430054178	0.0	0.0	0.0	0.061167383159940227	0.014000733626193595	0.008995626450116801	0.055114799049815505	0.07045165529958337	0.0	0.0	0.0829705013749748	0.0	0.0	0.0	0.0016532222085153371	0.04401001491127392	0.023434338096496095	0.05238579179949161	0.01222458336456769	0.0	0.11503102817622612	0.0	0.0	0.0021376010102319588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0410547073928306	0.003674294633463195	0.008823170496619931	0.18998665398497355	0.0	0.0	0.0	0.0	0.0	0.048681988341960136	0.011431028433129035	0.018799481724627806	0.02793265221096908	0.09665584158128915	0.0735804213532231	0.0	0.0	0.08140453005371075	0.01674819532006168	0.0	0.0	0.0	0.0	0.018333294085449515	0.05907802931564626	0.022453376915056743	0.0030094885130612717	0.0	0.020082366557458	0.0	0.0033083112895659003	0.0	0.0	0.00031563702002824714	0.0	0.0	0.0012800392841928981	0.0	0.0026865191064629514	0.01219813053980165	0.10558266817705399	0.1095726100330843	0.0	0.0	0.0	0.0	0.0	0.05804518829478483	0.01123412161205541	0.0724842848077994	0.05084331426285389	0.0	0.0	0.07355043130665773	0.0	0.0	0.02132573085957298	0.0	0.02079143996100198	0.0012521822821739408	0.0	0.0	0.0593730261760082	0.0	0.0	0.0014876797188167184	0.0	0.0	0.0	0.0	0.001256334023178744	0.0	0.0
TrH2_trans_fibre_epithelia	0.056760840394383456	0.0	0.0	0.0	0.0	0.0	0.5653655833467391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014871496883089599	0.05879852489020683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004464889656851951	0.0	0.0	0.00029327163390187305	0.6028090772951571	0.0	0.0004458233950288573	0.0	0.002822049559824867	0.0	0.0	0.0	0.0	0.0	0.0067377075443951955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017140089638026536	0.00018497848874134885	0.0	0.0	0.0	0.0	0.0076330011652091054	0.0	0.005349531097699415	0.0	0.0010848384640735147	0.0	0.59342169989367	0.018418439557686715	0.00048399327848483274	0.0	0.013257158797580389	0.0	0.0	0.0	0.0042998799327033915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021929893632643056	0.005169562366013598	0.0	0.0008201149283657893	0.0	0.002576110008630297	0.0	0.0	0.012131578757928071	0.00803112697467386	0.0
TrH2_trans_fibre_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.21786680526560326	0.16770644747772687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10148143771001963	0.028976106899161108	0.0	0.0010775060344164436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2342078503444402	0.15420994612504638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16985755544484457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004328206340407436	0.0	0.19940935733302403	0.007872790768826356	0.1907890586733667	0.0	0.0	0.0	0.0	0.0015841618614340432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05039685265381341	0.0	0.0027808299017104457	0.0	0.0	0.0	0.0	0.001418510605920733	0.0	0.0
TrH2_trans_lipophil_1_epithelia	0.0	0.03360563890424514	0.0009439731113788004	0.04286116745565105	0.0	0.10270753603374484	0.0	0.0	0.3162802718312441	0.0	0.01797224158171208	0.0014742574185411669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002425846366166304	0.015816605074966256	0.0	0.0006697628041103398	0.0	0.0	5.9378160723062964e-05	0.0	0.0	0.07858425625026083	0.021355506471509387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029725270034750007	0.048980585299109786	4.977278751149001e-05	0.07417377251823296	0.0	0.004085180972058105	0.0	0.33008724950188056	0.0	0.0	0.01800955910269738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03711713325023369	0.0	0.0	0.0	0.0	7.091475956366888e-05	0.0	0.0	0.0003148377178753936	0.03590842424243787	0.008670509161324154	0.0001036950140254714	0.0	0.0	0.026414662892254293	0.00198892980152243	0.09243855684019839	0.0	0.0	0.000184347389592148	0.34701541382660356	0.0	0.0	0.01720035266402622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03693695196840688	0.0	0.0	0.0	0.0	0.0	0.0	0.0020703384487013015	0.023297589096370246	0.0	0.025759184658512506	0.001959944588234036	0.0	0.0	0.0
TrH2_trans_lipophil_1_fibre	0.0	0.0	0.0	0.0	0.0	0.0	0.44691882167982294	0.0	0.12121302189892967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030215197486035794	0.0	0.0005544190298246673	0.0036249640740097077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642021585681304	0.0	0.0	0.09990860272495725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059256055408667026	0.0	0.0	0.0007612577053150451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3402473632037216	0.014467566392417096	0.0	0.07911222605916556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005133991377767822	0.0	0.0	0.0006786782497174967	0.22235269199155205	0.021899977900164333	0.0009939626356785395	0.001572246957471709	0.00953800645519617	0.0
TrH2_trans_lipophil_1_gland	0.0	0.0	0.0	0.00019599373825728727	0.0	0.0	0.0	0.4762990333091123	0.06960423687943015	0.0	0.0	0.0	0.0	0.0	0.007149084395076104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003007309899479237	0.006256047503249543	0.000413282457322072	0.28050128886568104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041090514411995846	0.0	0.00019997219784349707	0.0	0.5483834277191021	0.0025988064359921993	0.10048632473966035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003874366487144907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072339909715467745	0.02168913327682263	0.00039116945540229933	0.2035614785820074	0.0	0.0	0.0	0.00047688614139202443	0.0	0.0	0.0	0.0	0.4908008678339408	0.05424946467020575	0.0	0.0	0.0	0.0	0.0	0.0027350726484432464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008497655770729095	0.008078582314078474	0.00031799242053050133	0.0	0.28088219837564493	0.000659433613863827	0.00011644535769728926	0.00225902022636768	0.0
TrH2_unknown_1	0.0014898599249099282	0.001557903246420161	0.0	0.0	0.0	0.000122818935713904	0.006191276004747414	0.00817615419122862	0.00814141193418581	0.002379248009105114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004388708567530228	0.0	0.0	0.0	0.0005612043003728236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010448887944724422	0.0007169139876197344	0.0	0.00019054259713033398	0.005425844875761014	0.004972571746687554	0.0	0.0	0.002132041880534657	0.002528390298442914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009589996114402028	0.0	0.0	0.0	0.004859785527412948	8.694743448112024e-05	0.013066472987483172	0.0	0.0	0.004595025915869858	0.017845356122319796	0.9612352533613858	0.0	0.0010315808463215303	0.0	0.0018790751626959756	0.0	0.0	0.006561311786072332	0.0	0.0	0.0024830696548335603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9753715546575228
TrH2_unknown_2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9472696538678148	0.02713233768633279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076793012139769095	0.004491238946836056	0.0	0.054957267039143665	0.0	0.0003704494038771709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005838875823391126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008720149117719591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011832683568836093	0.027712935790605846	0.0024749398010242445	0.0021622225251019082	0.0	0.0	0.001763526210529425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_unknown_2.2	0.003256707656082162	0.0	0.0	0.0016882423613559711	0.001157388684322608	0.0005441167589305246	0.0	0.0008256861481980068	0.0003450615163094056	0.006249410154353446	0.0	0.0	0.0	0.0	0.0032042695054513982	0.0	0.0	0.0020232388011811797	0.00218493717123728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007712492303662184	0.0	0.0	0.0	0.0	0.011636485794809883	0.9402085662407156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015421497201133154	0.2870940648723098	0.003203519686994438	0.09549531356098666	0.0	0.05767689476806753	0.0	0.0	0.0	4.8531712573466175e-05	0.0	0.0	0.0	0.0	0.0	0.0029901695970866787	0.0	0.0	0.0	0.0	0.0010311700004520183	0.0	0.0	0.0	0.0	0.0	0.004135286890987428	0.0	0.0	0.0	0.007172453716476844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046515230852902983	0.2391011275460843	0.0008827149600364129	0.004185338547076082	0.0012173750335837201	0.0	0.31192584043487803	0.0	0.00011413302149674616	0.0	0.0	0.0	0.0	0.0028495471225321515	0.0	0.0	0.0	0.001624548469948197	0.0	0.0	0.0	0.005880510953049232	0.0	0.0	0.0005984714045191169	0.0	0.019387309889182247	0.0002003346890966879	0.0	0.0	0.00020331332044660658	0.0	0.0	0.0	0.0
TrH2_unknown_2.3	0.0005246480801202979	0.0	0.0	0.0	0.0006861104445050096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005343291429476013	0.0	0.0	0.0	0.0	0.1913994834677545	0.00011886196493102019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004086925348993579	0.014364200603890726	0.0	0.04942722751613404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010809337432027703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01918384953695101	0.0810435847367965	0.008011048289891434	0.002285265501230405	0.0	0.0	0.00043678513578273605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001754648295014471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
