	Tadh_epithelia_dorsal	Tadh_epithelia_gland_like	Tadh_epithelia_unknown_1	Tadh_epithelia_unknown_2	Tadh_epithelia_unknown_3	Tadh_epithelia_ventral	Tadh_fibre	Tadh_gland_1	Tadh_lipophil	Tadh_peptidergic_alpha	Tadh_peptidergic_beta	Tadh_peptidergic_delta	Tadh_peptidergic_epsilon	Tadh_peptidergic_eta	Tadh_peptidergic_gamma	Tadh_peptidergic_gamma_like	Tadh_peptidergic_iota	Tadh_peptidergic_kappa	Tadh_peptidergic_lambda	Tadh_peptidergic_mu	Tadh_peptidergic_mu_like	Tadh_peptidergic_nu	Tadh_peptidergic_omicron	Tadh_peptidergic_progenitors	Tadh_peptidergic_theta	Tadh_peptidergic_zeta	Tadh_trans_epithelia_dorsal_ventral	Tadh_trans_fibre_gland	Tadh_trans_gland_epithelia	Tadh_trans_lipophil_1_epithelia	Tadh_trans_lipophil_1_gland	Tadh_unknown_2.1	Tadh_unknown_2.2	TrH2_epithelia_dorsal	TrH2_epithelia_dorsal_like	TrH2_epithelia_gland_like	TrH2_epithelia_unknown_1	TrH2_epithelia_ventral	TrH2_fibre	TrH2_gland_1	TrH2_lipophil	TrH2_peptidergic_alpha	TrH2_peptidergic_beta	TrH2_peptidergic_delta	TrH2_peptidergic_epsilon	TrH2_peptidergic_eta	TrH2_peptidergic_gamma	TrH2_peptidergic_gamma_like	TrH2_peptidergic_iota	TrH2_peptidergic_iota_like	TrH2_peptidergic_kappa	TrH2_peptidergic_lambda	TrH2_peptidergic_mu	TrH2_peptidergic_mu_like	TrH2_peptidergic_nu	TrH2_peptidergic_omicron	TrH2_peptidergic_progenitors	TrH2_peptidergic_theta	TrH2_peptidergic_zeta	TrH2_trans_epithelia_dorsal_ventral	TrH2_trans_epithelia_ventral_peptidergic	TrH2_trans_fibre_epithelia	TrH2_trans_fibre_gland	TrH2_trans_lipophil_1_epithelia	TrH2_trans_lipophil_1_fibre	TrH2_trans_lipophil_1_gland	TrH2_unknown_1	TrH2_unknown_2.1	TrH2_unknown_2.2	TrH2_unknown_2.3	TrH2_unknown_2.4	Hhon_epithelia_dorsal	Hhon_epithelia_gland_like	Hhon_epithelia_unknown	Hhon_epithelia_ventral	Hhon_fibre	Hhon_gland_1	Hhon_gland_1_like	Hhon_lipophil_1	Hhon_lipophil_2	Hhon_peptidergic_alpha	Hhon_peptidergic_beta	Hhon_peptidergic_delta	Hhon_peptidergic_epsilon	Hhon_peptidergic_epsilon_like	Hhon_peptidergic_eta	Hhon_peptidergic_gamma	Hhon_peptidergic_gamma_like	Hhon_peptidergic_iota	Hhon_peptidergic_iota_like	Hhon_peptidergic_kappa	Hhon_peptidergic_lambda	Hhon_peptidergic_mu	Hhon_peptidergic_mu_like	Hhon_peptidergic_omicron	Hhon_peptidergic_other_1	Hhon_peptidergic_other_2	Hhon_peptidergic_progenitors	Hhon_peptidergic_theta	Hhon_peptidergic_theta_like	Hhon_peptidergic_zeta	Hhon_trans_epithelia_dorsal_ventral	Hhon_trans_fibre_gland	Hhon_trans_gland_epithelia_dorsal	Hhon_trans_gland_epithelia_ventral	Hhon_trans_lipophil_1_epithelia	Hhon_trans_lipophil_1_gland	Hhon_trans_lipophil_2_epithelia	Hhon_unknown_1	HoiH23_epithelia_dorsal	HoiH23_epithelia_gland_like	HoiH23_epithelia_unknown	HoiH23_epithelia_ventral	HoiH23_fibre_1	HoiH23_fibre_2	HoiH23_gland_1	HoiH23_lipophil_1	HoiH23_lipophil_2	HoiH23_peptidergic_alpha	HoiH23_peptidergic_beta	HoiH23_peptidergic_epsilon	HoiH23_peptidergic_eta	HoiH23_peptidergic_gamma	HoiH23_peptidergic_gamma_like	HoiH23_peptidergic_iota	HoiH23_peptidergic_kappa	HoiH23_peptidergic_lambda	HoiH23_peptidergic_mu	HoiH23_peptidergic_mu_like	HoiH23_peptidergic_nu	HoiH23_peptidergic_progenitors	HoiH23_peptidergic_theta	HoiH23_peptidergic_zeta	HoiH23_peptidergic_zeta_like	HoiH23_trans_fibre_gland	HoiH23_trans_gland_epithelia_dorsal	HoiH23_trans_gland_epithelia_ventral	HoiH23_trans_lipophil_1_epithelia	HoiH23_trans_lipophil_1_fibre	HoiH23_trans_lipophil_1_gland	HoiH23_trans_lipophil_1_lipophil_2	HoiH23_trans_lipophil_2_epithelia	HoiH23_trans_lipophil_2_gland	HoiH23_unknown_1
TrH2_peptidergic_omicron	0.0	0.009888919448190332	0.0	0.0	0.0014508386169091027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03524973641678827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9593054504695788	0.020767502507985494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625109241889261	0.0	0.0	0.006914352969615907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010866724357395559	0.0	0.0	0.0	0.0	0.009775320495879161	0.0	0.0	0.0	0.0	0.0	0.908259383870939	0.015692021465326483	0.0	0.0	0.0	0.0	0.0	0.00020280878963706002	0.0	0.0	0.0	0.0	0.0	0.0013958414750887514	0.0	0.0	0.0	0.0472183862562992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010653556972556051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9250091876209829	0.0	0.0	0.0003753886858229751	0.0	0.0	0.0	0.0	0.006384918692367879	0.0	0.0
TrH2_peptidergic_progenitors	0.0	0.0008880882222865703	0.0	0.0007587828850088745	0.01703831315624564	0.5004519558311173	0.0	0.0	0.005172620330070883	0.011504016469827663	0.0	0.00762890700014056	0.0	0.0360321153201966	0.0	0.0	0.0	0.0003745929082303685	0.007376314366407712	0.0	0.00010505943763130343	0.0	0.018821825441921923	0.2081489121362312	0.0	0.0	0.07086135360549557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00443463476397703	0.0003508271024232642	8.954883797224165e-05	0.4266866100475495	0.0	0.0	0.0	0.004973580557021154	0.0	0.03846452205547159	0.0006574708604333469	0.007768326191185197	0.0	0.0	0.026090436144652732	0.0	0.0	0.004723887369138656	0.0	0.0	0.007985089770516002	0.0	0.0	0.016424859941800544	0.0	0.0	0.4338111153433476	0.0	0.0	0.0	0.005399154609707481	0.0	0.0	0.0	0.0	0.00023703243877884174	0.00022770899839587796	0.0	0.0	0.0006691533591762399	0.04073748335790727	0.4049082089188958	0.0	0.0	0.0	0.0059490465308718755	0.0	0.01430220698282082	0.0	0.0	0.026622034722257	0.0	0.0	0.0009084140515948341	0.0	0.005060988020376743	0.0	0.0	0.0	0.41483724905855424	0.0	0.0	0.023171527577806744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_peptidergic_theta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07861547404666722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015482974445819742	0.90691188617391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03794460295144883	0.0	0.0	0.019659075810288997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007009657089601785	0.0	0.0	0.01688619147488293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9626906229920681	0.6979758680475169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03026111704812775	0.0	0.0	0.0	0.0015731375422160378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9645456617234209	0.0	0.3875305479770844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018810785947672888	0.0	0.0
TrH2_peptidergic_zeta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00997721694583543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013304887872087785	0.0	0.0	0.0	0.0	0.014743058627616417	0.0	0.9993688948137216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011841630029866228	0.0	0.00982805079398406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012625201769034266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9893256632671953	0.008346218101396836	0.0	0.0	0.0	0.0	0.0	0.018113191417696517	0.0	0.0	0.0003667948909349629	0.015397945738816428	0.0	0.0	0.0	0.0	0.0	0.04284949145758159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040443241263521904	0.0	0.0	0.0	0.004048005111776597	0.0	0.9941488332096394	0.00047356979272840415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02707588555945956	0.0	0.0
TrH2_trans_epithelia_dorsal_ventral	0.6015539793939526	0.0	0.0	0.00747306844655843	0.024438203368736366	0.7994211811436799	0.016585624354361943	0.0	0.0	0.008825554627848233	0.0	0.0	0.0	0.03503522184244248	0.0	0.0	0.022793545337741083	0.00958067543563755	0.006574078004108287	0.0	0.0	0.0010869794881618344	0.042642653620216714	0.010413410067201654	0.012235004854000447	0.00904685225050967	0.6824718322478276	0.0026967973341452504	0.0006608077487983348	0.010718382962695765	0.0012293643847196968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33533842030205824	0.0030951066581081078	0.003671507568168279	0.8395387584601032	0.023299242165850376	0.0	0.02205859150657627	0.0	0.0324239047717671	0.009347620710452007	0.0	0.0	0.0	0.0	0.04711225304093024	0.0	0.0	0.03155189205568275	0.0003371168164451684	0.0	0.008863080033413934	0.0	0.0	0.04318435188734998	0.0005249109721891538	0.0	0.00019091905801830203	0.0001989763349909915	0.028204223973083066	0.01941113539604632	0.14460427388125266	0.0	0.0006376735791601746	0.0003677825746740143	0.0	0.0	0.21637022787594024	0.0	0.42347265805106954	0.011610705663017584	0.27012505073685633	0.8031622799976834	0.021742659631095573	0.0	0.0	0.0	0.03358966994381278	0.008486977680397427	0.0	0.0	0.012225830107190864	0.0	0.0	0.015542806510973782	0.0015897800564889223	0.0038706384285421913	0.0028637557385520545	0.0	0.0	0.0005569877079352139	0.001075037503629701	0.018420021009825996	0.08751146580541164	0.0	0.0005438055607101902	0.003805649675702681	0.0	0.0	0.0	0.0	0.29381507528763395	0.003521027575370142	0.0
TrH2_trans_epithelia_ventral_peptidergic	0.0029069417608269584	0.002231786224138066	0.0008006683660753819	0.011104912019949226	0.02045332801875457	0.17364895430054184	0.0	0.0	0.0	0.061167383159940227	0.016520865678908446	0.008995626450116801	0.055114799049815505	0.07045165529958337	0.0	0.0	0.0829705013749748	0.0	0.0	0.0	0.0016532222085153371	0.04401001491127392	0.023434338096496095	0.0523857917994916	0.01222458336456769	0.0	0.11503102817622612	0.0	0.0	0.0021376010102319588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0410547073928306	0.0036742946334631954	0.008823170496619931	0.18998665398497352	0.0	0.0	0.0	0.0	0.0	0.048681988341960136	0.03555049842703131	0.018799481724627806	0.02793265221096908	0.09665584158128916	0.07358042135322308	0.0	0.0	0.08140453005371075	0.01674819532006168	0.0	0.0	0.0	0.0	0.018333294085449515	0.05907802931564625	0.022453376915056743	0.003370627134628624	0.0	0.020082366557458	0.0	0.003308311289565901	0.0	0.0	0.0003377316114302245	0.0	0.0	0.0012800392841928981	0.0	0.002686519106462951	0.012198130539801646	0.10558266817705399	0.10957261003308434	0.0	0.0	0.0	0.0	0.0	0.05804518829478481	0.01375355736838602	0.07248428480779942	0.05084331426285392	0.0	0.0	0.07355043130665773	0.0	0.0	0.02132573085957298	0.0	0.020791439961001985	0.0012521822821739408	0.0	0.0	0.05937302617600819	0.0	0.0	0.002231519578225078	0.0	0.0	0.0	0.0	0.0031252545657170588	0.0	0.0
TrH2_trans_fibre_epithelia	0.06470735804959712	0.0	0.0	0.0	0.0	0.0	0.6445167650152825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016953506446722138	0.06703031837483578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005089974208811226	0.0	0.0	0.0003343296626481352	0.6872023481164791	0.0	0.0005082386703328973	0.0	0.003217136498200349	0.0	0.0	0.0	0.0	0.0	0.007680986600610522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001953970218735025	0.00021087547716513777	0.0	0.0	0.0	0.0	0.00870162132833838	0.0	0.006098465451377334	0.0	0.0012367158490438068	0.0	0.6765007378787837	0.032600638017105485	0.0005529280519522989	0.0	0.015687868092724513	0.0	0.0	0.0	0.004901863123281866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002500007874121308	0.005893301097255502	0.0	0.001230172392548684	0.0	0.002936765409838538	0.0	0.0	0.013829999784038005	0.00803112697467386	0.0
TrH2_trans_fibre_gland	0.0	0.0	0.0	0.0	0.0	0.0	0.21786680526560326	0.16770644747772687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10148143771001963	0.028976106899161108	0.0	0.0010775060344164436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2342078503444402	0.15420994612504638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16985755544484452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004328206340407436	0.0	0.199409357333024	0.007872790768826356	0.19078905867336668	0.0	0.0	0.0	0.0	0.0015841618614340436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05039685265381341	0.0	0.0027808299017104457	0.0	0.0	0.0	0.0	0.001418510605920733	0.0	0.0
TrH2_trans_lipophil_1_epithelia	0.0	0.03360563890424514	0.0009439731113788004	0.04286116745565106	0.0	0.10270753603374484	0.0	0.0	0.31628027183124413	0.0	0.01797224158171208	0.0014742574185411669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002425846366166304	0.015816605074966256	0.0	0.0007300414564802704	0.0	0.0	0.00030817265415269675	0.0	0.0	0.07858425625026083	0.021355506471509387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000452315226890857	0.048980585299109786	0.00037478908996151983	0.07417377251823296	0.0	0.004085180972058105	0.0	0.3300872495018804	0.0	0.0	0.04160503076448048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03711713325023369	0.0	0.0	0.0	0.0	0.00025174739645102454	0.0	0.0	0.0003368763581266712	0.03590842424243789	0.008670509161324154	0.00025923753506367853	0.0	0.0	0.02641466289225429	0.00198892980152243	0.09243855684019839	0.0	0.0	0.000184347389592148	0.34701541382660345	0.0	0.0	0.01720035266402622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03693695196840688	0.0	0.0	0.0	0.0	0.0	0.0	0.0026952380715066955	0.02329758909637025	0.0	0.025759184658512506	0.001959944588234036	0.0	0.0	0.0
TrH2_trans_lipophil_1_fibre	0.0	0.0	0.0	0.0	0.0	0.0	0.446918821679823	0.0	0.12121302189892966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0302151974860358	0.0	0.0005821399813159007	0.003624964074009708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642021585681306	0.0	0.0	0.09990860272495719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059256055408667026	0.0	0.0	0.0007612577053150451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3402473632037215	0.014467566392417096	0.0	0.07911222605916557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005133991377767822	0.0	0.0	0.0006786782497174967	0.22235269199155205	0.02189997790016434	0.0009939626356785395	0.001572246957471709	0.00953800645519617	0.0
TrH2_trans_lipophil_1_gland	0.0	0.0	0.0	0.00028027104570792075	0.0	0.0	0.0	0.6811076176320303	0.09953405873758513	0.0	0.0	0.0	0.0	0.0	0.01022319068495883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035486256813854994	0.01072050998443713	0.000590993913970563	0.40111684307792367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005875943560915407	0.0	0.0002859602429162008	0.0	0.7726712444866587	0.0025988064359921993	0.1436954443777143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005540344076617217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007233990971546773	0.023207372606200215	0.0005593723212252882	0.2035614785820074	0.0	0.0	0.0	0.00642365632455057	0.0	0.0	0.0	0.0	0.7018452410025352	0.07757673447839422	0.0	0.0	0.0	0.0	0.0	0.003911153887273843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008497655770729095	0.012117873471117712	0.00045472916135861697	0.0	0.48330526473732127	0.000659433613863827	0.00045180798786548227	0.00225902022636768	0.0
TrH2_unknown_1	0.005780656508650523	0.006044664596110224	0.0	0.0	0.0	0.00047653747056994745	0.02402215089841997	0.03172347826196704	0.024514213278346547	0.009231482275327843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004783692338607949	0.0	0.0	0.0	0.002177472685446555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018139269472041596	0.008710504949579773	0.0	0.00859728198252067	0.021052278117952728	0.019293578377147708	0.0	0.0	0.006289523547577239	0.009810154357958508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010740795648130274	0.0	0.0	0.0	0.017252238622315962	0.0003373560457867465	0.013066472987483172	0.0	0.0	0.004595025915869858	0.04461339030579949	0.989876538144272	0.0	0.009745301902812562	0.0	0.04522933916609213	0.0	0.0	0.02545788972996064	0.0	0.0	0.009634310260754215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9994511402256436
TrH2_unknown_2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9885192980278708	0.039613213022045866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01548498959798916	0.005344574346734906	0.0	0.05925403405238916	0.0	0.0004408347906138333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006948262229835439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01037697745008631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014080893446914957	0.032978393590820956	0.002945178363218851	0.002573044804871271	0.0	0.0	0.0020985961905300157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TrH2_unknown_2.2	0.010844836494753601	0.0	0.0	0.01158134259890196	0.003854104318794284	0.009924689682892767	0.0	0.01855316775000921	0.005659008867474252	0.00981157394233491	0.0	0.0	0.0	0.0	0.010670217453153155	0.0	0.0	0.006737385207933329	0.007275840780220142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002568259937119507	0.0	0.0	0.0	0.0	0.012772866642623905	0.9980784115285578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00513535856797734	0.608696961405501	0.02412250324306811	0.19358927240643248	0.0	0.12532161550144358	0.0	0.0	0.0	0.00016161060286964236	0.0	0.0	0.0	0.0	0.0	0.00995726475829864	0.0	0.0	0.0	0.0	0.0034337961015052216	0.0	0.0	0.0	0.0	0.0	0.004631521317905917	0.0	0.0	0.0	0.025462210693492797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015489571874016694	0.8147722355127267	0.009904061851608553	0.04186005060477471	0.007705983962584947	0.0	0.5713339163338681	0.0	0.00038006296158416475	0.0	0.0	0.0	0.0	0.009488991918032064	0.0	0.0	0.0	0.005409746404927496	0.0	0.0	0.0	0.005880510953049232	0.0	0.0	0.0021425276281784394	0.0	0.019387309889182247	0.0003005020336450318	0.0	0.0	0.0004269579729378739	0.0	0.0	0.0	0.0
TrH2_unknown_2.3	0.000588168192828448	0.0	0.0	0.0	0.0007272770711753101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005663888915244575	0.0	0.0	0.0	0.0	0.2028834524758198	0.0001259936828268814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004332140869933193	0.015226052640124173	0.0	0.05239286116710208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011457897677949365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02033488050916807	0.0859061998210043	0.008491711187284923	0.002422381431304229	0.0	0.0	0.0004629922439297002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020529385051669307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
